galaxy,source_file,beta_mode,beta,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07125_normalized.csv,local_structural_coupling_v2,81.79741990399755,81.79741990399755,128.7599281353906,2.361783748918391,2.752154699461808,0.5840953669471944,computed_from_baryonic_velocity,29.360734131636878,0.467840353278318,13,ok,
UGC06628,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC06628_normalized.csv,local_structural_coupling_v2,82.0304283348397,82.0304283348397,94.00112926026685,2.339861894898729,2.4362271515426412,0.5699106378756479,computed_from_baryonic_velocity,30.157205624449922,0.7186537464995062,7,ok,
UGC05918,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC05918_normalized.csv,local_structural_coupling_v2,75.5215412654657,75.5215412654657,89.94440451309009,2.305684309956864,2.403597490841321,0.5477957299720885,computed_from_baryonic_velocity,30.332424898664442,0.6426729986973648,8,ok,
D512-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\D512-2_normalized.csv,local_structural_coupling_v2,76.16150915834015,76.16150915834015,85.19425484356852,2.312526443493993,2.425564447884312,0.5522229928490543,computed_from_baryonic_velocity,30.859430181670913,0.7913087000057387,4,ok,
UGC09037,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC09037_normalized.csv,local_structural_coupling_v2,76.08669314109751,76.08669314109751,91.56684060216605,2.3096477833029967,2.415136995518965,0.5503603303725269,computed_from_baryonic_velocity,31.231905097199597,0.1898197307980296,22,ok,
UGC09992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC09992_normalized.csv,local_structural_coupling_v2,79.32124114937957,79.32124114937957,91.47765989695772,2.3291343069434616,2.4455231390228156,0.5629692574340044,computed_from_baryonic_velocity,32.09470361290162,1.0,5,ok,
UGC05750,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC05750_normalized.csv,local_structural_coupling_v2,88.51882608406024,88.51882608406024,122.55257754084617,2.3876273094344427,2.6938965347156336,0.6008176708105217,computed_from_baryonic_velocity,32.865994460679744,1.8386033540359839,11,ok,
UGC07608,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07608_normalized.csv,local_structural_coupling_v2,97.36207587728768,97.36207587728768,115.71503014821485,2.443630770103989,2.6084283141102214,0.6370552041849341,computed_from_baryonic_velocity,33.29598319970564,0.6917810113106356,8,ok,
F567-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F567-2_normalized.csv,local_structural_coupling_v2,109.91505794231792,109.91505794231792,111.78515230527859,2.5218456400468185,2.546101812565033,0.6876648259126471,computed_from_baryonic_velocity,33.70452501018851,0.7264136720601317,5,ok,
UGC08837,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC08837_normalized.csv,local_structural_coupling_v2,66.93398922829896,66.93398922829896,89.11413951753741,2.2648413085627928,2.4023174633302675,0.5213679055406306,computed_from_baryonic_velocity,34.10111711397924,1.2957167643551721,8,ok,
