r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.44,26.1,3.3,29.03936121886981,21.989546077042775,585.6142361111112,-9.620225694444429,47.53797779468251,2.128873062356878,0.4333884521132739,-249.82247453167557,335.7917615794356
2.88,43.0,3.47,40.57920649790974,22.692246609134898,571.7611111111112,-57.866429781848,51.468187510063416,2.1883943761917353,0.47190224341818165,-392.9631749410437,178.7979361700675
4.33,48.5,2.35,42.56273604927202,20.586413577025372,418.3802540415704,-85.99862557870375,55.26747224032894,2.219511046381648,0.4920365594234193,-320.5048674447264,97.87538659684401
5.76,52.5,2.0,43.20567092408125,22.74718770920728,324.0850694444444,-62.10052889563044,59.77248110356151,2.2470808151511896,0.5098758215684168,-234.252682521196,89.83238692324841
7.2,56.4,2.05,41.58235803799491,23.042816213592268,240.15173611111106,-38.499308770576114,64.90294112332094,2.2490378709243095,0.5111421517745531,-166.40571124258457,73.74602486852649
8.64,58.5,2.21,42.91979729681863,33.1206133083934,213.20706018518516,-15.515979800485002,69.03352787351054,2.244478555566378,0.5081920065429506,-86.24235811063353,126.96470207455162
10.08,61.5,2.1,44.38799837793995,36.531819581452666,195.46571428571426,-11.054648024007147,75.43192860235787,2.269561584943912,0.5244222020225312,-63.06751568136817,132.39819860434608
11.47,64.6,2.01,45.67986427300326,44.788398778008705,181.92240627724493,-0.9969411410507261,83.17078416940888,2.2928542676055885,0.5394939378624396,-7.0313282390643455,174.89107803818058
13.0,65.6,2.12,50.03209369994424,47.437956377764436,192.55464615384614,-2.9659582622504517,92.38033379966228,2.3355386557352213,0.5671132478286727,-19.45005343856295,173.1045927152832
14.42,65.4,2.65,49.971513885412755,36.46009093161524,173.1728294036061,-16.76457788885605,102.58742022568259,2.4834087207435775,0.6627938781281972,-80.98571215383828,92.18711724976782
15.84,65.5,3.05,47.915561146667166,33.809478404438025,144.94324494949495,-14.485624490114752,112.08878251873585,2.5994320208279396,0.7378677781827844,-72.7790511376161,72.16419381187886
17.26,65.1,3.22,47.737835099635596,30.965528120948385,132.03365585168018,-15.762616409366155,120.96469365526225,2.692863060048901,0.79832315650223,-76.47954624511905,55.55410960656113
18.68,64.9,3.48,43.258688144695284,10.096420390505806,100.17741434689508,-22.433972890693763,128.7599281353906,2.752154699461808,0.8366883349458758,-94.72036377399243,5.457050572902645
