r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
5.03,214.0,6.0,178.85,169.53811152695303,6359.308648111331,-262.4762006328472,30.10701927177102,2.071636146997096,0.396352800998121,-644.9604850645011,5714.34816304683
7.55,220.0,6.0,207.41,198.31196663124422,5697.868622516557,-245.93706133417484,35.202225579483645,2.1035219659343753,0.4169848014869487,-488.91019746334734,5208.958425053209
10.07,235.0,4.0,227.06,216.82988084289087,5119.78585898709,-271.6936263382862,41.55578074374698,2.135676427978077,0.4377906298681675,-450.94800135628077,4668.83785763081
12.58,235.0,4.0,233.42476518141774,220.588530585646,4331.249682034977,-345.6391066936799,48.74227222723054,2.1700320015590866,0.4600207068911737,-463.26082464749896,3867.988857387478
15.1,230.0,2.0,225.95672019216423,210.97647783449486,3381.2211523178808,-317.3298020015732,56.43299829303902,2.2112082419914576,0.48666415658270784,-433.4678940762182,2947.7532582416625
17.61,231.0,2.0,219.46474090386363,204.4880530664035,2735.080777967064,-223.4613115757411,63.14853749173354,2.253723116732109,0.5141737814148939,-360.55699336239275,2374.523784604671
20.13,232.0,2.0,213.16109518390078,198.2823170530949,2257.210755091903,-172.69776727420373,68.93726819891546,2.2840197871338805,0.5337775093219227,-304.1120339819154,1953.0987211099878
22.65,225.0,7.0,205.51178384705827,190.07801884097813,1864.6840309050774,-151.069880384721,73.81466869308403,2.303233936025188,0.5462101938986511,-269.55585225115954,1595.128178653918
25.16,224.0,7.0,194.09483274935477,178.89498807974078,1497.3292567567564,-122.04693138461529,77.46707310349156,2.3164330457202746,0.5547507942895895,-225.33336009337827,1271.995896663378
27.68,229.0,2.0,186.069371203323,173.57350700727466,1250.7879660404624,-81.24339492046437,79.90069210444979,2.328633017281345,0.562644893534988,-162.35724585244114,1088.4307201880213
30.2,218.0,2.0,181.25520378736718,170.03267276586695,1087.862546357616,-65.65683896731824,81.61129200400906,2.34111910246928,0.5707241251271813,-130.54102953958994,957.3215168180261
32.71,214.0,2.0,173.52426141609132,162.97851017104713,920.5340660348515,-55.95727371890609,82.83070466291801,2.3457142694598083,0.5736974684739936,-108.48897959113063,812.045086443721
35.23,213.0,2.0,168.5508306120145,159.31609627004,806.3974595515186,-45.17495213295307,83.58654397798384,2.347363552397392,0.5747646515512536,-85.94277517102903,720.4546843804897
37.75,211.0,2.0,161.72561516346136,153.26273267208904,692.8523072847681,-38.4472362128478,83.91706984082208,2.3519683215842417,0.577744208083921,-70.61481785122558,622.2374894335426
40.26,217.0,2.0,157.09772913699294,149.84999719282723,613.0078614008942,-31.078213308472577,83.75325056224149,2.352517129385009,0.5780993190138294,-55.257696008685315,557.7501653922088
42.78,216.0,3.0,151.50150527305001,144.96481183597143,536.528894343151,-26.651039415292278,83.31560775973122,2.3471934749605525,0.5746546014450634,-45.29942565127167,491.22946869187933
45.29,215.0,3.0,147.28132060787615,141.83528794196633,478.953133141974,-21.21309348903878,82.83840151011952,2.342166594402083,0.5714019140248772,-34.76569870654681,444.1874344354272
47.81,217.0,5.0,143.35281824924127,138.91590654186797,429.82703409328593,-16.610103046226456,82.25127804268655,2.334385483090066,0.566367077293572,-26.195386104392462,403.63164798889346
50.33,214.0,5.0,141.04020455175183,137.29491255991877,395.23821378899265,-13.725722342973546,81.65110723357898,2.327756456781338,0.562077707329101,-20.712225018165306,374.5259887708273
