r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.21,55.5,7.21,32.74993282435858,0.0,5107.419523809523,-1124.0411942554774,30.297596124018277,2.0633608290371814,0.39099818349464677,-83331.32278736502,-78223.90326355549
0.63,63.2,5.22,54.039365281246596,0.0,4635.322222222222,-2042.4858720596656,36.88104421747608,2.1041363623044833,0.4173823520793715,-43973.54823844993,-39338.2260162277
1.04,66.6,7.97,59.570483462869426,0.0,3412.15625,-2675.1410665493017,44.62739857478233,2.1526350800021614,0.4487638752955162,-35303.19474799652,-31891.038497996517
1.46,70.5,4.62,59.378737777086506,0.0,2414.9551369863016,-2058.083428318136,53.080266400169634,2.199605279519871,0.47915635733638695,-27385.53511147608,-24970.57997448978
1.88,76.1,4.69,56.25591879971387,0.0,1683.366170212766,-1506.5115502424917,61.95188746237646,2.249337013595284,0.5113357146793015,-21888.917929104387,-20205.551758891623
2.3,78.8,4.52,51.41805616707034,0.0,1149.4854347826088,-1008.9047353739367,69.29236993888122,2.2917594657286378,0.538785536647942,-16437.21934463922,-15287.73390985661
2.71,80.1,6.65,47.88102860215098,0.0,845.9752398523985,-623.3127711621894,74.73527568523672,2.3192555374436896,0.5565771124635639,-11274.489922465207,-10428.51468261281
3.14,80.1,6.28,44.33209334105486,0.0,625.9027070063695,-432.76874630315734,78.52820362932022,2.3361858644971174,0.567532029968723,-7933.343199008729,-7307.44049200236
3.55,80.1,5.09,41.38472785944109,0.0,482.44949295774643,-292.69454291242414,80.65715765726604,2.3427645980175282,0.5717888575407535,-5335.643164342011,-4853.193671384264
3.96,80.4,5.4,39.09139291455345,0.0,385.89318181818174,-201.72434371869107,81.4629310738852,2.3395427408744593,0.5697041264481795,-3547.4460467050635,-3161.5528648868817
4.38,80.1,7.58,37.145391369589845,0.0,315.0182876712328,-146.31901605339098,81.44462530897577,2.3364833037869377,0.5677244906856656,-2422.420496093962,-2107.402208422729
4.8,80.4,8.9,35.52926962379047,0.0,262.98520833333333,-109.21968200233427,81.0075663072468,2.329692455643781,0.5633304124753877,-1688.0720883939728,-1425.0868800606395
5.22,80.6,9.37,34.139258925758774,0.0,223.27375478927206,-79.81926061261028,80.41090127801891,2.3232256400315516,0.5591460023733569,-1152.1614317980977,-928.8876770088257
5.63,80.6,9.37,33.28091495136515,0.0,196.7352220248668,-64.72812869367135,79.89218988753224,2.3185262663817308,0.5561052311881787,-871.0645228637335,-674.3293008388666
