r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.49,13.8,1.6,12.865601423952167,0.0,337.8034693877552,-135.49764584621732,54.14150840426851,2.1715400913893035,0.4609965297224905,-4907.447337804437,-4569.6438684166815
0.99,21.6,0.8,16.350966332299752,0.0,270.0546464646465,-146.11639004496158,57.908880111791966,2.203696545764674,0.4818036472594951,-2661.3499300411618,-2391.2952835765154
1.48,28.9,0.7,16.907377088123397,0.0,193.1482432432432,-114.68644645983302,62.98957955884964,2.2215233567291617,0.49333864258945753,-1784.1665847111215,-1591.0183414678781
1.97,34.3,0.5,17.623677255328978,0.0,157.66192893401015,-63.50585237427337,69.04053113070353,2.246042341244706,0.5092038678642214,-1134.8445041058137,-977.1825751718036
2.47,38.2,0.4,17.938375065763346,0.0,130.27744939271255,-41.063919480163136,76.16508903896725,2.298879641447228,0.5433927091717359,-780.9086196889644,-650.6311702962519
2.96,42.0,0.2,18.61036270468687,0.0,117.00864864864865,-20.71088774998115,83.39768172913871,2.3517253799088773,0.5775870105292735,-444.2663109454341,-327.25766229678544
3.46,44.6,0.2,19.48889170784219,0.0,109.77367052023122,-20.724501256146816,91.2008396416299,2.3938161515128087,0.6048222156847585,-415.83506000652505,-306.0613894862938
3.95,46.3,0.2,19.522832786253126,0.0,96.4913924050633,-29.578184663960876,99.12040721905407,2.443510787927362,0.6369775686588812,-512.7054089761458,-416.21401657108254
4.44,47.4,0.3,18.93923176900267,0.0,80.78704954954955,-29.15194014661038,106.05144502118179,2.500942705974963,0.6741393979837996,-483.1379617361414,-402.3509121865918
4.94,48.2,0.6,18.27832049177385,0.0,67.63097165991901,-24.319210345453453,111.66915508377531,2.560582568699326,0.7127298973936815,-401.83329981589367,-334.20232815597467
5.43,47.4,0.7,17.548244926487662,0.0,56.71103130755065,-20.094138207860002,116.3166130215726,2.608186497397875,0.7435324394927425,-330.0587059294877,-273.3476746219371
5.92,45.5,1.3,16.8462814888034,0.0,47.93871621621622,-17.90268385986617,119.89046462296008,2.6351747882379963,0.7609954512128212,-285.26553233159314,-237.32681611537691
