r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.34,38.8,3.69,27.884852518885587,65.05033179691749,2286.955882352941,247.01730103806364,26.602780645210522,2.0553350951556464,0.38580506157130057,10158.76666732075,12445.72254967369
0.68,50.1,3.69,40.152713482403655,0.0,2370.9417647058826,-354.6881487889269,32.50669365061199,2.090691995162219,0.40868305569320046,-7384.969348180735,-5014.027583474853
1.02,60.2,3.69,45.68022876475117,0.0,2045.7679411764707,-1012.2629757785472,39.67316296598203,2.1298834806455265,0.43404225218239945,-8379.618317416858,-6333.850376240387
1.36,68.2,3.69,47.83659686892453,0.0,1682.6029411764705,-1017.1963442446662,47.49730627157861,2.171294179399168,0.4608374101994617,-7531.9282525041435,-5849.325311327673
1.69,72.8,3.69,48.01641802550457,0.0,1364.2463905325444,-847.288707145236,55.58366324373152,2.2146108468404027,0.4888658420732017,-6803.835712930663,-5439.589322398118
2.03,75.3,3.69,47.5740118131738,0.0,1114.9195073891626,-642.7548681820117,62.50032814656318,2.257593435458793,0.5166781052968661,-5909.9603400493215,-4795.040832660159
2.37,76.6,3.69,46.876435444687985,0.0,927.1730801687763,-490.0056218633159,68.41726094667246,2.281550496786719,0.5321797332149358,-5069.409164747283,-4142.236084578507
2.7,77.6,3.69,46.08538271512997,0.0,786.6157407407408,-389.1012027554332,73.42536239445123,2.2914134148185097,0.5385616213531533,-4369.456215482112,-3582.8404747413715
3.05,78.5,3.69,44.954221158863376,0.0,662.5842622950819,-309.8662999058928,77.72509830823003,2.304033356297733,0.5467274658397097,-3703.498872463755,-3040.9146101686733
3.38,78.2,3.69,44.11988780584103,0.0,575.9066568047338,-215.0439960430526,81.22823811452321,2.325127028057299,0.5603763122723698,-2894.0381522485495,-2318.1314954438158
3.72,78.8,3.69,43.91853595009743,0.0,518.5047849462366,-158.6920554285784,84.21464204598084,2.348332965659824,0.5753919189563568,-2274.004404329685,-1755.4996193834481
4.06,79.2,3.69,43.58972355957307,0.0,467.9960591133005,-168.13259644170213,87.19388268563328,2.3778181268959484,0.5944705526973784,-2236.7791047641986,-1768.7830456508982
4.39,79.2,3.69,42.21027836913659,0.0,405.8559453302962,-172.44527804574454,90.00872369286166,2.3984984025127893,0.6078519075082754,-2169.021936216981,-1763.1659908866848
4.74,79.2,3.69,40.773468088942344,0.0,350.7332700421941,-150.59591529096892,92.20494757168046,2.4048749383847783,0.6119779013077977,-1889.6856525924645,-1538.9523825502704
5.08,78.8,3.69,39.16477243646387,0.0,301.9447637795276,-140.34496397723123,93.39434382201142,2.4165589341975404,0.6195381338925261,-1705.5944559936008,-1403.6496922140732
5.41,78.5,3.69,37.26605157512665,0.0,256.70214417744916,-102.93531258462914,93.03235622656761,2.424185957803644,0.6244732668141226,-1286.3249765913404,-1029.6228324138913
5.75,80.1,3.69,36.600875672584664,0.0,232.97810434782608,-60.59549358656074,92.07536178599746,2.4202240488631968,0.6219096786761862,-794.4332360842401,-561.455131736414
6.09,80.1,3.69,36.22675806637961,0.0,215.49720853858787,-55.62350163040953,91.37933647775897,2.4000277637501597,0.6088414941912798,-693.6469946744785,-478.1497861358906
6.42,80.1,3.69,35.44658657755355,0.0,195.7103582554517,-53.215657704022945,90.23892336880004,2.362173867466241,0.5843477965958029,-626.231463884555,-430.52110562910326
6.77,80.1,3.69,34.84153412236608,0.0,179.31056129985228,-45.44319028032808,88.89018509291363,2.3566851010875762,0.5807962418801964,-511.7065555502694,-332.3959942504171
7.11,79.8,3.69,34.18422004375703,0.0,164.3545569620253,-29.742672939917476,87.96691647455854,2.3739322414029433,0.5919561562019044,-331.9146324793424,-167.5600755173171
7.44,79.8,3.69,34.435581888505965,0.0,159.38297043010755,-21.714010889873983,87.90120959036284,2.365751060610674,0.5866624509833774,-237.68651624322246,-78.30354581311491
7.78,79.5,3.69,34.13930286341535,0.0,149.80616966580973,-38.11250722480326,88.87769794153692,2.3638640919856084,0.5854414712848054,-382.1730926869212,-232.3669230211115
8.12,79.5,3.69,32.92032350995354,0.0,133.46646551724137,-34.46836242747015,89.49894808329157,2.3785992575772834,0.5949759901970657,-337.41748165434655,-203.95101613710517
8.46,78.8,3.69,32.696645087837375,0.0,126.36768321513001,-19.194183915729322,89.1234800636656,2.3970679587194286,0.6069263262302185,-188.9532939314992,-62.585610716369175
8.8,77.9,3.69,32.5522180503879,0.0,120.41442045454541,-22.986847976024112,88.87473670236258,2.405220512193997,0.6122015078902332,-214.1659333255596,-93.75151287101419
9.13,77.2,3.69,31.829610428027546,0.0,110.96649507119386,-27.145638497776975,88.32924883600795,2.3835356083163046,0.5981700994987853,-238.9260544312873,-127.95955936009344
9.47,77.6,3.69,31.11411576760619,0.0,102.22684266103484,-21.048755252936964,87.44344006794118,2.3578058806079683,0.5815214521580971,-180.4784671478102,-78.25162448677536
9.77,76.6,3.69,30.863068544783424,0.0,97.49529170931423,-13.0907639828316,86.14131522140389,2.3551548153746706,0.5798060570071397,-110.15161330454497,-12.656321595230736
10.15,77.6,3.69,30.777426793024787,7.349083380076915,93.32512315270935,-10.97412778053913,84.65886026549008,2.3409171970070783,0.5705934804163448,-88.00403679533765,5.321086357371698
