r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.28,11.9,7.89,6.2921300050142,82.31308003103545,141.39607142857142,383.2844688430603,76.40337830812226,2.3251685363616508,0.5604031705869504,24056.615157841592,24198.011229270163
0.87,34.8,7.89,17.881680569789854,81.64321797537588,367.533908045977,328.1234244916912,74.76311212876037,2.2903699114997904,0.5378864133233938,7294.092576292803,7661.62648433878
1.46,58.5,8.68,27.78001619869938,79.8888816614073,528.581712328767,221.0091312549595,74.38667122429479,2.272596585614861,0.5263860259860866,3842.811036376945,4371.392748705712
2.05,81.5,14.2,35.88963081448456,75.2339307906885,628.3246829268292,118.46745208099324,75.09002358171118,2.2658879014044824,0.5220451126734886,2132.7213376673703,2761.0460205941995
2.35,91.8,17.5,38.599762952640006,0.0,634.017744680851,-53.040209830669674,77.02666325001525,2.2627030788069464,0.519984345110377,-1188.1264860515637,-554.1087413707127
4.76,114.0,8.68,48.02736719829643,0.0,484.58571428571435,-48.73593173622537,81.11064088436038,2.310203489778143,0.550719905150563,-582.5159122148266,-97.93019792911224
7.86,116.0,8.68,53.59752326367329,28.175890442955193,365.4827608142493,-30.424841422653426,86.48206666434919,2.3541622093528636,0.5791637825224412,-264.48011421712283,101.00264659712644
8.7,117.0,16.6,56.32932628746771,31.622671660041338,364.71183908045987,-29.742967324751767,92.03774314146503,2.4083220158419505,0.6142083631918502,-249.77007322772636,114.94176585273351
10.18,118.0,51.9,54.93775568768714,0.0,296.4790766208252,-44.5404764310413,97.6817316093848,2.467998967991638,0.652822861641648,-307.69206270584044,-11.212986085015245
10.47,118.0,40.3,54.70935294810203,12.826637873901806,285.8751957975167,-36.565106287270524,102.06189480240829,2.509009209939348,0.6793589005489897,-270.16147668116406,15.71371911635265
