r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.36,21.45,1.99,6.033191526878622,80.23251290262286,101.10944444444445,248.94855814718832,84.80604417229706,2.4082318515577708,0.6141500215962046,17780.157574082063,17881.26701852651
0.73,31.3,1.58,11.87648517028502,70.78785804382176,193.22041095890413,137.01684749975558,80.50211201764992,2.350653662298369,0.5768935461930622,6671.054721140084,6864.275132098988
1.09,41.7,1.16,14.806539095953518,30.440076743498096,201.13174311926605,9.831517346349688,78.4792640084482,2.2772087447609413,0.5293703642570796,648.958414816563,850.0901579358291
1.45,48.35,0.44,17.042115479012576,39.36929490435223,200.2991034482759,18.568865066089973,79.45713056371231,2.2319060038620155,0.500056826028363,868.6259870798998,1068.9250905281756
1.81,50.6,0.37,19.703994518878655,44.51667225940824,214.50132596685083,23.53267122199267,82.42531516234689,2.23715849795994,0.5034554986799611,880.379397266059,1094.8807232329098
2.17,54.05,0.59,21.712127947301713,0.0,217.24262672811062,-7.28058890939553,88.05613991665395,2.3216286295525084,0.5581126426516231,-276.8304918791318,-59.58786515102116
2.54,55.8,0.76,23.05067677965226,0.0,209.1864960629921,-33.81913911739292,96.56128439772773,2.454263868468806,0.6439354443033449,-979.7667139232111,-770.580217860219
2.9,54.55,0.71,23.63066863209757,0.0,192.5546551724138,-62.46143369348768,106.34798326633761,2.5569806590167423,0.7103992499520098,-1452.7966114792898,-1260.241956306876
3.26,50.0,2.65,23.137383170963822,0.0,164.21426380368098,-71.72423715628376,115.97999564988751,2.6344268436258202,0.7605114870520013,-1535.1608810979783,-1370.9466172942973
3.62,49.9,2.77,22.585521911171323,0.0,140.91320441988947,-64.72516495497636,123.330923887992,2.6980212066007785,0.8016607807416802,-1380.3182508058846,-1239.405046385995
