r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.78,14.5,8.1,16.07969216123244,29.2831298300687,331.4826923076923,44.618534955073464,30.87721268362693,2.0675477089921688,0.39370734111257977,767.8784521085375,1099.3611444162298
2.34,32.6,26.8,30.635681810594654,39.95745182393361,401.08760683760687,35.47593808592069,37.725228901079426,2.1122034495339377,0.42260223205137143,281.2192120777672,682.3068189153742
3.91,48.6,11.3,41.59642412515768,41.6061818384119,442.52237851662403,0.017597619212000037,46.1587154846559,2.153587989022671,0.44938046348525756,0.20763866265884642,442.73001717928287
5.47,58.1,6.1,46.84282762600909,34.325031741258066,401.14268738574043,-38.88897059055661,55.7346893027095,2.1843928502566796,0.4693130207543221,-185.7482076712297,215.39447971451074
7.04,65.9,8.71,47.52295550573428,32.17652176125,320.79990056818184,-39.978799001313924,66.23553732878337,2.265151524133806,0.5215686332630509,-173.73618570281323,147.0637148653686
8.6,72.5,12.2,48.72040434971778,35.24405958179348,276.00904651162784,-26.653503500504517,75.42688462886724,2.3256980516778767,0.5607457981445084,-131.57372839476633,144.4353181168615
10.17,78.6,28.4,49.13347127977016,39.132149597253544,237.3744346116027,-15.25180925765611,83.60426905428879,2.3735276340992053,0.5916943514759564,-86.8016585937236,150.5727760178791
17.97,97.1,10.0,48.90602928065209,39.87986106049049,133.0995937673901,-11.78560776993451,91.35092710727037,2.414920946465976,0.6184782594779845,-44.596348458318005,88.5032453090721
21.07,99.4,10.0,47.90366687425922,41.49793005650185,108.91130991931657,-7.160735455847876,96.66369645521252,2.4391878984925466,0.6341804049069419,-27.180023779102058,81.73128614021451
22.72,100.0,10.0,47.447193805324254,43.21972044461198,99.0861003521127,-4.295950094389502,100.39099543703068,2.464441761831285,0.6505211400084785,-16.870244924717852,82.21585542739484
28.61,99.1,10.0,46.78923807885741,42.82904324485277,76.51984620761972,-3.83128253726536,102.97580718437173,2.4954630786209737,0.6705937567547476,-12.40495822196895,64.11488798565077
