galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC2841,3.44,285.0,14.4,0.0,24436.085726744186,0.0,24436.085726744186,289.9312589218348,0.0,289.9312589218348,,1787.6758662327636,1787.6758662327636,formula
NGC2841,3.77,297.0,13.6,0.07409706488639302,21708.584694960213,35.13568558516921,21743.720380545383,286.07929722368937,11.509193484171162,286.31071554284534,,1787.6758662327636,1787.6758662327636,formula
NGC2841,4.13,303.0,8.47,0.1255771081419878,19560.275278450365,54.35621442535919,19614.631492875724,284.22515177232293,14.983029252348587,284.6197956319566,,1787.6758662327636,1787.6758662327636,formula
NGC2841,4.47,306.0,5.93,0.15427802437482535,17889.551454138702,61.70002256486473,17951.25147670357,282.78312361242496,16.607200271717847,283.2703551395114,,1787.6758662327636,1787.6758662327636,formula
NGC2841,4.8,307.0,5.93,0.16834306301153154,16523.603604166663,62.696423123628406,16586.30002729029,281.6261658653187,17.347703911279336,282.1599548677902,,1787.6758662327636,1787.6758662327636,formula
NGC2841,5.13,304.0,8.47,0.1534812008619171,15397.687660818712,53.4843350294878,15451.1719958482,281.0518416591501,16.56425786750715,281.5395395654068,,1787.6758662327636,1787.6758662327636,formula
NGC2841,5.48,308.0,8.47,0.1786949969884397,14410.151021897806,58.29356451327921,14468.444586411084,281.0117926351134,17.873128812067854,281.57960922895813,,1787.6758662327636,1787.6758662327636,formula
NGC2841,5.83,313.0,12.7,0.212287501301346,13500.819794168096,65.09455279232806,13565.914346960424,280.55263213878425,19.48079163635997,281.22816473955675,,1787.6758662327636,1787.6758662327636,formula
NGC2841,6.16,314.0,9.32,0.2204401870867428,12748.520357142857,63.9733120783775,12812.493669221234,280.233626461922,19.851337546946436,280.93586635102827,,1787.6758662327636,1787.6758662327636,formula
NGC2841,6.51,315.0,6.78,0.2120286387694182,12248.964193548389,58.22403693982694,12307.188230488217,282.3840592172299,19.46891061354675,283.05440357019404,,1787.6758662327636,1787.6758662327636,formula
NGC2841,6.86,317.0,8.47,0.21068435321453116,11788.88357142857,54.903109859253135,11843.786681287824,284.37957257862246,19.407094930320625,285.04100868758246,,1787.6758662327636,1787.6758662327636,formula
NGC2841,7.18,320.0,7.63,0.2210400812122615,11352.194679665738,55.0345429879234,11407.229222653661,285.497386678057,19.878330378914875,286.18858436117483,,1787.6758662327636,1787.6758662327636,formula
NGC2841,7.51,316.0,20.5,0.18972590196450434,10940.49066577896,45.16223916660289,10985.652904945562,286.64103840866886,18.416525626219176,287.2320548200378,,1787.6758662327636,1787.6758662327636,formula
NGC2841,7.85,318.0,23.4,0.18868124023312965,10611.22559235669,42.96826746186398,10654.193859818553,288.61413842707015,18.365753444267735,289.1978938366869,,1787.6758662327636,1787.6758662327636,formula
NGC2841,8.21,321.0,8.48,0.19791330530129134,10238.015054811203,43.094377526610884,10281.109432337815,289.92085747665686,18.80970067527592,290.53039159353614,,1787.6758662327636,1787.6758662327636,formula
NGC2841,8.57,323.0,8.66,0.21018113392450788,9802.439369894983,43.84314360026594,9846.282513495249,289.8394476257502,19.383904164390596,290.48690356133835,,1787.6758662327636,1787.6758662327636,formula
