galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC5985,3.54,223.0,8.0,0.586562793200719,7434.187966101695,296.3160663314759,7730.50403243317,162.22523046678035,32.38763459738029,165.42667340792846,,1788.3147157860656,1788.3147157860656,formula
NGC5985,4.23,230.0,6.13,0.6488287196928795,6156.815815602836,274.3049521161722,6431.120767719008,161.37946244798314,34.06332261320684,164.93526259551476,,1788.3147157860656,1788.3147157860656,formula
NGC5985,4.97,248.0,5.1,0.7706941465342023,5279.208531187122,277.3126123978464,5556.521143584969,161.98045067229563,37.12470449198615,166.1803540844022,,1788.3147157860656,1788.3147157860656,formula
NGC5985,5.74,258.0,6.6,0.7846411573398401,4865.9668815331015,244.45737426519958,5110.424255798301,167.12465377675431,37.459115423114916,171.27123292684692,,1788.3147157860656,1788.3147157860656,formula
NGC5985,6.47,263.0,7.0,0.7554983371276279,4643.432751159196,208.820524580717,4852.253275739913,173.3291951749618,36.75688770879873,177.18374274757048,,1788.3147157860656,1788.3147157860656,formula
NGC5985,7.22,272.0,6.25,0.7315005354105056,4578.655595567868,181.18464987257525,4759.840245440443,181.81829775905393,36.16840018690339,185.38081500543686,,1788.3147157860656,1788.3147157860656,formula
NGC5985,8.02,287.0,4.01,0.7551226970326856,4462.870236907732,168.37868221042575,4631.248919118158,189.18831702829857,36.74774865658595,192.7241975760377,,1788.3147157860656,1788.3147157860656,formula
NGC5985,8.79,289.0,7.25,0.7091079054510256,4359.068976109215,144.26713337864655,4503.336109487862,195.74528423438457,35.61050550607648,198.95809710187294,,1788.3147157860656,1788.3147157860656,formula
NGC5985,9.5,292.0,6.93,0.6687747397562305,4316.85794736842,125.8926009107435,4442.750548279164,202.5096306351873,34.582939560599286,205.44130599432057,,1788.3147157860656,1788.3147157860656,formula
NGC5985,10.27,302.0,10.4,0.6531718488361906,4349.949425511198,113.7367896018453,4463.686215113043,211.36220239200762,34.17713898516011,214.10758377323057,,1788.3147157860656,1788.3147157860656,formula
NGC5985,11.08,302.0,10.3,0.5907634281849601,4335.041516245487,95.3493621093311,4430.390878354819,219.162633676455,32.503398778764485,221.55976830681917,,1788.3147157860656,1788.3147157860656,formula
NGC5985,11.82,304.0,10.4,0.5735977468638769,4200.043925549914,86.7828503941118,4286.826775944026,222.8105006502162,32.027695696980786,225.10062747948612,,1788.3147157860656,1788.3147157860656,formula
NGC5985,12.56,303.0,10.4,0.5484856992148262,4041.704585987261,78.09435090000663,4119.798936887268,225.30825462019806,31.31876509864467,227.47455824180446,,1788.3147157860656,1788.3147157860656,formula
NGC5985,13.39,305.0,10.1,0.53974382238171,3880.0972442120988,72.08602093501362,3952.1832651471123,227.93530244347846,31.068180190024528,230.04289582666934,,1788.3147157860656,1788.3147157860656,formula
NGC5985,14.1,300.0,8.78,0.4958767887481065,3747.979921985816,62.8924651443246,3810.8723871301404,229.88370298914188,29.778914663482563,231.80444486362848,,1788.3147157860656,1788.3147157860656,formula
