galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
F583-1,0.26,14.6,13.0,1.1827300280297048,99.43692307692307,5649.937357076446,5749.374280153369,5.084643546995206,38.327323319531146,38.6631260096733,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,0.44,10.0,7.0,0.3292932551370788,153.3829545454545,929.5259447527905,1082.908899298245,8.215138465053403,20.22353618166783,21.828419908257853,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,0.77,10.7,7.13,0.0,227.35337662337665,0.0,227.35337662337665,13.23110350651071,0.0,13.23110350651071,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,0.89,17.4,9.6,0.29313186008430037,241.42797752808988,409.0763522759209,650.5043298040108,14.658475364102502,19.080826856443345,24.061356020091004,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,1.22,23.5,11.2,0.46109075948398737,249.87622950819673,469.416061847106,719.2922913553027,17.45992554394205,23.93089207391712,29.623244175030347,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,1.55,31.0,5.2,0.6941819944605955,223.4434193548387,556.2538170669054,779.6972364217442,18.61013970930901,29.363130222333304,34.76392838063189,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,1.8,32.3,2.41,0.7388177416635439,190.6527222222222,509.79570031477243,700.4484225369946,18.524980431838518,30.292445602271705,35.50784646478283,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,2.21,40.9,5.9,0.9143926591148007,170.02013574660631,513.8919500132687,683.912085759875,19.384130106868348,33.70016631308106,38.877316130737775,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,2.31,43.8,4.26,0.959206780919888,168.55744588744588,515.7409523280145,684.2983982154603,19.732402286594503,34.51610638350904,39.758386535141405,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,2.54,44.8,4.5,0.9425267933266048,166.56377952755906,460.8836967067436,627.4474762343027,20.568714106623194,34.21468383070533,39.92138010684411,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,3.1,51.7,12.7,0.9797365276544527,166.99716129032257,392.53552207957796,559.5326833699005,22.752828395608315,34.88352216228591,41.64794494866093,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,3.43,55.7,4.5,0.9902950311118892,171.01099125364433,358.593024635674,529.6040158893184,24.21915977072698,35.07098622081167,42.6209077155844,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,3.86,59.4,9.85,1.014259833188178,163.5825129533679,326.35726106204226,489.9397740154102,25.128241084485005,35.4928024773965,43.487556009730916,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,4.09,62.0,4.5,1.0430539360375641,157.41606356968214,316.7486814859099,474.16474505559205,25.37383888969109,35.993084159007154,44.03786787842222,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,4.37,63.0,3.2,1.0318847826778619,156.08329519450797,293.2791091527921,449.36240434730007,26.11673792800318,35.79985624269602,44.31380943901913,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,4.76,66.6,6.9,1.0497572317444603,153.68172268907563,273.91340077307603,427.59512346215166,27.046718839814933,36.10855560223701,45.114884325240624,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,5.4,71.3,2.95,1.0639422703877894,150.26507407407408,244.71222253252137,394.9772966065955,28.48563497624724,36.351698745390365,46.18308566646035,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,5.86,72.3,15.5,1.0485503336228519,147.5257337883959,222.24040725598658,369.7661410443825,29.402394460315644,36.0877927632057,46.549216819620945,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,6.08,73.4,6.0,1.0513689647499427,145.59810855263157,214.77460609655662,360.3727146491882,29.75292422603197,36.13626440387916,46.808825076763725,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,6.43,72.4,5.81,1.020732894454724,143.7341368584759,197.16621314146684,340.9003499999427,30.400830580758807,35.60588084150751,46.8186848437633,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,6.97,77.1,12.1,1.0415969259168594,143.3251793400287,185.60867432315771,328.9338536631864,31.606589502823617,35.96793655510987,47.88182285619888,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,7.96,80.3,13.5,1.0176965817827717,143.82734924623117,158.79492027600008,302.62226952223125,33.83586410895989,35.55288406581048,49.08027368909999,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,10.29,84.7,6.0,0.9489688024840289,144.8322351797862,114.54283234682923,259.37506752661545,38.60471085243354,34.3314104698434,51.662069691881996,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,15.49,86.9,5.6,0.872240487964946,120.32046481601034,69.93847877390915,190.2589435899195,43.17133308110835,32.91423759116794,54.28730087421784,3277.239213171617,1242.0279167909835,False,True,structural
F583-1,16.26,85.8,8.6,0.8625549572058687,114.16178351783516,65.88667506864336,180.04845858647852,43.08445891501946,32.730984351469495,54.10718932467423,3277.239213171617,1242.0279167909835,False,True,structural
