galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC2915,0.34,13.5,10.1,0.0,5946.749411764707,0.0,5946.749411764707,44.96548454092317,0.0,44.96548454092317,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,0.67,31.3,12.5,0.0,3653.3983582089554,0.0,3653.3983582089554,49.47501288529393,0.0,49.47501288529393,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,1.0,35.3,13.4,0.0,2299.442,0.0,2299.442,47.95249732808501,0.0,47.95249732808501,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,1.34,50.5,9.38,0.18997314481234623,1542.940895522388,201.70168843089877,1744.6425839532867,45.47021882507275,16.4402026294509,48.351019249829726,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,1.68,61.0,10.1,0.5350516000480635,1078.438392857143,453.115068841438,1531.553461698581,42.56496799012071,27.590456967103968,50.724844165887944,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,2.01,66.5,11.9,0.6923880826593156,795.777960199005,490.0897807065221,1285.8677409055272,39.99392078803977,31.38599144873568,50.83890399310462,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,2.34,74.4,11.6,0.8519234436681313,610.6355555555556,517.9726540124182,1128.6082095679737,37.800624333468356,34.81459478995926,51.39010809863177,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,2.67,83.0,9.17,0.9952572293887756,482.3030711610486,530.3300052240626,1012.6330763851112,35.88522258534841,37.62952449803541,51.99740680022656,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,3.01,86.4,7.66,1.0775888537815947,383.5762458471761,509.341091800442,892.9173376476181,33.97888314821427,39.15503398439759,51.842850869906165,4929.152073389024,1422.7287902423514,False,True,structural
NGC2915,3.35,83.6,8.18,1.0936851344478207,310.89041791044775,464.4827845489526,775.3732024594003,32.27201419186599,39.446385490168694,50.965676962432184,4929.152073389024,1422.7287902423514,False,True,structural
