galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC0100,0.23,6.81,8.19,0.0,409.7760869565217,0.0,409.7760869565217,9.708166665236027,0.0,9.708166665236027,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,0.69,20.0,4.09,0.0,824.2576811594204,0.0,824.2576811594204,23.848224252551802,0.0,23.848224252551802,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,1.15,33.0,4.0,0.0,1058.4299130434783,0.0,1058.4299130434783,34.888313229504234,0.0,34.888313229504234,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,1.59,42.7,4.0,0.034732594624380796,1106.8987421383647,33.380449132735976,1140.2791912711007,41.951984458425805,7.28525319539755,42.57985338303844,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,2.05,49.9,4.0,0.11812774079802325,1071.3445853658538,88.05420687260184,1159.3987922384556,46.864233696925,13.435442831884394,48.75210276581753,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,2.51,55.5,4.0,0.17481589145153847,1013.3119521912349,106.42882323063759,1119.7407754218725,50.432261499956546,16.34430623516643,53.014614459683656,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,2.97,61.9,4.0,0.2508591823959681,968.6664309764309,129.0700938122809,1097.736524788712,53.637107490989855,19.579023944580953,57.09883955583051,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,3.42,67.9,4.0,0.32351928409560743,917.2551169590645,144.55267716888952,1061.807794127954,56.00903944900323,22.234436262644532,60.26095465488082,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,3.88,73.1,4.0,0.4145346087741767,818.8369329896908,163.26050737563327,982.097440365324,56.365657097207695,25.16844787859309,61.72955587575094,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,4.34,76.1,3.0,0.47614654798735484,718.5570737327189,167.64977817466922,886.2068519073881,55.843868956224725,26.974062305816386,62.01723742055965,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,4.79,77.8,5.34,0.5129732047317678,639.3851356993737,163.64820248681067,803.0333381861843,55.34125766550666,27.997765802146127,62.02039736983167,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,5.24,79.0,4.0,0.5422038980948258,572.6412977099235,158.1187677422007,730.7600654521242,54.778101463997444,28.78441145775143,61.88039061745757,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,5.7,78.5,5.6,0.5618466271248617,501.8414035087719,150.62428380969385,652.4656873184658,53.48360496451226,29.301167514542062,60.98405051909274,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,6.16,79.8,7.15,0.6087039425660571,440.1470779220779,151.00018350321778,591.1472614252957,52.07020261147444,30.498543086183993,60.344570015700846,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,7.16,83.4,5.12,0.7062307230974774,341.6695530726256,150.72512647613613,492.3946795487617,49.460630808755354,32.851056384371184,59.37630761144662,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,7.52,84.6,4.0,0.7356740234046978,315.11239361702127,149.49258557445071,464.604979191472,48.679001633147735,33.528856877619155,59.108624104439016,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,7.98,86.1,5.53,0.7705451101044268,285.9069799498747,147.55273026640396,433.45971021627867,47.76544462265583,34.31429421576238,58.813335966648786,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,8.44,87.5,10.2,0.8004297641857522,261.94135071090045,144.92151168718112,406.8628623980816,47.0189855271251,34.97338357436707,58.599680533598544,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,8.9,89.0,7.77,0.8296647422100725,241.22535955056176,142.45073697668164,383.67609652724343,46.33471376840478,35.606341557262894,58.43558213188662,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,9.35,90.4,5.16,0.855442006837444,223.87786096256684,139.80768172106215,363.685542683629,45.752136562132264,36.15524614896061,58.31346177420726,6476.390872940907,1528.101044423381,False,True,structural
NGC0100,9.62,91.2,13.7,0.8668444253660719,215.95335758835756,137.69499706387526,353.6483546522328,45.579285865401616,36.395410036905474,58.327499275680246,6476.390872940907,1528.101044423381,False,True,structural
