galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
IC2574,0.85,10.3,0.2,0.13333872119932644,108.19776470588235,173.96761577052735,282.1653804764097,9.59,12.160282620274424,15.486787058810755,2489.331459070266,1108.99873701275,False,True,structural
IC2574,1.14,12.9,2.7,0.13635171970057777,126.10535087719299,132.64375871706778,258.74910959426074,11.99,12.296905502501728,17.174806692870145,2489.331459070266,1108.99873701275,False,True,structural
IC2574,1.42,16.4,1.8,0.28825818233771755,135.318661971831,225.12532404656326,360.4439860183943,13.861908238045729,17.87954026663213,22.62367035089841,2489.331459070266,1108.99873701275,False,True,structural
IC2574,1.71,18.6,2.1,0.2946961322221807,143.27865497076024,191.12142598651508,334.40008095727535,15.652683476005002,18.078098308089288,23.91284463289428,2489.331459070266,1108.99873701275,False,True,structural
IC2574,1.99,19.8,2.0,0.2171741332188191,154.43075376884426,121.02806002588397,275.45881379472826,17.53046491111973,15.51920872504488,23.412881912560643,2489.331459070266,1108.99873701275,False,True,structural
IC2574,2.28,26.1,0.6,0.5046391000250803,153.353201754386,245.45794937502848,398.8111511294145,18.698804774637335,23.656798696676287,30.154426284959644,2489.331459070266,1108.99873701275,False,True,structural
IC2574,2.55,27.7,2.7,0.5000984617043359,155.64192156862745,217.49355388710893,373.13547545573635,19.922020479860972,23.55012871328154,30.84632007893531,2489.331459070266,1108.99873701275,False,True,structural
IC2574,2.84,29.7,2.6,0.5313903893823678,152.206338028169,207.50396855132374,359.71030657949274,20.791007671587252,24.27573419457709,31.962122437124844,2489.331459070266,1108.99873701275,False,True,structural
IC2574,3.13,33.0,3.4,0.6094428997521901,147.92849840255593,215.93335658356773,363.86185498612366,21.517811226981244,25.997526922893396,33.74740887989132,2489.331459070266,1108.99873701275,False,True,structural
IC2574,3.41,34.8,1.2,0.6410744864161593,142.14794721407625,208.4899694330258,350.6379166471021,22.01645975174029,26.663660584522486,34.57853808024015,2489.331459070266,1108.99873701275,False,True,structural
IC2574,3.7,35.0,0.9,0.6512957771259463,129.91137837837834,195.21248493362486,325.1238633120032,21.924235448471173,26.87538268107846,34.68368916730762,2489.331459070266,1108.99873701275,False,True,structural
IC2574,3.98,39.0,10.2,0.7592175177324074,120.4604271356784,211.55056992040076,332.0109970560792,21.89594711356419,29.016741172695376,36.35111784090271,2489.331459070266,1108.99873701275,False,True,structural
IC2574,4.26,35.9,5.4,0.6405666322680815,121.211103286385,166.75764933282,287.968752619205,22.723540657212734,26.653097121306807,35.02494662605231,2489.331459070266,1108.99873701275,False,True,structural
IC2574,4.55,40.0,4.1,0.6606704635321673,135.4721978021978,161.0291669535828,296.5013647557806,24.827374005319207,27.068112413664934,36.72984086051561,2489.331459070266,1108.99873701275,False,True,structural
IC2574,4.84,38.7,1.4,0.5301189746249517,151.97859504132234,121.46720523255489,273.44580027387724,27.121511757274888,24.246675510790457,36.379632671668986,2489.331459070266,1108.99873701275,False,True,structural
IC2574,5.12,41.8,0.5,0.5676112436102854,156.76650390625,122.94534224180524,279.7118461480552,28.330981274922337,25.089443044397036,37.8434228404097,2489.331459070266,1108.99873701275,False,True,structural
IC2574,5.41,42.9,0.4,0.5744759046143402,154.3335489833641,117.76211694298712,272.0956659263512,28.895406209292158,25.240702301274432,38.36714157533188,2489.331459070266,1108.99873701275,False,True,structural
IC2574,5.68,44.4,1.7,0.5739358617223967,157.61184859154932,112.05882848177154,269.67067707332086,29.920482950647706,25.2288356008846,39.13731526020228,2489.331459070266,1108.99873701275,False,True,structural
IC2574,5.97,46.1,1.3,0.584046387456326,158.6888609715243,108.49358560233246,267.18244657385674,30.779416823585205,25.450082633381072,39.93844270932362,2489.331459070266,1108.99873701275,False,True,structural
IC2574,6.26,49.0,0.9,0.6174169940986733,160.63458466453676,109.37933972294526,270.013924387482,31.710763157010273,26.1670530756835,41.113102128952,2489.331459070266,1108.99873701275,False,True,structural
IC2574,6.54,51.9,0.6,0.652286162632108,161.2985474006116,110.60925543270659,271.9078028333182,32.47910867003588,26.895808791146273,42.16962212932315,2489.331459070266,1108.99873701275,False,True,structural
IC2574,6.83,53.1,2.1,0.676211641930632,154.22941434846265,109.79763643548885,264.0270507839515,32.45592241795016,27.384628112398914,42.46533594420735,2489.331459070266,1108.99873701275,False,True,structural
IC2574,7.1,54.0,0.5,0.6893509561928273,149.46008450704227,107.67455489808128,257.13463940512355,32.57555218258011,27.64940035111751,42.727695231270985,2489.331459070266,1108.99873701275,False,True,structural
IC2574,7.39,55.9,1.1,0.7182069648661559,145.12871447902572,107.7795151488941,252.9082296279198,32.749064108765,28.222165348362754,43.23183800106499,2489.331459070266,1108.99873701275,False,True,structural
IC2574,7.68,58.8,3.6,0.7503970282645916,144.55204427083336,108.35798914108764,252.910033411921,33.319059110365046,28.84769239650813,44.07208931516128,2489.331459070266,1108.99873701275,False,True,structural
IC2574,7.96,57.3,4.6,0.7126520148025355,143.18706030150753,99.28771160120648,242.474771902714,33.76046504419037,28.112811747415154,43.93289410391265,2489.331459070266,1108.99873701275,False,True,structural
