galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC0024,0.21,17.4,6.51,0.0,1649.4409523809525,0.0,1649.4409523809525,18.6113567479644,0.0,18.6113567479644,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,0.32,31.0,8.86,0.31356459743641696,2072.110625,1571.5293393780703,3643.63996437807,25.750250484218594,22.425195397163936,34.14622656459982,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,0.43,36.1,8.16,0.3255771397464111,2056.1797674418603,1214.3137041062578,3270.493471548118,29.734782662733554,22.85070880226018,37.50082922770763,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,0.54,46.0,8.52,0.4611073275756769,2163.0133333333333,1369.4737504723485,3532.487083805682,34.17641291885384,27.19404025250879,43.67542816338574,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,0.64,58.0,6.9,0.6294366413517918,2151.5153124999997,1577.311592652792,3728.8269051527914,37.10754370744579,31.77230585427798,48.851297007324035,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,0.74,63.4,9.55,0.6446881694666357,2158.9497297297294,1397.2156107457079,3556.165340475437,39.970273954527755,32.1549304454515,51.29875585189005,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,0.85,71.9,8.52,0.6857399521120735,2229.357294117647,1293.8560932102482,3523.2133873278954,43.5310659184909,33.16289612245455,54.72413890806059,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,0.96,76.4,6.82,0.6644993946569645,2324.794270833333,1110.117131887145,3434.911402720478,47.24195698740686,32.64525151705312,57.423992778381916,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.07,78.1,6.65,0.6158780576667281,2394.4542056074765,923.116262763213,3317.5704683706895,50.61685490031952,31.42824209459762,59.580201419235216,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.17,80.5,6.14,0.5908480574309473,2438.182649572649,809.9074588290575,3248.090108401707,53.410426884644906,30.782977874630603,61.646292887974994,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.28,82.8,5.8,0.5610592026246155,2489.8307031249997,702.9819415690254,3192.812644694025,56.45337279560894,29.996947931553844,63.92808604368155,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.38,85.6,6.48,0.5464512748469628,2533.6873188405802,635.0644546811513,3168.7517735217316,59.131112791828976,29.60386710313348,66.12773584102203,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.48,88.0,7.5,0.5242628604862287,2596.2779054054054,568.1105125688732,3164.3884179742786,61.98783187045664,28.996612881540706,68.43460278690841,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.59,92.0,8.52,0.5305801721353072,2612.362893081761,535.1793408555365,3147.542233937297,64.44887120811349,29.17079278936901,70.74314208430597,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.7,92.4,8.52,0.49638633042791686,2614.196764705883,468.29157046508914,3082.4883351709723,66.66434204280426,28.215167371303178,72.38943410326297,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.8,95.1,9.2,0.506977756307804,2568.6113888888885,451.71222911630525,3020.3236180051936,67.9963271066901,28.514592972885822,73.73318460780972,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,1.91,96.5,8.52,0.5016777759184471,2515.135340314136,421.2471188689305,2936.3824591830667,69.31023373211202,28.365154627458974,74.88985576858629,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,2.02,101.0,8.86,0.5430493880760073,2424.377475247525,431.15498082434425,2855.5324560718695,69.98030079958217,29.511575038706006,75.948505984418,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,2.13,99.9,9.55,0.5216591093028825,2335.423521126761,392.78296161057966,2728.2064827373406,70.52979583126553,28.924517424332848,76.23043885634226,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,2.23,103.0,8.18,0.5515680948118934,2249.5254708520183,396.67946787494293,2646.2049387269612,70.82684378115405,29.7421454061593,76.81820756409982,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,2.34,104.0,8.52,0.5538677351752822,2176.6304273504275,379.6082633102709,2556.2386906606985,71.36746597715236,29.80408254159208,77.3407947731728,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,2.44,107.0,9.2,0.5801986612022693,2106.5405327868853,381.3575460594603,2487.8980788463455,71.6935066794755,30.504301539046637,77.91322937977274,8095.463180304729,1603.782419037136,False,True,structural
NGC0024,2.54,107.0,9.55,0.5785015304359605,2029.9157874015748,365.2718834249095,2395.1876708264845,71.80519549447658,30.45965501937391,77.99856847339744,8095.463180304729,1603.782419037136,False,True,structural
