galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC2403,0.16,24.5,2.83,0.10263375303255945,3366.900625,1135.996869720843,4502.8974947208435,23.21,13.481821062279936,26.841453000076857,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.26,35.3,2.46,0.0,4800.80346153846,0.0,4800.80346153846,35.33,0.0,35.33,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.36,43.2,1.12,0.0,6138.520277777778,0.0,6138.520277777778,47.00922569028339,0.0,47.00922569028339,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.46,52.0,1.25,0.0,6995.361956521738,0.0,6995.361956521738,56.726241722856976,0.0,56.726241722856976,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.56,60.9,2.93,0.0,7274.254464285715,0.0,7274.254464285715,63.8246229914443,0.0,63.8246229914443,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.66,65.8,1.25,0.0,6929.323636363637,0.0,6929.323636363637,67.62657465819188,0.0,67.62657465819188,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.76,71.7,1.25,0.021951477753967802,6615.848026315789,51.15134723931919,6666.999373555108,70.9087053893949,6.234983873426024,71.18229782679035,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.86,74.6,1.6,0.0452498347848019,6178.351627906976,93.18058952945589,6271.532217436432,72.89295164829038,8.951832605412818,73.44057262164648,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,0.96,74.6,1.03,0.0,5855.913854166667,0.0,5855.913854166667,74.9778453944897,0.0,74.9778453944897,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.06,76.6,1.12,0.0,5628.859716981132,0.0,5628.859716981132,77.24371366007722,0.0,77.24371366007722,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.16,78.5,1.6,0.0,5463.830517241379,0.0,5463.830517241379,79.61182952300493,0.0,79.61182952300493,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.27,83.4,1.8,0.025230843915734717,5338.641653543308,35.18316970787899,5373.824823251187,82.34121021699889,6.684506378858974,82.61209067399885,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.36,86.4,1.6,0.023747258084452758,5358.600147058823,30.92298935755651,5389.523136416379,85.36800454502846,6.485003124615813,85.61396770110748,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.47,87.4,1.41,0.0,5283.415782312925,0.0,5283.415782312925,88.12843581954692,0.0,88.12843581954692,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.57,90.3,1.41,0.0,5270.670891719745,0.0,5270.670891719745,90.96677030652457,0.0,90.96677030652457,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.67,93.3,1.6,0.0,5311.858982035928,0.0,5311.858982035928,94.184948372869,0.0,94.184948372869,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.77,93.3,1.41,0.0,5323.771751412429,0.0,5323.771751412429,97.07252958484186,0.0,97.07252958484186,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.87,95.2,1.25,0.0,5286.800106951871,0.0,5286.800106951871,99.42995625061896,0.0,99.42995625061896,15463.624785620319,1770.952476985555,False,True,structural
NGC2403,1.97,97.2,1.6,0.0,5244.869289340101,0.0,5244.869289340101,101.64837677011866,0.0,101.64837677011866,15463.624785620319,1770.952476985555,False,True,structural
