galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
IC4202,0.77,35.1,3.96,0.0,23814.060259740258,0.0,23814.060259740258,135.41353846643253,0.0,135.41353846643253,58532.423682554225,2000.0,False,True,structural
IC4202,1.59,77.9,3.95,0.0,20683.948490566036,0.0,20683.948490566036,181.3490504524355,0.0,181.3490504524355,58532.423682554225,2000.0,False,True,structural
IC4202,2.36,115.0,6.7,0.0,14707.095084745763,0.0,14707.095084745763,186.30282982284513,0.0,186.30282982284513,58532.423682554225,2000.0,False,True,structural
IC4202,3.13,156.0,3.16,0.0,11292.176773162942,0.0,11292.176773162942,188.001365154618,0.0,188.001365154618,58532.423682554225,2000.0,False,True,structural
IC4202,3.95,192.0,3.14,0.0,9737.185468354432,0.0,9737.185468354432,196.11701252058683,0.0,196.11701252058683,58532.423682554225,2000.0,False,True,structural
IC4202,4.73,204.0,2.9,0.0,8843.101247357294,0.0,8843.101247357294,204.51862726900941,0.0,204.51862726900941,58532.423682554225,2000.0,False,True,structural
IC4202,5.5,209.0,3.36,0.02333438667805818,7756.686909090909,8.485231519293883,7765.172140610202,206.54727788087646,6.831454702778637,206.66022058769826,58532.423682554225,2000.0,False,True,structural
IC4202,6.27,220.0,3.25,0.11269972866284347,6850.367862838917,35.948876766457246,6886.316739605374,207.24817610777666,15.013309339572235,207.79125572873775,58532.423682554225,2000.0,False,True,structural
IC4202,7.08,231.0,3.49,0.14968684659829373,6411.148757062147,42.28441994302083,6453.433177005168,213.0514801638327,17.302418709434455,213.7529108414587,58532.423682554225,2000.0,False,True,structural
IC4202,7.86,235.0,4.65,0.10239053719529291,6307.374452926209,26.05357180541804,6333.428024731627,222.65660376463126,14.310173807141052,223.11598838808166,58532.423682554225,2000.0,False,True,structural
IC4202,8.66,245.0,6.0,0.10421350469904515,6209.685565819862,24.067783995160546,6233.753349815022,231.89626344553292,14.43700139911645,232.34522592340497,58532.423682554225,2000.0,False,True,structural
IC4202,9.45,246.0,5.57,0.05843932633556809,6029.68817989418,12.368111393771025,6042.056291287951,238.70599762050387,10.811043088950122,238.950689374756,58532.423682554225,2000.0,False,True,structural
IC4202,10.24,239.0,6.95,0.0,5765.781494140624,0.0,5765.781494140624,242.98477832983693,0.0,242.98477832983693,58532.423682554225,2000.0,False,True,structural
