galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
F568-3,0.64,12.4,8.6,0.0,289.47812500000003,0.0,289.47812500000003,13.611245350811954,0.0,13.611245350811954,7657.392013028692,2000.0,False,True,structural
F568-3,1.18,21.9,6.2,0.06056595769095705,381.8401694915255,102.65416557789331,484.4943350694188,21.226667190117247,11.005994520347269,23.910318178182283,7657.392013028692,2000.0,False,True,structural
F568-3,1.8,32.3,1.88,0.26301901737881583,428.31022222222214,292.2433526431287,720.5535748653508,27.76613765002255,22.935519064491032,36.01383671254191,7657.392013028692,2000.0,False,True,structural
F568-3,2.03,37.9,6.2,0.3891010331085852,437.4528078817735,383.3507715355519,820.8035794173254,29.79981879139536,27.896273339232433,40.819496153396734,7657.392013028692,2000.0,False,True,structural
F568-3,2.78,53.1,9.5,0.554153021676475,477.3710791366906,398.6712386161691,876.0423177528596,36.42926845271532,33.29123072751967,49.34974815896176,7657.392013028692,2000.0,False,True,structural
F568-3,3.0,62.4,11.0,0.6768933504098654,484.2369333333333,451.26223360657696,935.4991669399103,38.11444345651658,36.79384052826955,52.97638625670621,7657.392013028692,2000.0,False,True,structural
F568-3,3.64,68.0,6.2,0.653521855075354,496.29714285714283,359.07794234909557,855.3750852062384,42.50319517401015,36.153059485342425,55.79933073210384,7657.392013028692,2000.0,False,True,structural
F568-3,4.19,78.0,7.98,0.7173647601759378,499.2275178997613,342.41754662335927,841.6450645231206,45.735798888835426,37.87782359576478,59.38428091971709,7657.392013028692,2000.0,False,True,structural
F568-3,4.6,82.3,6.2,0.7442799990122939,478.87054347826097,323.5999995705626,802.4705430488236,46.93404414707942,38.58186099742453,60.75660044821952,7657.392013028692,2000.0,False,True,structural
F568-3,5.14,85.7,6.3,0.7609837370794025,448.72811284046696,296.1026214316741,744.8307342721411,48.025644191410905,39.01240154308377,61.87430786811926,7657.392013028692,2000.0,False,True,structural
F568-3,5.39,85.5,6.51,0.7408693911890686,444.2246011131725,274.9051544300811,719.1297555432536,48.93230630166536,38.49336023755444,62.25840812595626,7657.392013028692,2000.0,False,True,structural
F568-3,6.31,89.5,15.6,0.7166795081248767,437.0682725832012,227.15673791596726,664.2250104991684,52.515719551387654,37.859728158688,64.73993988450833,7657.392013028692,2000.0,False,True,structural
F568-3,9.1,95.2,15.5,0.6822968901516927,367.59035164835166,149.95536047289949,517.5457121212512,57.83659913929933,36.94040850211845,68.62700620239372,7657.392013028692,2000.0,False,True,structural
F568-3,10.17,97.5,6.2,0.6695021532554166,353.8888987217305,131.66217369821368,485.5510724199442,59.992083644427616,36.59240777143304,70.27129148173408,7657.392013028692,2000.0,False,True,structural
F568-3,11.99,101.0,10.2,0.6777206285056163,316.89728106755626,113.04764445464826,429.9449255222045,61.64088253748481,36.81631780897205,71.79860484028386,7657.392013028692,2000.0,False,True,structural
F568-3,14.02,107.0,10.7,0.7295791955103278,273.80206847360915,104.07691804712238,377.87898652073153,61.95728367189769,38.198931804706994,72.78642312286445,7657.392013028692,2000.0,False,True,structural
F568-3,15.94,117.0,11.7,0.8037714750693977,246.2013174404015,100.84962046040123,347.05093790080275,62.64542281763289,40.0941760127178,74.37736181217237,7657.392013028692,2000.0,False,True,structural
F568-3,17.98,120.0,12.0,0.8277773925513381,217.96779199110122,92.07757425487631,310.04536624597756,62.60240330849927,40.68850925141736,74.66334900808211,7657.392013028692,2000.0,False,True,structural
