galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
UGC07524,0.35,14.4,2.82,0.0,683.0702857142857,0.0,683.0702857142857,15.462037381923508,0.0,15.462037381923508,4187.708096615113,2000.0,False,True,structural
UGC07524,0.69,24.4,3.97,0.47034456402344665,469.11724637681164,1363.3175768795556,1832.4348232563673,17.991411840097484,30.67065581377244,35.55812182957493,4187.708096615113,2000.0,False,True,structural
UGC07524,1.03,29.2,3.26,0.539655859903574,399.8035922330098,1047.8754561234446,1447.6790483564544,20.29279921548528,32.852879931706866,38.61488598723487,4187.708096615113,2000.0,False,True,structural
UGC07524,1.38,32.9,3.73,0.6071516245081477,334.9299275362319,879.9298905915185,1214.8598181277505,21.498913926056822,34.84685421980434,40.9451651482357,4187.708096615113,2000.0,False,True,structural
UGC07524,1.72,37.8,3.41,0.6771650994191214,309.76354651162785,787.4012783943272,1097.164824905955,23.082315741710143,36.8012255072877,43.44103473489371,4187.708096615113,2000.0,False,True,structural
UGC07524,2.07,42.0,3.12,0.6869936241758937,311.5861835748792,663.7619557255013,975.3481393003805,25.396523384116968,37.06733397955385,44.932957262479256,4187.708096615113,2000.0,False,True,structural
UGC07524,2.41,45.1,2.92,0.6919326979503018,305.54742738589215,574.2180065977608,879.7654339836529,27.13612536822455,37.200341341184,46.04600629697003,4187.708096615113,2000.0,False,True,structural
UGC07524,2.76,47.6,2.79,0.6523783925638301,321.44014492753627,472.7379656259639,794.1781105535001,29.78547968389967,36.12141726355239,46.818069002551354,4187.708096615113,2000.0,False,True,structural
UGC07524,3.1,52.3,2.78,0.6911684655981543,319.9276451612903,445.9151390955834,765.8427842568738,31.49247052868352,37.179791973548056,48.724866661657565,4187.708096615113,2000.0,False,True,structural
UGC07524,3.45,57.3,2.78,0.7308536598521219,318.2470144927536,423.6832810736939,741.9302955664475,33.1353617756016,38.23228112085707,50.59307778445826,4187.708096615113,2000.0,False,True,structural
UGC07524,3.79,61.4,2.93,0.7592881115637456,313.4955145118734,400.67974224999773,714.1752567618712,34.469522770122595,38.96891354820521,52.026187858880185,4187.708096615113,2000.0,False,True,structural
UGC07524,4.14,64.5,3.42,0.7583562209880715,317.3244685990338,366.3556623130781,683.680130912112,36.24532107734735,38.94499251477837,53.20183964841952,4187.708096615113,2000.0,False,True,structural
UGC07524,4.48,66.4,4.53,0.7531114318076564,314.2111160714286,336.210460628418,650.4215766998466,37.518872584340805,38.8100871374352,53.980447049050206,4187.708096615113,2000.0,False,True,structural
UGC07524,4.82,66.9,5.46,0.7416378941641834,303.64788381742744,307.7335660432296,611.3814498606571,38.25680070262018,38.51331962228609,54.28497571454156,4187.708096615113,2000.0,False,True,structural
UGC07524,5.17,69.4,4.77,0.7531083217622614,297.436750483559,291.33784207437577,588.7745925579347,39.21413010637875,38.81000700237662,55.17213647779577,4187.708096615113,2000.0,False,True,structural
UGC07524,5.51,70.2,4.44,0.7561204346676493,283.75669691470057,274.45387828226836,558.2105751969689,39.54111025249544,38.8875413125502,55.45935691418806,4187.708096615113,2000.0,False,True,structural
UGC07524,5.86,70.9,4.24,0.7673801837027662,265.7800170648464,261.9044995572581,527.6845166221044,39.464805840140656,39.17601775838801,55.60783458655383,4187.708096615113,2000.0,False,True,structural
UGC07524,6.2,72.3,4.38,0.7731188240476831,258.0709677419355,249.39316904763967,507.46413678957515,40.000499996875035,39.32222842229781,56.091689652704936,4187.708096615113,2000.0,False,True,structural
UGC07524,6.55,73.9,3.51,0.7726820454833857,255.44874809160305,235.9334490025605,491.38219709416353,40.904636656496535,39.31111917723497,56.73229583726337,4187.708096615113,2000.0,False,True,structural
UGC07524,6.89,75.0,3.22,0.7640461039775381,254.73377358490563,221.78406501525055,476.5178386001562,41.89410101673027,39.090819995941196,57.29928366005178,4187.708096615113,2000.0,False,True,structural
UGC07524,7.25,75.5,3.23,0.7462418407177847,254.65717241379306,205.85981812904404,460.5169905428371,42.96818008712959,38.63267634316278,57.78190185028154,4187.708096615113,2000.0,False,True,structural
UGC07524,7.58,77.1,2.98,0.7409093688302315,256.8399604221636,195.490598635945,452.3305590581086,44.12308806056077,38.49439878294585,58.55480883463341,4187.708096615113,2000.0,False,True,structural
UGC07524,7.94,77.0,2.79,0.7117365424959335,259.7046977329975,179.27872606950467,438.98342380250216,45.409859061661926,37.72894227237052,59.038363671360905,4187.708096615113,2000.0,False,True,structural
UGC07524,8.27,77.0,2.82,0.6849138191898188,263.22980652962514,165.63816667226573,428.8679732018909,46.65737347944052,37.011182612551536,59.55449721372549,4187.708096615113,2000.0,False,True,structural
UGC07524,8.63,78.2,2.93,0.6728077593237208,266.5247045191193,155.92300331951813,422.4477078386375,47.95944328284055,36.68263238437833,60.379828739798874,4187.708096615113,2000.0,False,True,structural
UGC07524,8.97,79.6,3.14,0.6711254869688453,266.5732998885172,149.6377897366433,416.2110896251605,48.89951431251644,36.63674349526293,61.101665066818676,4187.708096615113,2000.0,False,True,structural
UGC07524,9.3,80.3,3.39,0.6627103969339478,266.04030107526876,142.5183649320318,408.55866600730053,49.741077591865654,36.40632903586814,61.640859775540896,4187.708096615113,2000.0,False,True,structural
UGC07524,9.66,81.2,3.66,0.6596052639102861,263.502784679089,136.56423683442776,400.0670215135168,50.452323038686735,36.320937870883405,62.16628851572669,4187.708096615113,2000.0,False,True,structural
UGC07524,9.99,82.3,3.9,0.6608952002995636,261.08622622622624,132.31135141132404,393.3975776375503,51.07104267586477,36.35643547708063,62.690045466558146,4187.708096615113,2000.0,False,True,structural
UGC07524,10.35,83.8,4.1,0.6639087884802024,259.73001932367157,128.2915533295077,388.0215726531793,51.84790931175529,36.439231289372785,63.372101724342436,4187.708096615113,2000.0,False,True,structural
