galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC5907,5.03,214.0,6.0,0.3047547540662445,6359.308648111331,121.17485251142922,6480.48350062276,178.85,24.688246355958317,180.545927697449,45243.211958096865,2000.0,False,True,structural
NGC5907,7.55,220.0,6.0,0.11130825452574648,5697.868622516557,29.485630337946088,5727.354252854503,207.41,14.920338771338034,207.9459655993631,45243.211958096865,2000.0,False,True,structural
NGC5907,10.07,235.0,4.0,0.06645904967866115,5119.78585898709,13.19941403746994,5132.98527302456,227.06,11.529011204666352,227.35250537295016,45243.211958096865,2000.0,False,True,structural
NGC5907,12.58,235.0,4.0,0.013361523330759935,4331.249682034977,2.124248542251182,4333.373930577228,233.42476518141774,5.1694338821112575,233.48199940608168,45243.211958096865,2000.0,False,True,structural
NGC5907,15.1,230.0,2.0,0.034853570874277325,3381.2211523178808,4.616367003215539,3385.8375193210964,225.95672019216423,8.349080293574536,226.11091645860125,45243.211958096865,2000.0,False,True,structural
NGC5907,17.61,231.0,2.0,0.09746391320807529,2735.080777967064,11.06915538990066,2746.1499333569645,219.46474090386363,13.961655575760012,219.9083907594618,45243.211958096865,2000.0,False,True,structural
NGC5907,20.13,232.0,2.0,0.15618288493080398,2257.210755091903,15.517425229091307,2272.7281803209944,213.16109518390078,17.67387252023755,213.8925390701172,45243.211958096865,2000.0,False,True,structural
NGC5907,22.65,225.0,7.0,0.16617972216837368,1864.6840309050774,14.673706151732775,1879.3577370568103,205.51178384705827,18.23072802541762,206.31881335529425,45243.211958096865,2000.0,False,True,structural
NGC5907,25.16,224.0,7.0,0.2508901050287966,1497.3292567567564,19.943569557138044,1517.2728263138945,194.09483274935477,22.40045111281452,195.3831730473676,45243.211958096865,2000.0,False,True,structural
NGC5907,27.68,229.0,2.0,0.3446626040793451,1250.7879660404624,24.90336734677349,1275.6913333872358,186.069371203323,26.25500348807233,187.9125757051898,45243.211958096865,2000.0,False,True,structural
NGC5907,30.2,218.0,2.0,0.3121958936637477,1087.862546357616,20.675224745943556,1108.5377711035596,181.25520378736718,24.987832785727846,182.9695075342542,45243.211958096865,2000.0,False,True,structural
NGC5907,32.71,214.0,2.0,0.3475081943654189,920.5340660348515,21.24782600827997,941.7818920431315,173.52426141609132,26.363163481093043,175.51548560947788,45243.211958096865,2000.0,False,True,structural
NGC5907,35.23,213.0,2.0,0.38061637394153075,806.3974595515186,21.607514841983015,828.0049743935017,168.5508306120145,27.590446677845968,170.7940726368543,45243.211958096865,2000.0,False,True,structural
NGC5907,37.75,211.0,2.0,0.4222012329390265,692.8523072847681,22.36827724180273,715.2205845265709,161.72561516346136,29.05860399052324,164.3154802989604,45243.211958096865,2000.0,False,True,structural
NGC5907,40.26,217.0,2.0,0.49233131211933434,613.0078614008942,24.457591262758786,637.465452663653,157.09772913699294,31.379334349833947,160.20099601512678,45243.211958096865,2000.0,False,True,structural
NGC5907,42.78,216.0,3.0,0.5291712546023275,536.528894343151,24.73918908846786,561.2680834316188,151.50150527305001,32.53217652117139,154.95498897810504,45243.211958096865,2000.0,False,True,structural
NGC5907,45.29,215.0,3.0,0.5558135399618623,478.953133141974,24.54464738184422,503.4977805238182,147.28132060787615,33.34107196722572,151.00799475499213,45243.211958096865,2000.0,False,True,structural
NGC5907,47.81,217.0,5.0,0.5955183651592807,429.82703409328593,24.911874719066333,454.7389088123523,143.35281824924127,34.51140000519483,147.44852400183112,45243.211958096865,2000.0,False,True,structural
NGC5907,50.33,214.0,5.0,0.5980327264720541,395.23821378899265,23.764463599127918,419.00267738812056,141.04020455175183,34.58417922900742,145.21847249211825,45243.211958096865,2000.0,False,True,structural
