galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
F579-V1,0.42,35.7,9.1,0.9925085829731981,570.8145238095238,4726.23134749142,5297.045871300944,15.483607460795433,44.55353146436763,47.16735381539223,8560.264676771607,2000.0,False,True,structural
F579-V1,1.47,83.3,9.3,0.8822191378137283,1139.4421768707484,1200.2981466853446,2339.7403235560932,40.92651951974417,42.00521724295039,58.64655382567212,8560.264676771607,2000.0,False,True,structural
F579-V1,2.11,94.2,10.4,0.833295026607179,1130.867298578199,789.8531057887953,1920.7204043669944,48.84802964296513,40.823890716274924,63.6609774761145,8560.264676771607,2000.0,False,True,structural
F579-V1,2.84,97.6,9.1,0.7799805973709738,1011.830985915493,549.2821108246294,1561.1130967401223,53.605969816803054,39.49634406805201,66.58499226358705,8560.264676771607,2000.0,False,True,structural
F579-V1,3.9,101.0,9.1,0.7390684992159432,859.9287435897436,379.0094867774068,1238.9382303671505,57.91132963419162,38.446547288825386,69.51157528377476,8560.264676771607,2000.0,False,True,structural
F579-V1,4.74,105.0,16.7,0.6795925218969481,863.12888185654,286.7478995345772,1149.8767813911172,63.96273055459718,36.867126871969504,73.82693237426228,8560.264676771607,2000.0,False,True,structural
F579-V1,5.69,106.0,9.1,0.6076018147914487,842.5060105448152,213.56830045393625,1056.0743109987516,69.23770071283418,34.859770934171344,77.51814516345767,8560.264676771607,2000.0,False,True,structural
F579-V1,6.32,108.0,11.5,0.5944454397720724,807.031155063291,188.11564549749127,995.1468005607823,71.41734313176316,34.480296975869344,79.30528216672673,8560.264676771607,2000.0,False,True,structural
F579-V1,7.37,110.0,23.0,0.5676061598698632,754.2104748982362,154.03152235274442,908.2419972509806,74.55555780758401,33.69291201038768,81.8153012567926,8560.264676771607,2000.0,False,True,structural
F579-V1,8.21,112.0,19.7,0.5738491341704234,693.9575395858708,139.79272452385464,833.7502641097254,75.48106650014955,33.877695735407485,82.7350570697866,8560.264676771607,2000.0,False,True,structural
F579-V1,9.16,113.0,9.1,0.5575031301967087,652.171288209607,121.72557427875736,773.8968624883644,77.29093737301936,33.391709455992476,84.19557743963406,8560.264676771607,2000.0,False,True,structural
F579-V1,10.85,114.0,9.1,0.5576454503229424,560.2335299539171,102.79178807796174,663.0253180318789,77.96495238246479,33.395971323587595,84.81641763624474,8560.264676771607,2000.0,False,True,structural
F579-V1,12.21,114.0,9.1,0.593165879769576,466.537592137592,97.16066826692482,563.6982604045169,75.47465799856266,34.44316709507347,82.9623755659103,8560.264676771607,2000.0,False,True,structural
F579-V1,15.16,114.0,11.2,0.6479499255339762,338.5743073878628,85.48152051899423,424.055827906857,71.64346795067922,35.99860901573771,80.17908923820445,8560.264676771607,2000.0,False,True,structural
