galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC3893,1.74,145.0,6.8,0.0,23671.67683908046,0.0,23671.67683908046,202.95003744764375,0.0,202.95003744764375,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,3.5,174.0,6.8,0.0,12743.266114285712,0.0,12743.266114285712,211.19050972995922,0.0,211.19050972995922,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,5.24,194.0,6.4,0.0,8681.6088740458,0.0,8681.6088740458,213.28767076415832,0.0,213.28767076415832,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,6.98,190.0,5.5,0.0,5320.545472779368,0.0,5320.545472779368,192.71068314963753,0.0,192.71068314963753,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,8.81,186.0,5.8,0.0726509197760283,3641.7433030646994,15.483969746495456,3657.227272811195,179.1193973303841,11.679630707630485,179.49978349141992,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,10.9,188.0,7.0,0.20893590918758406,2568.133073394495,35.99181061258655,2604.1248840070816,167.31004303388363,19.806835579597095,168.4783702309504,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,13.12,187.0,8.5,0.32293489066191633,1815.0300685975615,46.21662634694541,1861.2466949445068,154.31524390027062,24.624421570301376,156.2675802515414,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,15.33,179.0,12.6,0.38031463154259487,1309.372061317678,46.581984305417755,1355.9540456230957,141.67806358078164,26.722683611532247,144.1761960914563,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,17.3,176.0,11.7,0.4348991430196115,1031.0104624277456,47.201908026870605,1078.2123704546161,133.5532889898261,28.576091560338714,136.5762571198408,30695.940411653726,1877.660652985094,False,True,structural
NGC3893,19.05,167.0,13.5,0.4288498802827885,851.1091916010498,42.26952998658057,893.3787215876304,127.33275344545095,28.376654951638677,130.4563706617824,30695.940411653726,1877.660652985094,False,True,structural
