galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC2976,0.11,6.8,3.62,0.0,1314.9454545454548,0.0,1314.9454545454548,12.02680339907492,0.0,12.02680339907492,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.17,9.5,4.31,0.0,1420.536470588235,0.0,1420.536470588235,15.5399871299818,0.0,15.5399871299818,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.24,14.0,3.11,0.0,1613.0470833333334,0.0,1613.0470833333334,19.675652466945028,0.0,19.675652466945028,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.31,19.8,5.5,0.0,1750.506451612903,0.0,1750.506451612903,23.294999463404157,0.0,23.294999463404157,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.38,26.1,3.9,0.0,1844.571052631579,0.0,1844.571052631579,26.475214824435326,0.0,26.475214824435326,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.45,28.7,3.5,0.0,1927.538888888889,0.0,1927.538888888889,29.4515279739439,0.0,29.4515279739439,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.52,28.7,2.7,0.0,2030.9378846153843,0.0,2030.9378846153843,32.4975029809984,0.0,32.4975029809984,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.59,31.7,2.5,0.0,2143.6496610169493,0.0,2143.6496610169493,35.56337020024959,0.0,35.56337020024959,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.66,35.5,2.3,0.0,2241.4159090909084,0.0,2241.4159090909084,38.46211772640711,0.0,38.46211772640711,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.73,39.4,2.1,0.0,2330.493835616438,0.0,2330.493835616438,41.246339231500286,0.0,41.246339231500286,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.8,42.9,2.3,0.0,2420.8,0.0,2420.8,44.00727212632022,0.0,44.00727212632022,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.87,46.0,2.6,0.0,2505.8033333333337,0.0,2505.8033333333337,46.69099377824379,0.0,46.69099377824379,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,0.94,49.1,3.1,0.0,2620.910638297872,0.0,2620.910638297872,49.63522942427082,0.0,49.63522942427082,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.01,49.2,3.2,0.0,2803.1977227722773,0.0,2803.1977227722773,53.20930087869977,0.0,53.20930087869977,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.08,51.4,3.2,0.0,3002.474259259259,0.0,3002.474259259259,56.94446592953524,0.0,56.94446592953524,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.14,57.2,3.1,0.0,3155.2396491228074,0.0,3155.2396491228074,59.97477136263214,0.0,59.97477136263214,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.21,63.8,2.9,0.0,3369.7792561983474,0.0,3369.7792561983474,63.85477977410932,0.0,63.85477977410932,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.29,67.8,2.8,0.0,3624.580852713177,0.0,3624.580852713177,68.37915837446377,0.0,68.37915837446377,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.35,69.8,3.3,0.0,3800.7185185185176,0.0,3800.7185185185176,71.63078946933364,0.0,71.63078946933364,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.42,71.7,3.9,0.0,3967.121478873239,0.0,3967.121478873239,75.05539620840062,0.0,75.05539620840062,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.49,74.1,4.4,0.0,4110.932416107382,0.0,4110.932416107382,78.26422746057102,0.0,78.26422746057102,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.56,76.7,4.8,0.0,4227.387179487179,0.0,4227.387179487179,81.20790601905703,0.0,81.20790601905703,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.63,79.9,4.4,0.0,4273.777300613498,0.0,4273.777300613498,83.46410605763414,0.0,83.46410605763414,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.74,83.6,3.35,0.0,4216.236436781609,0.0,4216.236436781609,85.65192000183066,0.0,85.65192000183066,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,1.93,83.9,3.95,0.0010094883664600721,3643.5772020725385,0.8285012847538723,3644.405703357292,83.85764127376824,1.2645186750597928,83.86717479133046,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,2.1,88.7,4.44,0.16226103281561005,3140.179095238095,122.38948802755336,3262.5685832656486,81.20576395798516,16.031778593090102,82.77314796996585,7614.8787885705415,1583.978114757421,False,True,structural
NGC2976,2.27,85.3,5.36,0.13205845098734817,2782.7392511013213,92.1487648602313,2874.888015961553,79.47841279240546,14.462976741761187,80.78363569580615,7614.8787885705415,1583.978114757421,False,True,structural
