galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
F563-1,1.07,22.1,7.17,0.3097055169741162,316.6452336448598,453.39801986787273,770.0432535127325,18.40680309016207,22.025800354552928,28.70446448304904,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,1.78,42.7,10.66,0.7251120490954626,346.61853932584273,638.1159123080414,984.7344516338842,24.83910223820499,33.70231926601363,41.86678067284746,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,2.49,60.6,7.69,0.9321169028694799,318.29919678714856,586.3885632737413,904.6877600608898,28.152530969701463,38.21135332007512,47.46232740344299,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,2.97,76.8,11.1,1.1029674662820532,289.65885521885525,581.7289914367916,871.3878466556469,29.330646089031184,41.566033062673554,50.87260465680199,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,3.04,81.6,17.5,1.1558393601942178,282.6974013157895,595.5775939908616,878.2749953066511,29.315526602808962,42.55062732477889,51.67161682908925,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,3.19,87.0,8.93,1.208454182741997,271.18047021943573,593.408770968327,864.5892411877627,29.411999252005973,43.508320806357986,52.51704179967645,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,6.95,90.0,24.8,1.0990059242074002,171.55306474820142,247.70209737187778,419.2551621200792,34.52960758537519,41.4913192937336,53.979842318541,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,8.58,97.8,9.4,1.1116224011413627,159.37494172494172,202.9478510817475,362.3227928066892,36.978872346246575,41.728797757440766,55.75598230038992,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,9.26,93.7,25.3,1.0503719067623036,156.14697624190066,177.6832813537931,333.83025759569375,38.02526791490101,40.56287940144442,55.59917432243148,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,9.89,103.0,23.8,1.1061453903425449,155.31305358948433,175.19849745667034,330.51155104615464,39.19242401281146,41.6258710400932,57.17306393614452,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,10.08,97.4,11.0,1.0479126163003099,155.87787698412697,162.84671113695896,318.72458812108596,39.63898333711398,40.51536558221518,56.68107134009154,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,11.84,106.5,9.48,1.0852397920756656,145.5669341216216,143.57818601661825,289.14512013823986,41.515208056807325,41.23064057756998,58.51049668595166,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,14.56,112.0,11.0,1.164033520953278,109.10896291208792,125.23293731574837,234.34190022783628,39.8575776986008,42.70118929628654,58.4124821191267,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,15.43,111.5,9.4,1.1644380108207328,101.94440051847052,118.21290845317957,220.15730897165008,39.661090504422596,42.70860776743443,58.284022488436406,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,17.93,111.0,24.3,1.1361829124824931,92.81650864472951,99.26186228827918,192.07837093300867,40.794607486774524,42.1872633721227,58.68530643039061,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,19.02,112.5,7.75,1.136906132395656,89.72791798107255,93.63291657363995,183.36083455471248,41.311318061761234,42.20068806584357,59.0552544083135,7225.996344685867,1566.4424902678415,False,True,structural
F563-1,20.1,106.0,10.7,1.0780400901762515,86.368184079602,84.01431858031124,170.38250265991326,41.6653393121909,41.09364675304756,58.5208364897859,7225.996344685867,1566.4424902678415,False,True,structural
