galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
KK98-251,0.25,4.25,2.0,0.35244094238407314,47.1652,693.6904413611647,740.8556413611648,3.433846240005513,13.169001873349824,13.609331737462027,652.628032606977,492.06147607931314,False,False,structural
KK98-251,0.41,6.84,2.0,0.44596677793899403,64.55439024390245,535.2270025243822,599.7813927682846,5.14463798532025,14.813611005929538,15.681529614007578,652.628032606977,492.06147607931314,False,False,structural
KK98-251,0.57,9.56,2.0,0.5150329539658903,80.8421052631579,444.6103079963946,525.4524132595525,6.788225099390856,15.919418191565448,17.30629583584959,652.628032606977,492.06147607931314,False,False,structural
KK98-251,0.74,12.3,2.0,0.47278993541628983,110.70702702702704,314.38069391403064,425.0877209410577,9.051143574156804,15.25259694269742,17.73597794023162,652.628032606977,492.06147607931314,False,False,structural
KK98-251,0.9,15.1,2.0,0.4914186381045847,132.9842222222222,268.6757560429197,401.65997826514194,10.940100547984008,15.550182649687036,19.012995041250807,652.628032606977,492.06147607931314,False,False,structural
KK98-251,1.07,17.5,2.0,0.46085974139439245,158.05392523364483,211.93581739818248,369.9897426318273,13.004526135157713,15.058928401983167,19.89696018531613,652.628032606977,492.06147607931314,False,False,structural
KK98-251,1.24,19.7,2.0,0.4320112254097056,181.04459677419354,171.43232359510694,352.4769203693005,14.983167221919402,14.57998906919798,20.906252204972862,652.628032606977,492.06147607931314,False,False,structural
KK98-251,1.4,21.8,2.0,0.43529537244168337,195.34178571428572,152.99434535296362,348.3361310672493,16.537185371156724,14.63530264443305,22.08326478340893,652.628032606977,492.06147607931314,False,False,structural
KK98-251,1.57,24.4,2.0,0.4776176122484986,203.70452229299363,149.69250145507849,353.3970237480721,17.883402920026153,15.330271598522748,23.55490028177732,652.628032606977,492.06147607931314,False,False,structural
KK98-251,1.72,27.3,2.0,0.5373899875226978,210.1128488372093,153.73773865736183,363.85058749457113,19.01036822368257,16.261270260673438,25.016454794607935,652.628032606977,492.06147607931314,False,False,structural
KK98-251,1.89,30.3,2.0,0.5933370510954795,212.85211640211642,154.47529374316852,367.32741014528494,20.057180759019946,17.086787444531183,26.3486015791083,652.628032606977,492.06147607931314,False,False,structural
KK98-251,2.06,32.6,2.0,0.6316700231262702,210.26936893203882,150.88373008474096,361.1530990167798,20.81237372334064,17.6301016439091,27.275912156600125,652.628032606977,492.06147607931314,False,False,structural
KK98-251,2.46,33.3,2.0,0.6042500655526462,193.53569105691057,120.86511348652715,314.40080454343774,21.81966544198146,17.243206754454253,27.810537196840638,652.628032606977,492.06147607931314,False,False,structural
KK98-251,2.79,34.6,2.0,0.6252494137425355,177.04964157706092,110.27281342074451,287.32245499780544,22.225402133594795,17.540272216926315,28.313064995578934,652.628032606977,492.06147607931314,False,False,structural
KK98-251,3.13,34.2,2.0,0.6522335090003629,146.361214057508,102.5364163537088,248.8976304112168,21.403518402356188,17.914769973044827,27.911459710790986,652.628032606977,492.06147607931314,False,False,structural
