galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC4183,1,0.87,4.37,2.62,3.5,0.35,2.036824330139482,55.05702458827953,74.28,6.24,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.05702458827953
NGC4183,2,5.24,7.85,6.545,2.6099999999999994,0.35,2.012057522595498,78.4315719271537,105.075,5.2,4,21.02,0.87,3.1847364327823127,0.31399772668985365,0.024766807543984193,0.9241547395564731,0.0006133947559207523,0.0005668716709032492,0.0014795350610574802,1.4854783074811395e-10,3.118085233354608e-05,78.4315719271599
NGC4183,3,8.72,12.31,10.515,3.59,0.35,2.0068292377466848,83.77962206637491,112.2,5.72,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.005228284848813214,0.9834871476214405,2.733496246032981e-05,2.688358426044892e-05,0.0015760471285524917,6.130713210833421e-11,2.5389850218525006e-05,83.77962206637876
NGC4183,4,13.12,16.03,14.575,2.910000000000002,0.35,2.0046337061736925,72.17567239808223,109.25,4.925,4,21.02,0.87,3.1847364327823127,0.31399772668985365,0.0021955315729922376,0.993032199090336,4.820358888005769e-06,4.786771586961015e-06,0.0015899766338705482,3.219096307032086e-11,2.1660639112222115e-05,72.17567239808548
NGC4183,5,16.95,21.02,18.985,4.07,0.35,2.0033920237197615,64.2317986909034,110.8,7.359999999999999,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.00124168245393097,0.9960533771185925,1.5417753164000357e-06,1.535690510658342e-06,0.0015962268942489276,1.904731550120181e-11,1.901613222478e-05,64.23179869090622
