galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC4559,0.67,43.8,10.9,-1.86,59.04,0.0,2863.343283582089,59.06929151428854,-15.26929151428854,15.26929151428854,-0.348613961513437
NGC4559,1.32,64.2,7.71,-3.8,76.34,0.0,3122.4545454545455,76.4345183801141,-12.234518380114096,12.234518380114096,-0.19056882212015724
NGC4559,1.97,73.3,8.62,-4.48,88.63,0.0,2727.3553299492382,88.74315353873784,-15.443153538737846,15.443153538737846,-0.21068422290228986
NGC4559,2.62,84.2,8.4,7.23,96.45,0.0,2705.969465648855,96.72060483681851,-12.520604836818507,12.520604836818507,-0.14870077003347396
NGC4559,3.28,96.2,5.67,12.91,105.73,0.0,2821.475609756098,106.51526181726261,-10.31526181726261,10.31526181726261,-0.10722725381769864
NGC4559,3.93,102.0,4.79,15.03,114.11,0.0,2647.328244274809,115.09558201772994,-13.095582017729939,13.095582017729939,-0.12838805899735234
NGC4559,4.58,104.0,5.67,16.47,116.44,0.0,2361.5720524017465,117.59904123758832,-13.599041237588324,13.599041237588324,-0.13076001189988773
NGC4559,5.22,106.0,5.37,19.07,115.33,0.0,2152.4904214559388,116.8959956542567,-10.895995654256694,10.895995654256694,-0.10279241183261033
NGC4559,5.9,106.0,5.24,21.96,114.16,0.0,1904.4067796610168,116.25294490893552,-10.252944908935518,10.252944908935518,-0.09672589536731621
NGC4559,6.54,108.0,5.22,24.08,111.48,0.0,1783.48623853211,114.05102717643538,-6.051027176435383,6.051027176435383,-0.05602802941143873
NGC4559,7.19,111.0,4.68,26.59,108.69,0.0,1713.6300417246175,111.89523761090102,-0.8952376109010203,0.8952376109010203,-0.008065203701810993
NGC4559,7.87,114.0,4.61,28.42,108.61,0.0,1651.3341804320203,112.31082921322228,1.6891707867777228,1.6891707867777228,0.014817287603313358
NGC4559,8.51,116.0,4.47,29.67,108.62,0.0,1581.198589894242,112.76269536416194,3.2373046358380577,3.2373046358380577,0.027907798584810843
NGC4559,9.16,117.0,5.22,30.73,106.75,0.0,1494.4323144104803,111.46390866599495,5.53609133400505,5.53609133400505,0.04731701994876111
NGC4559,9.84,118.0,5.22,33.62,102.47,0.0,1415.040650406504,108.60898565786027,9.391014342139727,9.391014342139727,0.07958486730626887
NGC4559,10.48,120.0,4.5,36.6,98.04,0.0,1374.0458015267175,105.98207506029094,14.017924939709062,14.017924939709062,0.11681604116424218
NGC4559,11.13,121.0,3.62,38.63,94.48,0.0,1315.4537286612758,104.16164500795871,16.83835499204129,16.83835499204129,0.13915995861191147
NGC4559,11.78,122.0,3.17,39.4,91.23,0.0,1263.497453310696,102.36856842164286,19.631431578357137,19.631431578357137,0.1609133735930913
NGC4559,12.43,122.0,2.74,39.69,88.36,0.0,1197.4255832662914,100.87668403829147,21.123315961708528,21.123315961708528,0.17314193411236498
NGC4559,13.08,122.0,3.18,40.46,85.84,0.0,1137.920489296636,99.97846156848976,22.021538431510237,22.021538431510237,0.18050441337303472
NGC4559,13.73,123.0,3.56,42.0,83.43,0.0,1101.8936635105608,99.59400280209378,23.405997197906217,23.405997197906217,0.190292660145579
NGC4559,14.38,124.0,4.31,43.44,80.87,0.0,1069.2628650904032,99.17184835235749,24.828151647642514,24.828151647642514,0.20022702941647189
NGC4559,15.03,124.0,4.76,44.21,78.55,0.0,1023.0206254158351,98.7503862583708,25.249613741629204,25.249613741629204,0.20362591727120327
NGC4559,15.68,123.0,5.23,45.27,76.81,0.0,964.8596938775511,98.94846072919997,24.051539270800035,24.051539270800035,0.1955409696813011
NGC4559,16.33,123.0,5.66,46.72,75.17,0.0,926.4543784445806,99.41158384131668,23.588416158683316,23.588416158683316,0.19177574112750664
NGC4559,16.98,123.0,5.62,48.07,73.49,0.0,890.9893992932862,99.82397050445961,23.17602949554039,23.17602949554039,0.18842300402878367
NGC4559,17.72,121.0,5.67,49.41,71.61,0.0,826.2415349887134,100.2165107463411,20.7834892536589,20.7834892536589,0.17176437399718097
NGC4559,18.28,122.0,6.32,50.57,70.3,0.0,814.2231947483588,100.67034870701953,21.329651292980472,21.329651292980472,0.17483320731951207
NGC4559,19.02,122.0,6.35,51.53,68.7,0.0,782.5446898002103,101.10681999817822,20.893180001821776,20.893180001821776,0.1712555737854244
NGC4559,19.67,121.0,5.86,52.02,67.38,0.0,744.3314692425012,101.36245150058333,19.637548499416667,19.637548499416667,0.1622937892513774
NGC4559,20.32,120.0,5.94,52.11,66.16,0.0,708.6614173228346,101.4576203450821,18.542379654917895,18.542379654917895,0.1545198304576491
NGC4559,20.97,119.0,6.13,51.82,65.01,0.0,675.2980448259418,101.38434363393698,17.61565636606302,17.61565636606302,0.14803072576523546
