galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
ESO563-G021,0.45,18.9,9.78,0.0,65.19,0.0,793.7999999999998,65.19,-46.29,46.29,-2.4492063492063494
ESO563-G021,1.34,58.3,10.5,0.0,120.17,0.0,2536.4850746268653,120.17,-61.870000000000005,61.870000000000005,-1.0612349914236707
ESO563-G021,2.23,74.1,5.69,0.0,137.48,0.0,2462.2466367713,137.48,-63.379999999999995,63.379999999999995,-0.8553306342780027
ESO563-G021,3.12,119.0,4.27,0.0,146.18,0.0,4538.782051282051,146.18,-27.180000000000007,27.180000000000007,-0.22840336134453787
ESO563-G021,4.01,141.0,3.76,0.0,157.86,0.0,4957.85536159601,157.86,-16.860000000000014,16.860000000000014,-0.11957446808510648
ESO563-G021,4.9,195.0,4.54,0.0,175.79,0.0,7760.204081632653,176.9548348738715,18.045165126128495,18.045165126128495,0.09253930833912048
ESO563-G021,5.79,227.0,4.2,0.0,199.19,0.0,8899.65457685665,202.8145367145529,24.1854632854471,24.1854632854471,0.10654389112531762
ESO563-G021,6.69,246.0,4.24,0.0,217.87,0.0,9045.739910313901,224.10972845364847,21.890271546351528,21.890271546351528,0.0889848436843558
ESO563-G021,7.58,268.0,5.56,0.0,228.65,0.0,9475.461741424802,237.90774629524606,30.092253704753944,30.092253704753944,0.11228452874908187
ESO563-G021,8.47,283.0,2.96,0.0,241.76,0.0,9455.6080283353,254.20709153218326,28.792908467816744,28.792908467816744,0.10174172603468815
ESO563-G021,10.23,291.0,9.81,0.0,260.94,0.0,8277.712609970675,278.1954936559005,12.80450634409948,12.80450634409948,0.044001740014087555
ESO563-G021,12.06,310.0,4.74,0.04,275.04,0.0,7968.49087893864,296.14251678639874,13.857483213601256,13.857483213601256,0.04470155875355244
ESO563-G021,13.44,310.0,20.4,0.4,277.98,0.0,7150.297619047619,302.2012784403706,7.798721559629428,7.798721559629428,0.02515716632138525
ESO563-G021,15.18,310.0,16.1,3.11,282.25,0.0,6330.698287220026,309.505168545623,0.4948314543769925,0.4948314543769925,0.0015962304979902984
ESO563-G021,16.83,314.0,13.5,15.18,283.33,0.0,5858.348187759953,313.62343387392224,0.37656612607776196,0.37656612607776196,0.0011992551785915985
ESO563-G021,18.56,317.0,12.7,22.91,276.47,0.0,5414.2780172413795,311.1500607388688,5.849939261131226,5.849939261131226,0.018454067069814593
ESO563-G021,20.3,319.0,10.4,33.06,272.19,0.0,5012.857142857143,311.87591025419414,7.124089745805861,7.124089745805861,0.02233256973606853
ESO563-G021,21.94,318.0,10.8,33.62,273.0,0.0,4609.1157702825885,315.87048670042725,2.12951329957275,2.12951329957275,0.006696582703058962
ESO563-G021,23.68,317.0,9.3,39.67,271.34,0.0,4243.623310810811,318.2207322874609,-1.220732287460919,1.220732287460919,-0.0038508904967221418
ESO563-G021,25.41,317.0,7.23,44.98,261.62,0.0,3954.7028728846913,313.8428698083364,3.1571301916636116,3.1571301916636116,0.009959401235531897
ESO563-G021,27.06,312.0,8.39,46.29,252.97,0.0,3597.339246119734,310.022211604325,1.9777883956750202,1.9777883956750202,0.00633906537075327
ESO563-G021,28.8,312.0,8.37,43.21,243.84,0.0,3380.0,305.64812991643424,6.351870083565757,6.351870083565757,0.020358557960146656
ESO563-G021,30.53,311.0,11.5,45.08,233.85,0.0,3168.0641991483785,301.76180429366536,9.238195706334636,9.238195706334636,0.029704809345127446
ESO563-G021,32.18,310.0,14.5,52.43,224.75,0.0,2986.3269111249224,299.69195181326785,10.308048186732151,10.308048186732151,0.03325176834429726
ESO563-G021,33.91,313.0,15.9,59.7,216.21,0.0,2889.0887643762903,298.7781414454043,14.221858554595713,14.221858554595713,0.04543724777826106
ESO563-G021,35.65,320.0,8.83,61.56,208.83,0.0,2872.3702664796633,298.26616168547497,21.73383831452503,21.73383831452503,0.06791824473289072
ESO563-G021,37.3,321.0,7.88,63.33,202.65,0.0,2762.4932975871316,298.7253166981568,22.274683301843197,22.274683301843197,0.06939153676586665
ESO563-G021,39.03,320.0,8.0,62.96,196.77,0.0,2623.6228542147064,299.25356570237835,20.746434297621647,20.746434297621647,0.06483260718006764
ESO563-G021,40.76,315.0,9.82,62.4,191.39,0.0,2434.3719332679098,300.0095210890534,14.990478910946592,14.990478910946592,0.04758882193951299
ESO563-G021,42.41,312.0,9.07,62.21,186.89,0.0,2295.3077104456497,301.0736576031211,10.926342396878908,10.926342396878908,0.035020328195124704
