galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC5985,3.54,223.0,8.0,-9.23,117.85,111.1,14047.74011299435,162.22523046678035,60.774769533219654,60.774769533219654,0.2725325988036756
NGC5985,4.23,230.0,6.13,-10.88,124.82,101.71,12505.910165484633,165.83667656349704,64.16332343650296,64.16332343650296,0.2789709714630564
NGC5985,4.97,248.0,5.1,-12.52,131.42,93.86,12375.050301810867,171.78468022363083,76.21531977636917,76.21531977636917,0.3073198378079402
NGC5985,5.74,258.0,6.6,-13.93,141.81,87.33,11596.515679442507,182.52850761864153,75.47149238135847,75.47149238135847,0.2925251642688313
NGC5985,6.47,263.0,7.0,-14.91,151.83,82.27,10690.726429675426,193.4299140576596,69.5700859423404,69.5700859423404,0.26452504160585705
NGC5985,7.22,272.0,6.25,-15.46,163.57,77.87,10247.091412742382,205.93810925333608,66.06189074666392,66.06189074666392,0.24287459833332323
NGC5985,8.02,287.0,4.01,-16.0,173.43,73.88,10270.448877805487,217.52706275129884,69.47293724870116,69.47293724870116,0.24206598344495175
NGC5985,8.79,289.0,7.25,-16.33,181.85,70.57,9501.820250284414,227.85154112137158,61.14845887862842,61.14845887862842,0.21158636290182845
NGC5985,9.5,292.0,6.93,-16.22,190.1,67.89,8975.157894736842,237.43866698283327,54.56133301716673,54.56133301716673,0.18685388019577648
NGC5985,10.27,302.0,10.4,-15.46,200.43,65.29,8880.62317429406,248.76830221868897,53.23169778131103,53.23169778131103,0.17626389993811598
NGC5985,11.08,302.0,10.3,-13.5,209.52,62.86,8231.407942238267,258.9677300686261,43.03226993137389,43.03226993137389,0.14249096003766187
NGC5985,11.82,304.0,10.4,-9.2,214.14,60.86,7818.612521150592,264.9322498857921,39.06775011420791,39.06775011420791,0.1285123359019997
NGC5985,12.56,303.0,10.4,5.72,217.36,59.04,7309.633757961783,269.6589134097847,33.3410865902153,33.3410865902153,0.11003658940665115
NGC5985,13.39,305.0,10.1,13.39,220.24,57.18,6947.348767737117,274.55300182028805,30.446998179711954,30.446998179711954,0.0998262235400392
NGC5985,14.1,300.0,8.78,17.64,222.33,55.72,6382.978723404255,278.24144918538485,21.75855081461515,21.75855081461515,0.07252850271538383
NGC5985,14.93,295.0,9.72,21.66,222.27,54.15,5828.86805090422,280.2622521889538,14.737747811046177,14.737747811046177,0.04995846715608873
NGC5985,15.64,294.0,5.32,24.38,221.26,52.91,5526.598465473146,281.08257253861774,12.91742746138226,12.91742746138226,0.04393682809993966
NGC5985,16.35,290.0,5.32,26.24,221.1,51.75,5143.730886850152,282.418722354158,7.581277645842022,7.581277645842022,0.026142336709800075
NGC5985,17.18,291.0,4.03,27.98,220.98,50.48,4929.045401629802,283.90703081628783,7.092969183712171,7.092969183712171,0.024374464548839077
NGC5985,17.89,286.0,3.25,29.72,218.99,49.47,4572.163219675796,283.6853591951484,2.3146408048515923,2.3146408048515923,0.00809314966731326
NGC5985,18.72,287.0,3.61,31.57,215.15,48.36,4400.053418803419,282.2427628086042,4.757237191395802,4.757237191395802,0.016575739342842517
NGC5985,19.44,294.0,3.35,33.2,212.39,47.46,4446.296296296296,281.584464450612,12.415535549387982,12.415535549387982,0.04222971275302035
NGC5985,20.26,290.0,3.75,35.16,210.49,46.49,4151.0365251727535,281.8556758220339,8.144324177966098,8.144324177966098,0.028083876475745166
NGC5985,20.98,288.0,3.04,37.01,208.75,45.68,3953.4795042898,282.000824739651,5.999175260348977,5.999175260348977,0.020830469653989506
NGC5985,21.69,290.0,6.4,38.65,206.74,44.93,3877.3628400184416,281.9187618470227,8.081238152977278,8.081238152977278,0.027866338458542337
NGC5985,22.52,294.0,4.19,40.5,204.38,44.09,3838.188277087034,281.89688324674444,12.103116753255563,12.103116753255563,0.041167063786583545
NGC5985,23.23,297.0,4.12,41.91,202.43,43.41,3797.2018941024535,281.98708681800775,15.012913181992246,15.012913181992246,0.05054852923229713
NGC5985,24.06,293.0,5.15,43.22,200.72,42.66,3568.1213632585204,282.4451743462235,10.554825653776504,10.554825653776504,0.03602329574667749
NGC5985,24.77,291.0,6.21,44.2,199.42,42.04,3418.69196608801,282.8681954090758,8.131804590924219,8.131804590924219,0.0279443456732791
NGC5985,25.95,297.0,4.0,45.18,197.86,41.07,3399.190751445087,283.92327488104115,13.076725118958848,13.076725118958848,0.04402937750491195
NGC5985,28.92,292.0,4.0,43.33,193.43,38.91,2948.2710926694326,285.4527016650931,6.547298334906884,6.547298334906884,0.022422254571598917
NGC5985,31.76,288.0,4.0,45.72,184.74,37.13,2611.586901763224,284.28542979223334,3.7145702077666556,3.7145702077666556,0.012897813221412
NGC5985,34.72,285.0,4.0,47.57,180.34,35.51,2339.429723502304,285.84887095815236,-0.8488709581523608,0.8488709581523608,-0.0029784945900082835
