galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F563-V2,0.28,11.9,7.89,0.95,6.22,0.0,505.75,6.2921300050142,5.6078699949858,5.6078699949858,0.47124957941057144
F563-V2,0.87,34.8,7.89,2.93,17.64,0.0,1391.9999999999998,18.216176669110325,16.583823330889672,16.583823330889672,0.47654664743935843
F563-V2,1.46,58.5,8.68,4.98,27.33,0.0,2344.0068493150684,28.719864521831337,29.780135478168663,29.780135478168663,0.50906214492596
F563-V2,2.05,81.5,14.2,7.2,35.16,0.0,3240.1219512195125,37.805356311258436,43.694643688741564,43.694643688741564,0.536130597407872
F563-V2,2.35,91.8,17.5,8.24,37.71,0.0,3586.059574468085,41.201567878606255,50.59843212139374,50.59843212139374,0.5511811777929602
F563-V2,4.76,114.0,8.68,16.62,45.06,0.0,2730.2521008403364,56.41451382328088,57.58548617671912,57.58548617671912,0.5051358436554308
F563-V2,7.86,116.0,8.68,34.33,41.16,0.0,1711.9592875318065,67.78265934535149,48.21734065464851,48.21734065464851,0.4156667297814527
F563-V2,8.7,117.0,16.6,39.57,40.09,0.0,1573.448275862069,71.33127919190191,45.66872080809809,45.66872080809809,0.39033094707776145
F563-V2,10.18,118.0,51.9,39.57,38.11,0.0,1367.779960707269,72.4681893791475,45.5318106208525,45.5318106208525,0.3858628018716313
F563-V2,10.47,118.0,40.3,39.57,37.78,0.0,1329.8949379178605,72.70724010441438,45.29275989558562,45.29275989558562,0.3838369482676747
