galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC2403,0.16,24.5,2.83,0.0,23.21,0.0,3751.5625,23.21,1.2899999999999991,1.2899999999999991,0.05265306122448976
NGC2403,0.26,35.3,2.46,0.0,35.33,0.0,4792.653846153845,35.33778245036225,-0.037782450362250586,0.037782450362250586,-0.0010703243728682886
NGC2403,0.36,43.2,1.12,1.92,46.97,0.0,5184.000000000001,47.015074906982015,-3.8150749069820122,3.8150749069820122,-0.08831191914310213
NGC2403,0.46,52.0,1.25,2.29,56.68,0.0,5878.260869565217,56.731089082699,-4.731089082699,4.731089082699,-0.09098248235959616
NGC2403,0.56,60.9,2.93,2.64,63.77,0.0,6622.874999999999,63.828931281270336,-2.928931281270337,2.928931281270337,-0.04809410970887253
NGC2403,0.66,65.8,1.25,3.0,67.56,0.0,6560.060606060605,67.63064075187468,-1.8306407518746823,1.8306407518746823,-0.027821288022411586
NGC2403,0.76,71.7,1.25,3.34,70.83,0.0,6764.328947368422,70.91928507911791,0.7807149208820903,0.7807149208820903,0.010888632090405722
NGC2403,0.86,74.6,1.6,3.68,72.8,0.0,6471.116279069766,72.92416388208535,1.675836117914642,1.675836117914642,0.022464291124861153
NGC2403,0.96,74.6,1.03,4.02,74.87,0.0,5797.041666666666,75.02218893131037,-0.42218893131037305,0.42218893131037305,-0.0056593690524178696
NGC2403,1.06,76.6,1.12,4.37,77.12,0.0,5535.43396226415,77.28675715829476,-0.6867571582947676,0.6867571582947676,-0.008965498150062241
NGC2403,1.16,78.5,1.6,4.75,79.47,0.0,5312.284482758621,79.65359334044652,-1.1535933404465197,1.1535933404465197,-0.014695456566197704
NGC2403,1.27,83.4,1.8,5.15,82.18,0.0,5476.818897637796,82.39098388983845,1.0090161101615536,1.0090161101615536,0.012098514510330378
NGC2403,1.36,86.4,1.6,5.51,85.19,0.0,5488.941176470588,85.43085013559987,0.9691498644001371,0.9691498644001371,0.01121701231944603
NGC2403,1.47,87.4,1.41,5.76,87.94,0.0,5196.435374149661,88.1981022468556,-0.7981022468555921,0.7981022468555921,-0.009131604655098307
NGC2403,1.57,90.3,1.41,5.98,90.77,0.0,5193.6878980891715,91.03426464769623,-0.7342646476962358,0.7342646476962358,-0.008131391447355878
NGC2403,1.67,93.3,1.6,6.21,93.98,0.0,5212.508982035928,94.25013814285258,-0.9501381428525804,0.9501381428525804,-0.010183688562192716
NGC2403,1.77,93.3,1.41,6.42,96.86,0.0,4918.016949152542,97.1357814605246,-3.8357814605246006,3.8357814605246006,-0.041112341484722405
NGC2403,1.87,95.2,1.25,6.61,99.21,0.0,4846.545454545455,99.4917094030794,-4.291709403079395,4.291709403079395,-0.04508098112478356
NGC2403,1.97,97.2,1.6,6.81,101.42,0.0,4795.8578680203045,101.70878300297765,-4.508783002977651,4.508783002977651,-0.046386656409235096
