galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC08550,0.49,25.0,2.04,3.42,17.04,0.0,1275.5102040816328,17.379815879346936,7.6201841206530645,7.6201841206530645,0.3048073648261226
UGC08550,0.97,42.5,2.7,4.1,26.7,0.0,1862.1134020618558,27.284090333382576,15.215909666617424,15.215909666617424,0.35802140392041
UGC08550,1.47,48.0,2.15,10.21,28.91,0.0,1567.3469387755101,31.31311016868853,16.68688983131147,16.68688983131147,0.34764353815232224
UGC08550,1.95,49.2,2.08,12.59,27.91,0.0,1241.3538461538465,31.7102255612644,17.4897744387356,17.4897744387356,0.3554832202995041
UGC08550,2.44,50.4,2.06,13.04,24.63,0.0,1041.0491803278687,29.587082602927403,20.812917397072596,20.812917397072596,0.4129547102593769
UGC08550,2.92,51.6,2.04,12.14,22.08,0.0,911.8356164383562,27.697896047776556,23.902103952223445,23.902103952223445,0.4632190688415396
UGC08550,3.41,53.2,2.0,13.38,20.22,0.0,829.9824046920821,27.5150596762071,25.684940323792905,25.684940323792905,0.48279963014648314
UGC08550,3.89,55.1,2.05,14.95,18.69,0.0,780.46529562982,27.932478744005625,27.167521255994377,27.167521255994377,0.4930584619962682
UGC08550,4.39,57.8,2.24,18.33,17.42,0.0,761.0113895216401,29.81102517277464,27.988974827225356,27.988974827225356,0.4842383188101273
UGC08550,4.88,57.3,2.0,21.25,16.4,0.0,672.8053278688524,31.77896963224609,25.52103036775391,25.52103036775391,0.4453932001353213
UGC08550,5.36,57.5,2.0,22.04,15.57,0.0,616.8376865671642,32.471525474133585,25.028474525866415,25.028474525866415,0.43527781784115505
