galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC05764,0.36,21.45,1.99,2.75,5.37,0.0,1278.0625,6.033191526878622,15.416808473121378,15.416808473121378,0.7187323297492484
UGC05764,0.73,31.3,1.58,6.05,10.22,0.0,1342.041095890411,12.151496882413188,19.148503117586813,19.148503117586813,0.6117732625427097
UGC05764,1.09,41.7,1.16,9.4,11.44,0.0,1595.3119266055048,15.409195049732588,26.290804950267415,26.290804950267415,0.6304749388553337
UGC05764,1.45,48.35,0.44,12.81,11.24,0.0,1612.2224137931037,18.04536259507313,30.304637404926872,30.304637404926872,0.6267763682508143
UGC05764,1.81,50.6,0.37,16.05,11.43,0.0,1414.5635359116022,21.04545976102638,29.554540238973622,29.554540238973622,0.5840818229046171
UGC05764,2.17,54.05,0.59,18.46,11.43,0.0,1346.2684331797234,23.381205198116746,30.66879480188325,30.66879480188325,0.5674152599793386
UGC05764,2.54,55.8,0.76,20.04,11.39,0.0,1225.8425196850394,25.077770407520312,30.722229592479685,30.722229592479685,0.5505775912630768
UGC05764,2.9,54.55,0.71,20.71,11.38,0.0,1026.1043103448276,26.01603791719733,28.533962082802667,28.533962082802667,0.523079048264027
UGC05764,3.26,50.0,2.65,20.29,11.12,0.0,766.8711656441718,25.91304496523168,24.08695503476832,24.08695503476832,0.4817391006953664
UGC05764,3.62,49.9,2.77,19.63,11.17,0.0,687.8480662983425,25.72304443455339,24.176955565446608,24.176955565446608,0.4845081275640603
