galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F583-4,0.22,10.7,4.9,0.47,5.59,0.0,520.4090909090908,5.6097237008608545,5.090276299139145,5.090276299139145,0.47572675692889205
F583-4,0.76,24.7,4.9,1.87,17.63,0.0,802.7499999999999,17.967331382295807,6.732668617704192,6.732668617704192,0.27257767683012923
F583-4,1.31,38.9,4.9,3.27,26.64,0.0,1155.12213740458,27.433280078646288,11.466719921353711,11.466719921353711,0.29477429103737046
F583-4,1.94,42.7,7.89,4.87,32.27,0.0,939.8402061855671,33.67929895555412,9.020701044445886,9.020701044445886,0.2112576357013088
F583-4,3.92,55.0,4.9,8.5,38.26,0.0,771.6836734693877,41.84520587764424,13.15479412235576,13.15479412235576,0.23917807495192292
F583-4,4.35,57.2,4.9,9.17,38.43,0.0,752.1471264367817,42.630310863942185,14.569689136057818,14.569689136057818,0.2547148450359758
F583-4,5.0,59.8,4.9,10.3,39.09,0.0,715.2079999999999,44.258225638173265,15.541774361826732,15.541774361826732,0.2598958923382397
F583-4,5.05,62.5,3.43,10.4,39.06,0.0,773.5148514851486,44.32162386838371,18.17837613161629,18.17837613161629,0.29085401810586065
F583-4,5.83,61.8,3.98,12.1,38.38,0.0,655.1012006861063,45.21446112482833,16.585538875171665,16.585538875171665,0.26837441545585217
F583-4,6.09,64.4,4.9,12.72,38.13,0.0,681.0114942528737,45.524073791434304,18.8759262085657,18.8759262085657,0.29310444423238663
F583-4,6.74,67.2,4.9,14.18,39.23,0.0,670.0059347181009,47.77961514717663,19.420384852823375,19.420384852823375,0.28899382221463354
F583-4,7.29,69.9,4.9,15.33,36.96,0.0,670.2345679012348,47.150572031383994,22.74942796861601,22.74942796861601,0.32545676636074405
