galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F568-1,0.44,15.7,9.1,-2.08,12.26,0.0,560.2045454545454,12.435191996909417,3.2648080030905824,3.2648080030905824,0.20794955433697979
F568-1,1.32,44.5,9.1,-5.39,28.49,0.0,1500.1893939393938,29.32516608759932,15.174833912400679,15.174833912400679,0.3410075036494535
F568-1,2.2,69.4,9.1,-6.26,35.84,0.0,2189.2545454545457,37.556501542941504,31.8434984570585,31.8434984570585,0.4588400354043011
F568-1,3.08,90.0,11.4,-3.53,40.15,0.0,2629.87012987013,42.97109277479081,47.02890722520919,47.02890722520919,0.5225434136134355
F568-1,3.96,105.0,9.88,1.83,41.23,0.0,2784.090909090909,46.09030369120378,58.90969630879622,58.90969630879622,0.5610447267504401
F568-1,4.84,113.0,16.2,8.4,42.44,0.0,2638.223140495868,50.29604736035959,62.70395263964041,62.70395263964041,0.5549022357490302
F568-1,5.53,117.0,24.8,13.64,43.19,0.0,2475.406871609403,53.88418085127833,63.11581914872167,63.11581914872167,0.5394514457155698
F568-1,7.48,124.0,9.1,27.27,47.2,0.0,2055.614973262032,65.95990778053091,58.04009221946909,58.04009221946909,0.46806525983442815
F568-1,8.37,127.0,9.1,32.13,48.6,0.0,1927.0011947431303,70.70188031308136,56.29811968691864,56.29811968691864,0.44329228099935936
F568-1,9.24,130.0,9.1,36.26,48.96,0.0,1829.004329004329,74.3581942386362,55.6418057613638,55.6418057613638,0.4280138904720292
F568-1,10.13,133.0,9.1,39.77,48.92,0.0,1746.1994076999013,77.48780233098176,55.512197669018235,55.512197669018235,0.41738494487983635
F568-1,13.23,142.0,23.8,47.41,49.96,0.0,1524.1118669690097,86.46063084818869,55.539369151811314,55.539369151811314,0.39112231797050223
