galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0801,1.17,123.0,6.2,2.58,183.66,0.0,12930.769230769232,183.67812063498474,-60.67812063498474,60.67812063498474,-0.49331805394296535
NGC0801,1.56,142.0,6.2,3.43,210.66,0.0,12925.641025641025,210.68792205534706,-68.68792205534706,68.68792205534706,-0.4837177609531483
NGC0801,1.96,205.0,6.2,4.28,232.37,0.0,21441.326530612245,232.4094131054076,-27.409413105407594,27.409413105407594,-0.13370445417271998
NGC0801,2.73,228.0,6.2,5.96,264.64,0.0,19041.75824175824,264.70710455142677,-36.70710455142677,36.70710455142677,-0.16099607259397705
NGC0801,3.52,238.0,6.2,7.61,281.54,0.0,16092.045454545454,281.64283001702705,-43.64283001702705,43.64283001702705,-0.1833732353656599
NGC0801,10.59,229.0,4.2,23.2,269.17,0.0,4951.935788479698,270.16796423706495,-41.16796423706495,41.16796423706495,-0.1797727695941701
NGC0801,17.65,225.0,6.9,37.46,243.6,0.0,2868.271954674221,246.46340823740957,-21.463408237409567,21.463408237409567,-0.09539292549959807
NGC0801,24.61,220.0,4.0,47.21,226.69,0.0,1966.6802112962212,231.55375229090976,-11.553752290909756,11.553752290909756,-0.05251705586777162
NGC0801,31.67,222.0,2.4,59.26,219.45,0.0,1556.1730344174296,227.31047072231408,-5.310470722314079,5.310470722314079,-0.023921039289703058
NGC0801,38.74,219.0,4.1,61.77,202.4,0.0,1238.022715539494,212.43654330230262,6.563456697697376,6.563456697697376,0.029970121907293954
NGC0801,45.8,214.0,4.7,58.45,183.36,0.0,999.9126637554585,196.32296463543258,17.677035364567416,17.677035364567416,0.08260296899330569
NGC0801,52.86,216.0,2.6,58.96,169.7,0.0,882.633371169126,189.05570150801182,26.944298491988178,26.944298491988178,0.12474212264809342
NGC0801,59.82,216.0,8.8,66.89,158.21,0.0,779.9398194583752,187.89782562277625,28.102174377223747,28.102174377223747,0.13010265915381364
