r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.28,168.0,49.7,215.7164564886045,0.0,166191.3914285714,-294350.74560274545,50.24982821727714,2.171553257844437,0.46100504919345936,-2781312.324582594,-2615120.933154023
0.37,187.0,40.2,227.35200680882497,0.0,139699.82432432432,-246348.27515597493,50.594451559961,2.17907371770522,0.4658712291033776,-2097690.816351645,-1957990.992027321
0.47,204.0,26.9,236.8777173986612,0.0,119385.21914893617,-176146.86016561664,50.71148052305459,2.18402722645098,0.46907644064475185,-1615110.0429577273,-1495724.823808791
0.56,218.0,23.5,243.90546467842825,0.0,106231.92089285715,-130982.82347699582,50.6121126014242,2.1838398260893133,0.4689551815872027,-1314369.0070720299,-1208137.0861791726
0.65,232.0,8.63,249.5503999195353,0.0,95808.31092307692,-99855.61312030081,50.388517006205646,2.181847994094059,0.4676663491196852,-1089663.318012787,-993855.0070897101
0.75,243.0,4.97,255.82125752173135,0.0,87259.3544,-71655.13706381341,49.895153568526794,2.1750217007911967,0.4632493358060684,-886041.513971129,-798782.159571129
0.84,253.0,3.65,262.76000704064535,0.0,82193.83488095237,-48081.39003584226,49.4026589609495,2.1686300969372656,0.4591135921358777,-717879.4516618627,-635685.6167809103
0.93,262.0,2.86,270.37450859872126,0.0,78604.70419354839,-37836.345566586366,49.29346167716557,2.1650035057015637,0.4567669742774824,-605361.6143453618,-526756.9101518134
1.03,269.0,3.8,277.9479755277955,0.0,75004.92922330096,-35494.110417172014,49.71881671947261,2.1645035723646924,0.4564434880006833,-540538.0490295757,-465533.1198062747
1.12,275.0,5.39,283.6972365039885,0.0,71860.8232142857,-34611.59990906414,50.8127993504988,2.1693167384962204,0.45955788961520144,-503985.7068714282,-432124.88365714246
1.21,280.0,5.01,288.4745359646151,0.0,68774.84123966942,-34290.75375457866,52.52795203556893,2.1805361100996024,0.46681748300562503,-480801.6727126852,-412026.8314730158
1.3,284.0,10.0,292.2242868072399,0.0,65688.48753846154,-33625.08066643219,54.692441068761894,2.194900027706211,0.47611178263343074,-462995.4588057236,-397306.971267262
1.41,287.0,6.59,295.78751393525727,0.0,62049.82510638298,-32194.7616923077,57.10527947727079,2.208852181980096,0.4851396471635916,-439319.58836752316,-377269.7632611402
1.5,289.0,3.56,298.1179343816806,0.0,59249.535200000006,-30104.746048738416,59.482663383087534,2.2220467187072646,0.4936772885752888,-420320.79997774906,-361071.2647777491
1.59,290.0,6.13,300.07206401129713,0.0,56630.97081761006,-28374.70712962965,61.59241374272408,2.2329227480900635,0.500714719352394,-401964.31170437677,-345333.34088676673
1.68,291.0,10.2,301.59361349338946,0.0,54142.08791666667,-26721.883960218576,63.29150806663601,2.2408095608909595,0.5058179511647385,-382278.1161989317,-328136.02828226506
1.78,292.0,8.61,302.92868286116453,0.0,51553.81286516853,-25062.70420536635,64.55250274987728,2.245281117710033,0.5087113114594332,-358966.36376891396,-307412.5509037454
1.87,292.0,11.2,303.8764972813791,0.0,49380.17411764706,-23080.92493120842,65.36585774571923,2.249097495575751,0.5111807324313683,-334647.099196048,-285266.92507840093
1.96,291.0,5.15,304.7991517376648,0.0,47399.24637755102,-20872.109596684208,65.74682719807154,2.2511367076449735,0.5125002225938063,-307637.6691293444,-260238.42275179338
2.05,291.0,4.92,305.82274032517597,0.0,45623.19439024391,-18786.319619236547,65.81636843491493,2.2512397873639114,0.5125669212354721,-280746.60343573074,-235123.40904548683
2.16,291.0,9.32,307.02879685788434,0.0,43641.982453703706,-17345.73884010841,65.69784846450099,2.249735671159391,0.5115936695737235,-256070.38209775754,-212428.39964405383
2.25,290.0,7.19,307.9717599066512,0.0,42154.046622222224,-15892.266955523948,65.39636619736986,2.2459914600920614,0.5091709447654514,-234298.84308426076,-192144.79646203853
2.34,290.0,12.2,308.914901065002,0.0,40781.3744017094,-14496.141499771356,64.99777680140535,2.243207838278642,0.5073697777097095,-213484.99005759662,-172703.61565588723
2.43,290.0,7.94,309.989872415213,0.0,39544.74115226338,-13462.655583350703,64.64071703919217,2.2411834287444314,0.5060598656581615,-196452.96160948346,-156908.2204572201
2.46,290.0,5.16,310.3997504831471,0.0,39165.855731707314,-12410.228518681222,64.45895573913076,2.2386606210046693,0.5044274606500802,-184909.52941032816,-145743.67367862083
