r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.07,22.1,7.17,18.40680309016207,29.051118156903495,316.6452336448598,42.21592349434218,45.629859896851734,2.1236306842323835,0.4299963250915423,472.10940763211954,788.7546412769793
1.78,42.7,10.66,24.83910223820499,25.905458304089777,346.61853932584273,1.1647627762596997,50.063356756133444,2.1803776070204632,0.46671492218971145,30.399870755580814,377.01841008142355
2.49,60.6,7.69,28.152530969701463,12.886692203620164,318.29919678714856,-47.86528076217435,54.83881879817008,2.194442577113685,0.4758157851912078,-251.6056883731547,66.69350841399387
2.97,76.8,11.1,29.330646089031184,11.937054996254284,289.65885521885525,-64.73053722065289,58.922937004096944,2.2446329619362846,0.5082919165470077,-241.68131919744133,47.977536021413925
3.04,81.6,17.5,29.315526602808962,8.142982638874043,282.6974013157895,-83.99265908827063,62.29429601280769,2.2598487038725383,0.5181373966234071,-260.88550452072235,21.811896795067128
3.19,87.0,8.93,29.411999252005973,15.526985517070884,271.18047021943573,-28.425661526237352,63.5333581453011,2.272222335931969,0.5261438644265682,-195.60452061212257,75.57594960731316
6.95,90.0,24.8,34.52960758537519,24.71092366216337,171.55306474820142,-20.74314072254063,66.80355052156938,2.247511322790805,0.5101543853352267,-83.69266931837905,87.86039542982238
8.58,97.8,9.4,36.978872346246575,32.43162063191931,159.37494172494172,-6.669302383679985,68.35882018143342,2.22327064786832,0.4944692427383248,-36.78636167683752,122.5885800481042
9.26,93.7,25.3,38.02526791490101,35.581913093213615,156.14697624190066,-3.1006779659980097,69.98810624265539,2.2193817922964807,0.49195292442713456,-19.42207998131682,136.72489626058385
9.89,103.0,23.8,39.19242401281146,38.896386622567896,155.31305358948433,-0.3281698265532795,71.9833571615247,2.3089154573350354,0.5498864723932582,-2.337432528586568,152.97562106089777
10.08,97.4,11.0,39.63898333711398,35.88184290756671,155.87787698412697,-4.998009983519341,75.67974592962878,2.301621009938586,0.5451665358426143,-28.149042614752446,127.72883436937452
11.84,106.5,9.48,41.515208056807325,35.03174002519978,145.5669341216216,-10.439489748223002,80.6125539562066,2.3215319564963,0.5580500894976059,-41.91635902084589,103.65057510077573
14.56,112.0,11.0,39.8575776986008,31.851785467265213,109.10896291208792,-12.151123566337354,85.50341708354362,2.3505433143275285,0.5768221445648714,-39.429276273853894,69.67968663823402
15.43,111.5,9.4,39.661090504422596,35.442265470117796,101.94440051847052,-4.834556162420894,86.65300727192462,2.394326024651138,0.6051521335977952,-20.534537805942676,81.40986271252784
17.93,111.0,24.3,40.794607486774524,37.684558313523674,92.81650864472951,-3.402919926851801,87.99006589506651,2.418166126014423,0.6205780815387444,-13.612608182634334,79.20390046209518
19.02,112.5,7.75,41.311318061761234,38.552744033698374,89.72791798107255,-2.971578140611752,88.82095941547573,2.410811030935943,0.615818902370316,-11.583119215149031,78.14479876592353
20.1,106.0,10.7,41.6653393121909,38.8177706066153,86.368184079602,-3.110864723583836,88.94392289548269,2.3557226576131103,0.5801734843378948,-11.402049011551918,74.96613506805008
