r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
3.5,102.0,7.0,138.23,121.09517089198921,5459.295114285714,-187.9865643214376,33.32907647315638,2.074494933319888,0.39820260391286877,-1269.569281897122,4189.725832388592
5.24,125.0,6.1,163.99,142.5891887315954,5132.198492366412,-261.9528619419312,39.357077242820125,2.119548313880966,0.42735479133474275,-1252.1075108521884,3880.090981514224
6.98,145.0,4.9,178.16548515355043,149.31702658804392,4547.699154727793,-355.8598298743513,47.15383202969408,2.1619424602289166,0.4547862977951813,-1353.4907837973324,3194.2083709304607
8.72,164.0,3.9,184.26608695036643,145.39535107245135,3893.8062844036695,-451.0080144388522,56.361582943824516,2.2059880222048056,0.4832863673089919,-1469.5163631328696,2424.2899212708
10.47,162.0,4.8,176.4495451963535,127.87786352079081,2973.681184336199,-434.5855937776923,66.25395244092387,2.2465578235547947,0.5095374152413378,-1411.8141376655208,1561.867046670678
12.19,160.0,4.8,170.53689395553093,126.02342696708841,2385.7942739950777,-287.0260174243385,74.78489952979069,2.312112791829268,0.5519553358895263,-1082.930931539863,1302.8633424552147
13.94,156.0,4.8,166.03960551627435,123.94064869796499,1977.7009038737447,-219.5513167391397,82.23052006486647,2.370384496522015,0.5896605565730686,-875.7436298656837,1101.957274008061
16.03,146.0,4.85,157.25697758764156,123.1037759363548,1542.7172177167809,-141.36426479061356,88.61905029867955,2.4006506424357203,0.6092445333407601,-597.331088597115,945.3861291196658
22.3,158.0,4.9,133.22339509260377,103.0685294060744,795.8956502242152,-90.58875428698683,94.19726792534719,2.4214687482375803,0.6227150723890225,-319.522477402205,476.37317282201013
27.52,168.0,10.6,117.52012125589388,97.28399356615064,501.85243095930235,-49.102090905590224,98.00673153480463,2.4431392212973817,0.6367371431924235,-157.95070842373408,343.9017225355683
30.08,169.0,10.6,111.57756046804393,98.05428411670663,413.88138297872337,-30.087577212770658,100.40519901700559,2.4622018000894625,0.649071752999064,-94.24565712633553,319.63572585238785
32.52,167.0,15.2,106.9018287963307,94.614471381345,351.41454489544896,-25.601163148882904,102.11904791623762,2.4823563851339,0.6621129550866413,-76.14092267000765,275.2736222254413
