r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
2.67,221.0,20.0,346.30922020645073,311.0951939178307,44917.63146067415,-5821.444091821844,34.40110672766661,2.0958375297189527,0.4120125192299105,-8670.3581727443,36247.27328792985
3.21,237.0,13.0,366.1894397712747,330.0873762352992,41774.051651090354,-5212.008736798771,37.85898309379622,2.115017441553653,0.4244230504170696,-7830.850420590683,33943.201230499675
3.74,249.0,8.0,383.58118449684156,343.7223558089629,39340.782112299465,-6721.368023983879,42.41213280786059,2.1361829670513433,0.4381183904449868,-7751.194443084686,31589.58766921478
4.27,250.0,5.0,384.6465190275352,338.4045739707209,34649.401545667446,-8441.493978697117,47.902802382501726,2.1644646929264524,0.45641833071711624,-7830.278434588964,26819.123111078483
4.81,253.0,5.0,381.81582588991773,330.19717419528945,30308.383555093555,-6598.160153914991,53.872653776833225,2.1911979952229697,0.4737163498501568,-7640.987744999097,22667.39581009446
5.35,257.0,5.0,383.73184504286326,327.4271340534624,27523.388579439255,-5786.775510831916,59.54375350046728,2.226368997081888,0.4964740569353393,-7484.411361782426,20038.97721765683
5.88,257.0,5.0,376.5703367234334,313.5058743955522,24116.533758503403,-5729.208767875314,64.79079992667482,2.2587246240792007,0.5174100508747769,-7401.2389829048025,16715.294775598602
6.41,257.0,5.0,370.806201269612,304.01907646227335,21450.42728549142,-4525.380591043234,69.19160361750365,2.2761088989605716,0.5286586993274286,-7031.145093139846,14419.282192351573
7.48,257.0,5.0,355.2913137131275,282.33608110228323,16875.924812834226,-3943.3591239521024,72.93273291441218,2.293351181472129,0.5398154703643187,-6219.018035802802,10656.906777031425
8.55,255.0,5.0,333.54086915998766,256.2675172767542,13011.638760233918,-2901.9818572806494,75.60368855847639,2.3078229303842135,0.5491795431897852,-5330.581402199826,7681.057358034092
9.62,248.0,6.0,320.31839878470925,245.9490065713393,10665.68363825364,-1923.2716575270797,77.2430412066724,2.3141547808676015,0.5532766229143303,-4377.6468572319445,6288.036781021696
