r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.82,107.0,25.6,33.69309127996421,59.52510120854585,1384.42,860.0816230418403,27.077632339321077,2.0998717467151202,0.41462289493331306,2936.6015535214956,4321.021553521496
2.46,159.0,26.5,82.91915641153136,94.871549313048,2794.9538617886183,512.9986094586557,25.567113007936143,2.0858489044417756,0.4055492911093842,863.83104433256,3658.784906121178
4.1,194.0,13.9,112.1379833062821,114.66260162846345,3067.0554390243906,30.444401362567586,24.580430935675004,2.067914411832432,0.3939446194209855,139.65485663602652,3206.710295660417
5.74,198.0,14.6,128.90390994845734,123.78680057002653,2894.81149825784,-111.1747612201732,24.667398401363876,2.0596217408490887,0.3885787734905868,-225.26933878684406,2669.542159470996
7.38,211.0,13.2,141.22226594981402,138.41135801369998,2702.4022222222225,-44.082432476803284,25.755578236096564,2.063597645588344,0.3911514177336342,-106.50736758853273,2595.8948546336896
9.02,222.0,13.6,157.50236347433014,157.1339746392163,2750.221119733925,-4.1884500342181585,28.841970523764587,2.075874200709722,0.3990950710474671,-12.850167858330035,2737.370951875595
10.65,230.0,11.6,169.21796240352265,164.9779857733248,2688.705990610329,-70.8970785410167,34.272674553610386,2.102048301359308,0.41603125382072875,-133.05004790391052,2555.6559427064185
12.29,239.0,11.6,175.92891888487236,169.27066859764378,2518.3876729048006,-126.84038549020983,41.29361362061667,2.127919430297796,0.43277139607504445,-187.015887103877,2331.3717858009236
13.93,237.0,11.6,177.92775640691926,170.01997684738748,2272.669526202441,-128.9419295848753,49.07991337890934,2.1677627828448798,0.45855238889962807,-197.52289826373485,2075.146627938706
15.57,240.0,11.6,180.6274710557616,172.45453641867857,2095.4581438664095,-103.1159837931719,57.07929028081152,2.2169511507270574,0.49038015635280185,-185.33822534480862,1910.119918521601
17.21,245.0,11.6,182.46059574604047,173.15319603240036,1934.449099360837,-105.98479510710064,64.59958883690484,2.259074545193431,0.5176364704192787,-192.3207265406821,1742.128372820155
18.85,249.0,11.6,181.5118676560847,170.67840355549362,1747.8280159151193,-115.61450627170234,71.46913747078615,2.2936683182173785,0.5400206764935979,-202.4106450794728,1545.4173708356466
20.49,248.0,11.6,178.51256202295679,166.93321223196295,1555.2335187896535,-108.94804938943923,77.04395413593375,2.3224761324329575,0.5586610268683843,-195.21900702383695,1360.0145117658167
22.13,250.0,11.6,175.417465778069,163.71643262557419,1390.4784139177589,-96.39246721156594,81.17533968732445,2.3467879319698657,0.5743921912746189,-179.31391723252747,1211.1644966852314
23.77,255.0,11.6,171.61761040173002,159.78416766437303,1239.0662263357171,-87.55415452014093,84.32912779618414,2.3615731139923235,0.5839590737597387,-164.9820767271148,1074.0841496086023
25.41,244.0,14.9,167.436175899953,156.10120778138602,1103.3007870916965,-73.79617490623902,86.66881963345031,2.3672756004460713,0.5876489179356932,-144.32451511973838,958.9762719719581
27.05,244.0,11.6,164.22317010702233,154.16378119975812,997.0147726432531,-57.31332635759188,88.17270927836122,2.3736068934618197,0.5917456369458833,-118.40215032137168,878.6126223218814
28.68,249.0,11.6,162.0728740412781,153.23898526331246,915.8862099023711,-45.77435899380547,88.93435697078647,2.3847688989561666,0.5989681110892843,-97.12098659240974,818.7652233099614
30.32,251.0,11.6,160.28451266419972,152.10393837090132,847.3326187335092,-40.19808266888282,89.33813749131755,2.390246430599462,0.6025123962702402,-84.28485923684221,763.047759496667
31.96,249.0,11.6,158.29657766357425,149.94266546338775,784.0364987484354,-40.468266273282424,89.59169165395974,2.385857862707163,0.5996727346928703,-80.56957364626335,703.466925102172
33.6,244.0,12.9,154.95305514897083,146.3994881211114,714.5967053571428,-40.75177628573807,89.24026361775957,2.3793557354499115,0.5954654758793545,-76.71545172251672,637.8812536346261
35.24,239.0,16.2,151.39043067512557,143.7295932876738,650.3706725312145,-34.496360093145086,88.3336084960916,2.379031313167669,0.5952555555790799,-64.15625747332234,586.2144150578922
36.88,238.0,18.4,148.9343009517955,142.9201073121529,601.4486442516269,-25.23893753246955,87.24290512042083,2.378279518189339,0.5947691000048664,-47.594059812437564,553.8545844391894
38.52,241.0,24.9,147.86294194286816,143.03873735596002,567.5869574247143,-19.618576404331883,85.6816123274258,2.3585086264135495,0.5819761700322967,-36.43222262753607,531.1547347971783
40.16,237.0,23.0,146.86702999652442,142.24725499376922,537.0997136454184,-19.02146925219584,83.68376860813092,2.3458723188826927,0.5737997357476246,-33.258041502430345,503.8416721429881
41.8,228.0,14.0,145.3176358877339,141.20016216731761,505.1965382775121,-17.073862467694273,80.98981920402791,2.343356874649022,0.5721720953611319,-28.223193873761026,476.97334440375107
43.44,233.0,16.9,144.56442508445846,141.91013636354756,481.0974447513812,-10.878375067293966,77.56518277770557,2.3201798312662567,0.5571751849369896,-17.504286309376898,463.5931584420043
45.08,233.0,13.7,145.48456034919994,142.00367809653346,469.5154680567879,-15.601218556144195,74.23254725319666,2.297312067856938,0.542378396848607,-22.19859598616008,447.3168720706278
46.71,230.0,11.6,141.73603987694875,138.1464747783736,430.08146007278964,-16.45055188527648,71.2003640099902,2.2709700091089293,0.5253335353057778,-21.50838163794028,408.5730784348494
48.35,226.0,11.6,141.77505633925875,140.2223615989692,415.72216339193375,-6.8614191682162975,68.22870666750599,2.2443561865362054,0.5081128265822505,-9.05596499706152,406.66619839487225
49.99,225.0,11.6,142.74005919853053,141.645143429016,407.5760052010402,-4.96716962859364,65.82652653196799,2.2318164356243324,0.4999988701098621,-6.228802619993728,401.3472025810465
