r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.49,25.0,2.04,17.379815879346936,86.71729205275533,616.4448979591835,282.9648818290205,69.84689042443456,2.1926940426617314,0.4746843805458262,14730.266818291557,15346.71171625074
0.97,42.5,2.7,27.012959852633696,48.115112568516096,752.2680412371134,23.502846036373917,77.19299802103664,2.306720005229623,0.5484658857368148,1634.3959355473974,2386.663976784511
1.47,48.0,2.15,30.659944553113597,0.0,639.47768707483,-277.05205673070174,84.5227702450756,2.406171653838348,0.6128169524836369,-5895.820249792782,-5256.342562717952
1.95,49.2,2.08,30.61823312995053,0.0,480.7570256410257,-331.0998210506106,91.57601110923561,2.465981032509938,0.6515171386829011,-5125.059518938242,-4644.302493297217
2.44,50.4,2.06,27.868952258741267,0.0,318.3108606557377,-271.467488656897,98.27074363718617,2.488847875738265,0.6663133313600537,-4098.53058367983,-3780.219723024092
2.92,51.6,2.04,25.197341129571587,0.0,217.43356164383562,-150.42695372496465,100.50536451536331,2.4880212234873103,0.6657784387270831,-2690.983789324308,-2473.5502276804723
3.41,53.2,2.0,24.24608834430824,0.0,172.39671554252197,-72.3499204395411,99.06486030459192,2.4741522096577073,0.6568043709549871,-1455.13225473773,-1282.7355391952078
3.89,55.1,2.05,23.9336290603828,0.0,147.25413881748074,-27.282850920847785,95.71083420240953,2.4565180803695967,0.6453940520038566,-574.9205847055244,-427.6664458880437
4.39,57.8,2.24,25.287255683446556,25.998501227016913,145.65952164009116,0.39789339515939365,91.89879736715864,2.4007145429788816,0.6092858807510411,8.30905832601363,153.96857996610478
4.88,57.3,2.0,26.842550176911285,0.0,147.64805327868854,-10.107042620189377,88.10309590447088,2.3435195284919894,0.5722773419654048,-171.80475725992306,-24.15670398123453
5.36,57.5,2.0,26.984930980085906,0.0,135.85569029850745,-24.567422875377233,84.58392580166202,2.317101583887717,0.5551833778096992,-336.85153588024264,-200.99584558173518
