r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.1,6.29,4.62,2.262410219213129,121.14095319666174,51.18499999999999,507.7183333333333,84.01531614741243,2.3791936120587653,0.5953605725086129,146700.1204139579,146751.3054139579
0.3,13.9,4.62,6.768943787622999,111.96410220796895,152.72866666666664,360.21899529042395,81.60438672693422,2.333135606126286,0.5655583333758321,41633.80527745505,41786.53394412172
0.49,15.6,4.62,9.691155761827378,109.46184867852654,191.6704081632653,351.48167967298417,78.49053060522205,2.2973571926794762,0.5424075952631905,24261.179216572735,24452.849624736
0.69,18.4,4.62,14.140951170271396,89.71656759795657,289.80652173913046,176.22426049071314,74.03269148060453,2.292693054164634,0.5393896232829984,11375.501451534363,11665.307973273493
0.89,22.5,4.62,15.274897708331798,0.0,262.16011235955057,-50.22960710011985,70.02502490672099,2.2815505869681982,0.5321797915676576,-3324.5935461348204,-3062.43343377527
1.09,26.5,4.62,17.146107429967888,71.13103114498729,269.7146788990825,94.56037801585225,68.30426100591798,2.255985508086335,0.5156376817029227,4372.1418272927995,4641.856506191882
1.29,35.3,4.62,19.671799612643476,91.80295662076195,299.98426356589147,212.54725438211688,68.04329311032302,2.210507264040788,0.4862105826146276,6233.180732025969,6533.16499559186
1.48,40.5,4.62,22.844255295369116,90.21474833844741,352.60810810810807,192.29004458074257,68.2308370467294,2.2252592894957166,0.4957560108501695,5146.514066060405,5499.122174168513
1.68,44.2,4.89,25.09904380648793,65.064333085939,374.97738095238105,64.75260207015539,69.18830155146915,2.26689337392384,0.5226957125389552,2144.8841904273904,2519.8615713797717
1.88,46.3,4.62,26.6757792763398,0.0,378.5091489361702,-35.35258699633714,71.99419479930873,2.287434180523621,0.5359868226917548,-1195.0729802019562,-816.5638312657859
2.08,46.4,4.62,27.395977806970134,0.0,360.8363461538462,-113.0396115272859,77.28205739612451,2.2998746676288895,0.5440365496422226,-2947.8907569567496,-2587.0544108029035
2.27,46.3,4.62,27.552528014684974,0.0,334.4237004405287,-123.52966737176709,82.1197474422063,2.3184439196336424,0.5560519479982392,-3052.1565011130488,-2717.73280067252
2.37,46.4,6.73,27.753922245333182,0.0,325.01274261603373,-98.7284371456543,85.75945385941793,2.365833854024388,0.586716023192251,-2605.8533590920556,-2280.8406164760218
2.98,46.9,8.65,28.065868951450625,0.0,264.32651006711416,-99.48562712937638,88.84341286083426,2.4165358923505944,0.6195232244621494,-2158.9522160848032,-1894.625706017689
