r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.47,22.2,2.81,16.59283279009344,37.237958579692325,585.7917021276597,86.18241881298991,18.96573155785353,2.0379292187691966,0.37454243567418605,2364.560551452939,2950.3522535805987
0.95,43.4,3.47,24.409041357660897,39.56785160963571,627.1592631578949,51.27708152611065,24.21060568434811,2.0525010643454373,0.3839712769294006,1020.8564010548961,1648.0156642127909
1.42,60.2,3.04,30.016612067320324,45.147326157575016,634.5049295774648,46.25811634349008,30.79779225639171,2.0931324876033046,0.4102621978609618,800.9042670270828,1435.4091966045476
1.9,69.6,2.05,35.70852139195909,52.87025520170635,671.1044736842105,48.844644415460145,39.426049746094336,2.129509896110388,0.43380052101260413,800.0870447860831,1471.1915184702934
2.37,72.5,2.0,40.17151229416189,0.0,680.907341772152,-85.80349313123978,50.35911976073811,2.170287085581333,0.4601857612585097,-1241.3847026517885,-560.4773608796365
2.84,74.3,2.02,40.94967277036533,0.0,590.4491901408451,-148.0499927820467,62.345880777424036,2.2116996597343737,0.4869821327693006,-1796.9376878588016,-1206.4884977179565
3.3,75.8,2.01,42.33944732752189,0.0,543.2208484848486,-107.08337237768615,73.70659834020499,2.282710554826352,0.5329303590052867,-1509.0612039008124,-965.8403554159638
3.78,77.2,2.05,43.028005996095146,0.0,489.7908201058201,-94.62204484473227,83.867552257817,2.375914282386218,0.5932386533087292,-1384.047037826529,-894.256217720709
4.25,79.3,2.08,43.89364532594667,0.0,453.32990588235293,-81.36587940370066,92.70495644345426,2.454274097760144,0.6439420632565637,-1228.7272896820102,-775.3973837996573
4.73,81.3,2.08,44.171178385911325,0.0,412.4932346723044,-115.36295760895456,100.7989478585993,2.5092849144865115,0.6795372976089191,-1508.1154850451267,-1095.6222503728222
5.2,81.6,2.03,42.27791976907094,0.0,343.7350961538461,-123.21821467821805,106.87403166255234,2.520777409215844,0.6869736177278991,-1513.6788318059598,-1169.9437356521137
5.67,82.1,2.02,41.01351240749809,0.0,296.6681128747795,-100.3587233797439,110.30202943134105,2.527677720955344,0.6914385253240461,-1261.0479639563423,-964.3798510815627
6.15,82.9,2.0,39.08484360976771,0.0,248.39430894308936,-80.24826001447613,111.6195992010883,2.5600447046476127,0.712381867713161,-1012.6036922629401,-764.2093833198508
6.62,83.2,2.0,38.20028272146687,0.0,220.4322658610272,-31.158056856328322,111.34318376749357,2.561266421230427,0.7131723902079232,-447.8349237886785,-227.40265792765132
7.1,83.5,2.02,39.41368417187107,0.0,218.79415492957747,-27.893186757696725,110.84678334627637,2.5425917799361875,0.701088798782239,-377.8978297925262,-159.1036748629487
7.57,83.8,2.0,38.315511219348224,0.0,193.9337384412153,-41.60863311551323,110.219729433845,2.5208452889116377,0.6870175398840008,-493.6324906200273,-299.698752178812
8.04,84.3,2.0,38.00846747765556,0.0,179.68203980099506,-30.322763064298456,108.99377584635687,2.49506388420927,0.6703354544883511,-352.65740282892716,-172.9753630279321
