r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.09,16.5,4.57,16.6754250320644,194.9493305678896,3089.6644444444446,4473.002057613164,26.67355654059925,2.0606270483619027,0.3892292665871135,419190.7965429811,422280.4609874256
0.27,38.5,6.88,32.42834099981064,173.63409541048827,3894.804814814814,1649.4074074074092,31.70799692797857,2.0913763119547957,0.4091258489119266,107767.41403340202,111662.21884821683
0.45,47.4,4.57,40.713056873686114,0.0,3683.451111111112,-2191.168577307465,38.01095913640396,2.122495989576244,0.4292621109022754,-89877.0786882589,-86193.6275771478
0.63,55.5,4.57,44.235393069351154,0.0,3105.9841269841268,-3222.990740740744,45.45206573350394,2.153903542861417,0.44958464538091675,-90896.30253624619,-87790.31840926206
0.81,56.4,5.45,45.20808887798731,0.0,2523.174444444444,-2881.598725348724,53.98054787587389,2.1942903036556056,0.4757172553065683,-80246.14644147585,-77722.9719970314
0.99,59.8,4.57,45.253977725720425,0.0,2068.608585858586,-1966.3152896486213,62.36874792627894,2.2355702914895144,0.5024278356696857,-63505.90841098389,-61437.2998251253
1.17,67.8,4.57,46.08581235044035,0.0,1815.3009401709405,-1485.5468948746739,70.15586437564295,2.275904703276125,0.5285265727080809,-51843.52475837508,-50028.22381820414
1.35,76.4,4.57,45.50434924268228,0.0,1533.8117037037034,-1376.2099463717122,77.25642554301282,2.3175540061487223,0.5554761216256439,-47291.835395840426,-45758.023692136725
1.53,81.2,4.57,44.93766794127172,0.0,1319.865359477124,-1074.2092484297154,83.23680627316034,2.3652950990050483,0.5863674170032664,-38464.69359717121,-37144.828237694084
1.71,82.2,19.2,44.28921764944601,0.0,1147.096374269006,-942.4969568074138,88.23436961518452,2.392694257621975,0.6040962843436308,-33409.12442210609,-32262.028047837084
1.89,82.6,4.57,43.049629498986405,0.0,980.5664550264552,-970.2509322823971,92.1241607057178,2.4137615563612727,0.6177280658808235,-32192.480824972165,-31211.91436994571
2.07,82.3,4.57,40.63814095157405,0.0,797.8060386473431,-919.3215108759556,94.40711038338704,2.424916721490609,0.6249461139056882,-29026.918847855693,-28229.11280920835
2.25,82.1,4.57,38.23119276193198,0.0,649.6107111111111,-524.8766686569326,94.42696834660757,2.4383774775536367,0.6336560148876472,-17569.507682439067,-16919.896971327955
2.67,81.4,4.57,35.906680436932625,0.0,482.88003745318355,-299.22541093474433,93.22092262952799,2.439822480861946,0.6345910170283181,-9126.916808048993,-8644.036770595809
3.15,79.3,4.57,34.611698889248416,0.0,380.3078412698412,-191.87836247008678,91.37201141642882,2.415478724983866,0.6188391749895603,-5093.3385554385795,-4713.030714168738
3.61,78.5,4.57,33.04658681316423,0.0,302.514376731302,-143.31960694464306,89.18150983359533,2.3661478629794686,0.5869192054573031,-3311.1487155338364,-3008.6343388025343
4.04,78.2,4.57,31.955026208720277,0.0,252.75339108910887,-91.06191828395063,86.53628486147228,2.3408544404659137,0.57055287324265,-1868.2857667581613,-1615.5323756690525
4.49,78.1,4.57,31.598824345218922,0.0,222.3798886414254,-51.227230227523954,83.90215067114838,2.3335370242979345,0.5658180745457223,-934.1207914483088,-711.7409028068834
4.93,78.2,4.57,31.957855059437264,0.0,207.16115618661257,-32.791696439344335,82.16985125560382,2.329431138833991,0.5631613251278765,-538.0201735375829,-330.8590173509703
5.38,78.3,4.57,32.23958126278938,0.0,193.19527881040895,-37.122899051992654,82.10324368076242,2.322616448983988,0.5587518199308156,-556.5379138627547,-363.3426350523458
5.86,78.6,4.57,31.806477327739394,0.0,172.63686006825938,-42.183413115599485,82.63688193729091,2.3242810273202905,0.5598289000307762,-582.9755468797049,-410.33868681144554
6.28,78.9,4.57,31.22251911681695,0.0,155.2302070063694,-36.215578105622505,83.34870346467066,2.339851927860587,0.5699041886156739,-472.3855894485639,-317.15538244219454
6.74,79.5,4.57,30.802120056905174,0.0,140.76715133531158,-31.44142537186482,84.16144179994257,2.363291861176067,0.5850712042903964,-386.72634385247596,-245.95919251716438
