r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.74,96.4,12.1,148.01974530446944,178.10209566364227,12591.864942528737,951.3988475891933,24.58533440454282,2.0505734846434183,0.382724019475153,5638.224988379991,18230.08993090873
3.5,157.0,10.5,223.45501605468607,205.28478020737504,14266.326914285717,-403.3365212023221,30.649039332010034,2.0756125954425713,0.3989257970510755,-2225.8009186313548,12040.525995654363
5.24,192.0,8.4,242.04169165662347,201.41699064752038,11180.18711832061,-1527.4760383408384,38.00542719979852,2.119354741928837,0.4272295388951298,-3438.0489271940246,7742.138191126585
6.98,201.0,6.9,249.95191117492982,207.74636592084823,8950.710300859599,-1072.792720254525,46.11223574051764,2.1667419616112302,0.457891857513149,-2767.5365826190596,6183.1737182405395
8.72,201.0,7.3,254.82678999665637,205.48542322515547,7446.868451834862,-1036.9613153148716,54.94800644715965,2.2129991182489204,0.4878229588669485,-2604.6368970159087,4842.231554818953
10.47,194.0,6.4,236.26904007931296,172.38518159984852,5331.7153104106965,-1037.8162529372114,63.13828241095706,2.2569001945017027,0.5162295376187488,-2493.448754994006,2838.2665554166906
12.19,190.0,6.0,216.51426142404569,150.7088637870763,3845.6460541427396,-703.2663189528839,69.5203750552499,2.284287858287209,0.5339509671270175,-1982.3842310097193,1863.2618231330202
13.94,186.0,6.4,200.76317814778687,140.80000660004043,2891.38118364419,-461.65353504470045,74.16374492948421,2.3122961620144316,0.5520739871858087,-1469.240447735192,1422.140735908998
15.68,184.0,6.4,187.18058499748312,136.71277432550116,2234.475216836735,-305.47358893664597,77.29362656218638,2.3297291503850928,0.5633541561315306,-1042.4865265449357,1191.9886902917992
17.42,182.0,7.3,178.4644572456936,137.81861021716296,1828.3330941446613,-212.70643694046268,79.14225737105828,2.3278205952585167,0.5621192086966873,-737.9789424689845,1090.3541516756768
19.16,181.0,6.6,169.2039024372665,132.48076564363066,1494.2568162839248,-172.38400659439344,80.38713845434279,2.3269703663219836,0.5615690605612835,-578.2258525301362,916.0309637537886
20.9,183.0,6.5,160.2321069573761,131.3070434467198,1228.4367511961727,-122.76498085138738,80.95966962307274,2.326563120054086,0.5613055482702909,-403.48270053977245,824.9540506564003
22.65,185.0,6.5,155.37222821341015,132.63429322049404,1065.807033112583,-91.35688403550532,81.2102210835003,2.327024650781788,0.5616041857999806,-289.1246605695369,776.6823725430461
24.39,186.0,9.1,148.94688281397498,127.40069984508818,909.601225912259,-81.5357790538003,81.6890765255938,2.332977479655823,0.5654560162478856,-244.12609999925155,665.4751259130074
26.13,186.0,11.4,142.9520678409375,124.442912336642,782.0625220053579,-66.00052239847841,82.18897107335106,2.335290835598565,0.5669528936226009,-189.40892725506453,592.6535947502933
27.87,184.0,13.6,137.6566522184816,122.02382384545514,679.9194079655541,-52.863703010580515,82.69895356725766,2.339979232218776,0.5699865620239137,-145.65986057170164,534.2595473938525
29.61,185.0,13.6,133.0775987910813,118.52366712480023,598.0968355285377,-47.024466917825585,83.19750394467323,2.3474986121628287,0.5748520431641833,-123.66726211717491,474.42957341136275
