r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.22,152.0,39.4,160.21952877224425,259.6327110136507,116683.17,64115.28128460694,38.26245703956381,2.0923422046641322,0.40975083831208553,189722.03285589936,306405.20285589935
0.43,167.0,32.9,236.56579000354216,92.27664555886082,130147.37906976746,-31322.983542039343,44.2712232966171,2.1355096471785138,0.43768271288021476,-110345.10159163809,19802.27747812937
0.65,179.0,20.9,259.01599680328627,102.89539330741437,103214.28707692308,-123143.45661101797,51.37341529483161,2.182038065195862,0.46778933630320474,-86925.8840555577,16288.403021365375
0.87,188.0,15.7,257.077623685921,37.20614530467364,75964.25816091955,-105996.28239249987,58.91667069934106,2.2285721633791726,0.4978996351276999,-74373.11189835347,1591.1462625660788
1.08,195.0,10.6,249.4929988997687,0.0,57635.885648148134,-71660.76646565685,66.59334669310722,2.2723266398779973,0.5262113552151747,-67383.47565784986,-9747.59000970173
1.31,199.0,8.88,241.26316005557086,0.0,44433.52091603053,-49559.40204124577,72.68892998783862,2.313936056022318,0.5531350950732645,-60228.183513701675,-15794.662597671144
1.52,202.0,4.4,233.36927411293885,0.0,35829.74875,-35233.62274254449,77.28467626802444,2.331621516549384,0.5645786283554837,-54701.883641072105,-18872.134891072106
1.73,202.0,2.3,226.42712050458974,0.0,29635.399364161847,-24889.188485621522,79.89235948299202,2.337075376026885,0.5681075962526904,-49060.81174822722,-19425.412384065374
1.96,202.0,3.38,220.82090344892623,0.0,24878.50581632653,-17978.824172843742,82.86449215247379,2.3409332044949474,0.570603838202613,-44189.66791546508,-19311.162099138546
2.17,200.0,4.47,217.12354846952923,0.0,21724.7167281106,-13514.060816405969,84.54874915587192,2.346135046718899,0.5739697361122287,-39957.04747964874,-18232.33075153814
2.39,196.0,2.88,213.47418719835895,0.0,19067.459665271963,-11115.496415999609,85.61383324177137,2.3245511398058936,0.5600036786979311,-36144.14729816303,-17076.687632891066
2.6,193.0,3.32,209.89792400116778,0.0,16945.053269230768,-9582.411462190526,86.320240897567,2.392981079198655,0.6042818747756002,-33019.41441293493,-16074.361143704162
2.83,189.0,2.21,205.00949270704518,0.0,14851.198621908132,-8574.412633419208,86.64707041145506,2.3843440748045603,0.598693224873539,-30083.652999979546,-15232.454378071414
3.04,184.0,14.0,200.10953900301706,0.0,13172.311710526317,-3397.9784480969656,86.4050984440329,2.376526504511669,0.5936347970369622,-23776.62027317615,-10604.308562649834
5.87,170.0,5.45,162.91190901834034,0.0,4521.344139693356,-2903.6620390408593,86.80256907447207,2.36676708373981,0.5873198777139947,-11872.67025002134,-7351.326110327984
6.08,172.0,6.66,162.5382693398696,0.0,4345.179111842105,-795.3747803869112,83.13811765303701,2.3545833961545615,0.5794363151588339,-6335.313452307809,-1990.1343404657036
6.3,174.0,3.96,162.264591947843,0.0,4179.332984126984,-715.2487483304958,79.2761270175297,2.336134789657293,0.5674989815429542,-5472.92687083659,-1293.5938867096056
6.52,176.0,5.18,162.10694679747687,0.0,4030.4696625766874,-653.976063196611,75.17233106486587,2.3407524867459317,0.570486903188544,-4744.216281593644,-713.7466190169571
6.74,178.0,3.04,161.95453960911377,0.0,3891.583516320475,-610.4859143075026,70.83957258167203,2.247576654740196,0.5101966589495385,-4139.301765903448,-247.71824958297248
6.95,180.0,2.75,161.82498879962887,41.38216397673543,3767.960719424461,-552.8730968524196,66.323089778988,2.234091649391707,0.5014710672534574,-3521.5602164895804,246.40050293488048
7.16,182.0,2.34,161.8676558179552,74.20213025933711,3659.376815642459,-478.74548423753464,61.87666006930997,2.2200566960423176,0.49238962685091137,-2890.388528627985,768.9882870144738
7.39,183.0,3.39,162.13741363423804,97.94946926920548,3557.312706359946,-396.0558609098964,57.19533268412873,2.205339338940298,0.4828666310790163,-2259.058507426383,1298.2541989335627
7.6,184.0,7.58,162.74782026190087,112.33078404564196,3485.1122368421047,-323.49088911401316,55.36906782520317,2.190611735114855,0.4733370050743178,-1824.8220994330718,1660.290137409033
7.82,185.0,6.08,163.4943879770801,119.2015631371493,3418.21162404092,-287.6795916018702,54.8087255755428,2.179244788702982,0.4659819221019297,-1601.20233320463,1817.0092908362901
8.03,186.0,6.73,164.29279472940985,123.48069058210284,3361.4100124533006,-260.19302074015025,55.72144887787785,2.1755738388916157,0.4636066016357513,-1462.5954487381048,1898.8145637151958
