r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.87,47.1,8.2,39.23971967280092,0.0,1769.8340229885055,-440.35830360681683,18.596810603410944,2.058647920864382,0.38794865467695316,-1866.0307860134935,-96.19676302498806
1.74,65.9,6.6,49.12124591253768,30.910275345300683,1386.7222988505748,-276.1545558638305,18.66328498786271,2.0571486144729945,0.3869785152472317,-837.6159069412051,549.1063919093697
2.61,76.1,5.6,58.009813824903794,45.82081109129083,1289.3250957854405,-182.02239382743696,18.57647211182804,2.0591576436956247,0.388278475332463,-484.9010616613944,804.4240341240461
3.5,85.7,5.6,61.092308026461076,50.94485946886491,1066.3628857142858,-134.50725095984689,18.89377712279611,2.0600351261798884,0.38884625811639834,-324.8261124850302,741.5367732292556
4.37,96.6,5.2,67.8220355046942,63.28073585880311,1052.5923340961099,-39.6490876045074,20.484256332516043,2.060176196983063,0.3889375392243348,-136.2418693749175,916.3504647211923
5.24,99.3,5.2,72.29271747555214,66.05237038394392,997.3734732824429,-54.42901793999213,23.790387106874324,2.0566581976333373,0.38666118670392413,-164.7559860042535,832.6174872781894
6.11,103.0,5.2,76.5028267451602,70.99231762203182,957.8858428805236,-38.695850501552286,28.468870631273532,2.0659811824123695,0.3926937062668273,-133.0234596812684,824.8623831992552
6.98,107.0,5.2,80.57107421401305,75.38269468041823,930.0426934097419,-29.493379208734954,34.86630215882343,2.096521902571458,0.41245534872270817,-115.9236880686024,814.1190053411395
7.85,111.0,5.2,84.3596692738894,78.88370782920609,906.5673630573248,-25.963097551733952,42.640136820061336,2.139458200001186,0.4402376588242969,-113.87445084285991,792.6929122144649
8.72,114.0,6.1,87.84098929315402,74.26628975393068,884.8669036697248,-70.13198722323315,51.587872274397526,2.181423413816635,0.4673916207048814,-252.3575236450932,632.5093800246316
9.6,115.0,6.1,86.74577396046449,63.412062294170696,783.8363854166668,-122.69812969965999,60.73503442549135,2.2379160774549423,0.5039456971767273,-364.9728807916892,418.86350462497757
10.47,111.0,5.6,83.76407344440693,57.41822165528664,670.1451766953198,-107.0313391808265,68.91362376593806,2.2875802212249097,0.536081319616118,-355.2595818476,314.88559484771986
11.35,110.0,5.6,82.28385625382418,54.43117431615777,596.5315418502204,-93.78751038036357,75.57371533629878,2.3274294490127145,0.5618661140670506,-335.496058375687,261.03548347453335
12.31,111.0,5.2,78.263417380025,45.37177946442408,497.57615759545087,-93.72577033704053,80.7362889011204,2.3523187300736845,0.5779709429888547,-330.3463954696723,167.22976212577856
13.12,109.0,4.8,75.16619253361182,45.74166140824533,430.6369283536587,-69.34354375653804,83.97925781760021,2.3652612285243024,0.5863455008098427,-271.1628743607806,159.47405399287805
14.05,108.0,4.4,72.77158373980876,49.212747748258884,376.91839145907466,-48.39195941318915,85.77989590026947,2.3709399665556137,0.5900199783595147,-204.54155580542627,172.37683565364839
14.98,109.0,5.2,71.43252550484269,51.16602932183853,340.6278838451268,-38.911315749162476,86.67361382602054,2.369315156311597,0.5889686305545626,-165.86402826680637,174.76385557832043
16.03,111.0,5.3,69.33238781406565,48.37909630034725,299.87398627573293,-38.25491011709269,87.12635418988991,2.362335797880258,0.5844525750989905,-153.86419470753128,146.00979156820165
16.95,110.0,4.9,67.05411098508428,49.4722618730284,265.26571091445425,-29.935723883248848,87.25451737516009,2.3597859676030692,0.582802684919633,-120.87015369713863,144.39555721731563
17.88,109.0,4.9,66.11756952580758,51.83296124085649,244.49289709172263,-23.45704022823638,87.30255983960203,2.3646423636555363,0.5859450588359352,-94.23250162214035,150.26039546958228
18.93,110.0,5.3,64.36052516877095,49.592707154617614,218.8207712625462,-23.394705812826906,87.38818868916064,2.371648986667052,0.5904787560786807,-88.89807697180868,129.92269429073752
19.97,112.0,10.2,62.498730387104665,49.47439869032161,195.5979619429144,-19.64347493020366,87.63631934391239,2.3707840526298782,0.5899190928781565,-73.02830116330016,122.56966077961424
21.02,113.0,11.5,61.12805738774953,49.44304316167481,177.76590865842056,-16.98290788999412,87.94424917843506,2.37302253434228,0.5913675222214752,-61.46645494351865,116.29945371490192
