galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC08550,0.49,25.0,2.04,3.42,17.04,0.0,1275.5102040816328,17.379815879346936,7.6201841206530645,7.6201841206530645,0.3048073648261226
UGC08550,0.97,42.5,2.7,4.1,26.7,0.0,1862.1134020618558,28.13248766400833,14.36751233599167,14.36751233599167,0.33805911378803927
UGC08550,1.47,48.0,2.15,10.21,28.91,0.0,1567.3469387755101,33.313431288307136,14.686568711692864,14.686568711692864,0.30597018149360133
UGC08550,1.95,49.2,2.08,12.59,27.91,0.0,1241.3538461538465,34.97004166966266,14.22995833033734,14.22995833033734,0.28922679533205975
UGC08550,2.44,50.4,2.06,13.04,24.63,0.0,1041.0491803278687,34.50595253306039,15.894047466939611,15.894047466939611,0.3153580846615002
UGC08550,2.92,51.6,2.04,12.14,22.08,0.0,911.8356164383562,34.49038345014157,17.10961654985843,17.10961654985843,0.3315817160825277
UGC08550,3.41,53.2,2.0,13.38,20.22,0.0,829.9824046920821,36.02025417966307,17.179745820336933,17.179745820336933,0.3229275530138521
UGC08550,3.89,55.1,2.05,14.95,18.69,0.0,780.46529562982,37.98153739971588,17.11846260028412,17.11846260028412,0.3106799020015266
UGC08550,4.39,57.8,2.24,18.33,17.42,0.0,761.0113895216401,41.04528357583395,16.75471642416605,16.75471642416605,0.28987398657726726
UGC08550,4.88,57.3,2.0,21.25,16.4,0.0,672.8053278688524,43.97813645037805,13.321863549621945,13.321863549621945,0.23249325566530446
UGC08550,5.36,57.5,2.0,22.04,15.57,0.0,616.8376865671642,45.784327492154155,11.715672507845845,11.715672507845845,0.203750826223406
