galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC12732,0.96,34.2,3.32,1.81,20.68,0.0,1218.3750000000002,20.75905826380378,13.440941736196223,13.440941736196223,0.39300999228643924
UGC12732,1.92,49.5,4.6,-7.24,30.32,0.0,1276.171875,33.9721536980731,15.5278463019269,15.5278463019269,0.3136938646853919
UGC12732,2.88,59.9,4.38,-2.56,33.18,0.0,1245.8368055555554,39.85897936934044,20.04102063065956,20.04102063065956,0.33457463490249684
UGC12732,3.84,65.3,4.31,8.12,35.24,0.0,1110.4401041666665,46.563711069279115,18.73628893072088,18.73628893072088,0.2869263235945005
UGC12732,4.8,69.8,3.83,11.3,34.72,0.0,1015.0083333333333,51.088511457882795,18.711488542117202,18.711488542117202,0.26807290174953013
UGC12732,5.76,73.8,3.45,16.0,34.11,0.0,945.5625,56.073885470671925,17.726114529328072,17.726114529328072,0.24019125378493322
UGC12732,6.72,76.2,3.24,18.2,34.88,0.0,864.0535714285716,61.04941262051691,15.150587379483092,15.150587379483092,0.19882660602996183
UGC12732,7.68,79.3,3.19,19.2,33.08,0.0,818.8138020833334,64.0596418442691,15.240358155730902,15.240358155730902,0.19218610536861164
UGC12732,8.64,80.3,3.31,23.3,31.11,0.0,746.3067129629628,67.92412829502673,12.375871704973264,12.375871704973264,0.154120444644748
UGC12732,9.6,81.9,3.69,25.5,29.68,0.0,698.7093750000001,71.27809770696949,10.621902293030516,10.621902293030516,0.1296935566914593
UGC12732,10.6,84.0,3.89,27.8,28.19,0.0,665.6603773584906,74.66476721579149,9.335232784208515,9.335232784208515,0.11113372362152993
UGC12732,11.5,85.6,3.67,31.1,26.95,0.0,637.1617391304346,78.12944589897664,7.470554101023353,7.470554101023353,0.0872728282829831
UGC12732,12.5,87.9,3.43,35.1,25.7,0.0,618.1128000000001,82.08404628879101,5.815953711208991,5.815953711208991,0.06616557123104654
UGC12732,13.4,90.8,3.36,38.3,24.69,0.0,615.2716417910448,85.48388924672822,5.316110753271772,5.316110753271772,0.058547475256297055
UGC12732,14.4,95.5,3.18,41.4,23.69,0.0,633.3506944444445,89.13413737608305,6.365862623916954,6.365862623916954,0.06665824737085815
UGC12732,15.4,98.0,3.18,43.4,22.77,0.0,623.6363636363636,92.29934436425438,5.700655635745619,5.700655635745619,0.05816995546679203
