galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC3109,0.26,6.1,1.6,1.0,2.78,0.0,143.11538461538458,2.9543865691544156,3.145613430845584,3.145613430845584,0.5156743329255056
NGC3109,0.52,11.2,0.7,2.12,4.73,0.0,241.2307692307692,5.47932657853919,5.720673421460809,5.720673421460809,0.5107744126304294
NGC3109,0.77,14.9,1.5,4.53,7.0,0.0,288.32467532467535,8.86286148365274,6.037138516347261,6.037138516347261,0.4051770816340443
NGC3109,1.03,19.1,2.2,6.54,8.59,0.0,354.1844660194175,11.62311145018004,7.476888549819961,7.476888549819961,0.39146013349842723
NGC3109,1.29,24.3,0.9,8.22,10.63,0.0,457.74418604651163,14.639998370011124,9.660001629988876,9.660001629988876,0.3975309312752624
NGC3109,1.55,29.8,1.9,10.06,11.72,0.0,572.9290322580646,17.211628868986306,12.588371131013695,12.588371131013695,0.42242856144341256
NGC3109,1.81,34.3,1.6,11.73,12.56,0.0,649.9944751381214,19.66635908391479,14.633640916085206,14.633640916085206,0.4266367614019011
NGC3109,2.06,38.2,3.5,12.92,13.39,0.0,708.368932038835,21.88436629347867,16.315633706521332,16.315633706521332,0.4271108300136474
NGC3109,2.32,42.5,5.6,13.76,13.69,0.0,778.5560344827587,23.72583423595455,18.77416576404545,18.77416576404545,0.4417450768010694
NGC3109,2.58,42.3,3.0,14.44,13.73,0.0,693.5232558139534,25.321982803022227,16.97801719697777,16.97801719697777,0.40137156494037285
NGC3109,2.84,47.3,4.4,15.04,13.74,0.0,787.7781690140844,26.899650648470733,20.400349351529265,20.400349351529265,0.4312970264593925
NGC3109,3.1,49.3,4.0,15.37,14.32,0.0,784.0290322580644,28.715714111584994,20.584285888415003,20.584285888415003,0.41753115392322526
NGC3109,3.35,50.6,3.5,15.75,15.08,0.0,764.2865671641791,30.558294307657892,20.04170569234211,20.04170569234211,0.3960811401648638
NGC3109,3.61,53.0,3.5,16.29,15.34,0.0,778.1163434903048,32.26872450106112,20.731275498938878,20.731275498938878,0.3911561414894128
NGC3109,3.87,54.7,3.3,16.37,14.77,0.0,773.1498708010336,33.38898327331661,21.31101672668339,21.31101672668339,0.3895981120051808
NGC3109,4.13,55.2,3.1,16.42,14.16,0.0,737.7820823244554,34.493153608766285,20.706846391233718,20.706846391233718,0.37512402882669776
NGC3109,4.38,57.5,2.6,16.88,13.87,0.0,754.851598173516,35.88771888012932,21.61228111987068,21.61228111987068,0.3758657586064466
NGC3109,4.64,59.1,2.4,17.22,13.96,0.0,752.760775862069,37.44156431875288,21.65843568124712,21.65843568124712,0.36647099291450286
NGC3109,4.9,61.2,1.9,17.66,14.01,0.0,764.3755102040817,39.027109907539185,22.17289009246082,22.17289009246082,0.3623021256938042
NGC3109,5.16,62.7,1.9,18.09,14.01,0.0,761.8779069767443,40.588244728622534,22.11175527137747,22.11175527137747,0.35265957370617973
NGC3109,5.42,64.4,2.9,18.73,13.96,0.0,765.1955719557196,42.213793021365376,22.18620697863463,22.18620697863463,0.34450631954401595
NGC3109,5.67,66.6,3.2,19.3,13.99,0.0,782.2857142857142,43.78716711296427,22.812832887035725,22.812832887035725,0.3425350283338698
NGC3109,5.93,66.3,3.4,19.36,13.93,0.0,741.2630691399662,45.126156718499644,21.173843281500353,21.173843281500353,0.3193641520588289
NGC3109,6.19,66.2,3.2,19.43,13.15,0.0,707.9870759289176,46.188464970042205,20.0115350299578,20.0115350299578,0.3022890487909033
NGC3109,6.45,67.3,3.0,19.41,12.62,0.0,702.2155038759689,47.26956018523822,20.030439814761777,20.030439814761777,0.2976291205759551
