galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC02916,0.37,183.0,47.6,-2.62,11.2,123.59,90510.81081081081,124.12410120520511,58.87589879479489,58.87589879479489,0.32172622292237646
UGC02916,0.74,196.0,40.7,-3.79,21.14,191.42,51913.51351351351,194.40403243358995,1.595967566410053,1.595967566410053,0.008142691665357414
UGC02916,1.11,205.0,14.1,-4.87,30.05,218.87,37860.360360360355,222.63424071015646,-17.63424071015646,17.63424071015646,-0.08602068639100713
UGC02916,1.48,211.0,7.89,-5.72,38.06,240.05,30081.756756756757,244.62316598512885,-33.62316598512885,33.62316598512885,-0.15935149755985237
UGC02916,1.84,214.0,1.48,-6.31,45.23,258.74,24889.130434782608,264.1347486352144,-50.13474863521441,50.13474863521441,-0.2342745263327776
UGC02916,2.21,214.0,1.5,-6.65,51.92,273.65,20722.171945701357,279.9275624810602,-65.92756248106019,65.92756248106019,-0.30807272187411305
UGC02916,2.6,213.0,2.64,-6.69,58.41,280.2,17449.615384615383,287.58256733777847,-74.58256733777847,74.58256733777847,-0.3501528982994294
UGC02916,2.96,211.0,4.5,-6.41,63.99,275.3,15040.878378378378,284.00899111927407,-73.00899111927407,73.00899111927407,-0.3460141759207302
UGC02916,3.17,210.0,8.68,-6.08,66.97,274.94,13911.671924290222,284.3398665973308,-74.3398665973308,74.3398665973308,-0.35399936474919425
UGC02916,3.33,209.0,3.0,-5.72,69.15,273.2,13117.417417417417,283.1746629495441,-74.17466294954409,74.17466294954409,-0.35490269353848847
UGC02916,3.7,207.0,1.6,-4.34,74.09,268.56,11580.81081081081,279.9425764984453,-72.9425764984453,72.9425764984453,-0.3523795966108469
UGC02916,4.07,206.0,1.73,0.84,78.64,262.81,10426.535626535626,275.6614955640121,-69.66149556401211,69.66149556401211,-0.3381625998253015
UGC02916,4.44,205.0,3.45,5.14,83.02,255.92,9465.090090090089,270.4607092288784,-65.46070922887839,65.46070922887839,-0.319320532823797
UGC02916,4.81,205.0,2.77,7.67,87.31,248.41,8737.006237006237,264.81050193787235,-59.810501937872345,59.810501937872345,-0.2917585460384017
UGC02916,5.18,206.0,7.48,9.9,90.63,241.01,8192.277992277992,259.1000498583277,-53.10004985832768,53.10004985832768,-0.257767232321979
UGC02916,5.55,207.0,5.02,12.08,91.17,233.88,7720.540540540541,252.77056501220213,-45.77056501220213,45.77056501220213,-0.2211138406386576
UGC02916,5.92,208.0,7.7,14.21,91.98,227.13,7308.108108108108,246.95240480017176,-38.95240480017176,38.95240480017176,-0.18727117692390272
UGC02916,6.28,210.0,1.95,16.44,93.75,220.9,7022.292993630573,242.05651186569614,-32.05651186569614,32.05651186569614,-0.15265005650331495
UGC02916,6.34,210.0,4.78,16.75,94.14,219.93,6955.835962145111,241.34480693934125,-31.344806939341254,31.344806939341254,-0.14926098542543453
UGC02916,6.65,212.0,1.96,18.67,96.53,214.9,6758.496240601504,237.87355598424114,-25.873555984241136,25.873555984241136,-0.12204507539736385
UGC02916,7.03,214.0,0.76,20.8,99.17,209.22,6514.366998577525,234.04176152257077,-20.041761522570766,20.041761522570766,-0.0936530912269662
UGC02916,7.39,215.0,2.22,22.73,101.39,204.19,6255.074424898512,230.70619830552428,-15.706198305524282,15.706198305524282,-0.07305208514197341
UGC02916,7.77,216.0,1.76,24.56,103.08,199.24,6004.6332046332045,227.28938918609444,-11.28938918609444,11.28938918609444,-0.05226569067636314
UGC02916,8.14,217.0,1.53,26.28,105.18,194.76,5784.889434889435,224.5442879179693,-7.544287917969314,7.544287917969314,-0.03476630376944384
UGC02916,8.51,218.0,7.7,27.91,106.86,190.42,5584.48883666275,221.79497951168304,-3.7949795116830387,3.7949795116830387,-0.01740816289762862
UGC02916,8.88,218.0,6.86,29.33,108.2,186.31,5351.801801801801,219.13090936740622,-1.1309093674062183,1.1309093674062183,-0.0051876576486523775
UGC02916,9.25,218.0,8.37,30.55,109.65,182.7,5137.72972972973,217.0240445030491,0.9759554969508883,0.9759554969508883,0.004476860077756368
UGC02916,9.52,218.0,3.93,31.16,110.49,180.08,4992.01680672269,215.42807090548544,2.5719290945145588,2.5719290945145588,0.011797839883094307
UGC02916,9.62,218.0,4.05,31.36,110.78,179.14,4940.12474012474,214.86388184218225,3.136118157817748,3.136118157817748,0.014385863109255725
UGC02916,9.99,217.0,20.2,32.17,111.77,175.79,4713.613613613614,212.902752007911,4.097247992088995,4.097247992088995,0.01888132715248385
UGC02916,10.4,217.0,4.2,33.08,112.69,172.23,4527.788461538461,210.8656937939211,6.1343062060788895,6.1343062060788895,0.028268692193911933
UGC02916,10.71,216.0,3.16,34.0,113.45,169.76,4356.302521008403,209.64077370063316,6.3592262993668385,6.3592262993668385,0.029440862497068697
UGC02916,11.12,215.0,6.72,35.01,114.16,166.6,4156.924460431655,207.96940021576097,7.03059978423903,7.03059978423903,0.03270046411273967
UGC02916,12.67,212.0,1.82,39.99,115.88,156.1,3547.277032359905,202.9934846578331,9.006515342166892,9.006515342166892,0.042483562934749496
UGC02916,12.98,211.0,16.6,41.0,116.15,154.24,3429.9691833590136,202.23132285343956,8.768677146560435,8.768677146560435,0.041557711595073155
UGC02916,15.86,209.0,8.38,52.47,115.82,139.51,2754.161412358134,197.07149708664056,11.928502913359438,11.928502913359438,0.05707417661894468
UGC02916,19.05,215.0,13.2,66.17,112.66,127.33,2426.509186351706,195.76941341539668,19.230586584603316,19.230586584603316,0.08944458876559681
UGC02916,22.14,215.0,13.9,76.32,108.18,118.11,2087.8500451671184,196.37407073121008,18.625929268789918,18.625929268789918,0.08663222915716241
UGC02916,25.34,210.0,10.6,79.67,102.95,110.4,1740.3314917127072,195.47727231987938,14.522727680120624,14.522727680120624,0.0691558460958125
UGC02916,28.53,196.0,12.8,78.35,97.69,104.04,1346.5124430424114,192.8296058209377,3.170394179062299,3.170394179062299,0.016175480505419892
UGC02916,31.72,185.0,11.5,74.49,92.71,98.67,1078.9722572509459,189.0487841394699,-4.048784139469888,4.048784139469888,-0.021885319672810204
UGC02916,34.91,182.0,10.8,72.76,88.3,94.06,948.8398739616157,186.62218884715293,-4.622188847152927,4.622188847152927,-0.025396642017323775
UGC02916,38.0,181.0,10.3,70.63,85.07,90.15,862.1315789473684,185.04326900333544,-4.043269003335439,4.043269003335439,-0.02233850278085878
