galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0300,0.91,33.1,3.9,0.0,31.52,0.0,1203.967032967033,31.52,1.5800000000000018,1.5800000000000018,0.047734138972809724
NGC0300,1.36,46.7,2.7,0.0,37.5,0.0,1603.5955882352941,37.9601206917482,8.739879308251801,8.739879308251801,0.18714944985549894
NGC0300,1.82,53.9,4.7,0.0,42.04,0.0,1596.2692307692307,43.32612998828089,10.573870011719109,10.573870011719109,0.19617569595026177
NGC0300,2.27,58.8,2.5,2.86,46.16,0.0,1523.101321585903,48.3665914553562,10.433408544643797,10.433408544643797,0.17743892082727547
NGC0300,2.72,65.6,2.6,7.4,48.37,0.0,1582.1176470588232,52.045796595598425,13.55420340440157,13.55420340440157,0.2066189543353898
NGC0300,3.17,70.8,2.7,8.38,49.78,0.0,1581.2744479495266,54.87262392242669,15.927376077573307,15.927376077573307,0.22496293894877553
NGC0300,3.63,82.1,4.9,8.42,50.48,0.0,1856.8622589531678,57.45081910144708,24.649180898552913,24.649180898552913,0.30023362848420115
NGC0300,4.08,84.1,6.6,9.19,50.65,0.0,1733.531862745098,59.993806198216355,24.10619380178364,24.10619380178364,0.28663726280361046
NGC0300,4.54,83.4,6.2,12.0,50.39,0.0,1532.0616740088108,62.45601464533496,20.943985354665045,20.943985354665045,0.2511269227178063
NGC0300,4.99,81.5,2.7,12.98,49.84,0.0,1331.1122244488977,64.10951903951305,17.390480960486954,17.390480960486954,0.2133801344845025
NGC0300,5.45,80.8,4.0,13.57,49.05,0.0,1197.915596330275,65.37592962857543,15.424070371424563,15.424070371424563,0.1908919600423832
NGC0300,5.9,82.8,12.4,15.44,48.12,0.0,1162.0067796610167,66.77926813644999,16.02073186355001,16.02073186355001,0.19348709980132864
NGC0300,6.36,88.2,11.7,20.16,47.07,0.0,1223.1509433962265,69.12275877610418,19.077241223895825,19.077241223895825,0.21629525197160798
NGC0300,6.81,88.5,8.5,24.2,45.98,0.0,1150.1101321585904,71.50662853560873,16.993371464391274,16.993371464391274,0.19201549677278276
NGC0300,7.26,88.4,8.9,27.05,44.86,0.0,1076.3856749311296,73.51198802123845,14.888011978761554,14.888011978761554,0.1684164250991126
NGC0300,7.71,88.2,10.8,28.23,43.73,0.0,1008.9805447470818,74.87183614369982,13.32816385630018,13.32816385630018,0.15111296889229228
NGC0300,8.17,89.5,3.1,27.84,42.59,0.0,980.4467564259486,75.67853635823022,13.821463641769782,13.821463641769782,0.15442976136055622
NGC0300,8.62,89.7,9.5,26.95,41.5,0.0,933.4211136890953,76.33500986051922,13.364990139480781,13.364990139480781,0.14899654559064415
NGC0300,9.07,93.7,7.3,26.46,40.45,0.0,967.9922822491732,77.25704385286681,16.442956147133188,16.442956147133188,0.17548512430238195
NGC0300,9.53,97.0,5.7,26.26,39.41,0.0,987.3032528856244,78.47962330146203,18.520376698537973,18.520376698537973,0.19093171854162858
NGC0300,9.96,96.2,1.5,25.18,38.5,0.0,929.1606425702811,79.39332822302092,16.806671776979087,16.806671776979087,0.17470552782722543
NGC0300,10.45,94.8,2.1,24.1,37.5,0.0,860.0038277511961,80.43336926926376,14.366630730736233,14.366630730736233,0.15154673766599402
NGC0300,10.93,92.5,13.9,23.02,36.62,0.0,782.8225068618482,81.39160189998157,11.108398100018434,11.108398100018434,0.12009079027046955
NGC0300,11.32,92.8,10.6,22.03,35.97,0.0,760.7632508833922,82.12275427327131,10.677245726728685,10.677245726728685,0.1150565272276798
NGC0300,11.8,93.5,12.1,21.74,35.19,0.0,740.8686440677966,83.27821585256545,10.221784147434548,10.221784147434548,0.10932389462496843
