galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC05721,0.09,16.5,4.57,1.23,16.63,0.0,3025.0,16.6754250320644,-0.17542503206439974,0.17542503206439974,-0.010631820125115135
UGC05721,0.27,38.5,6.88,3.67,32.22,0.0,5489.814814814815,32.544484454708616,5.955515545291384,5.955515545291384,0.15468871546211385
UGC05721,0.45,47.4,4.57,5.99,40.27,0.0,4992.799999999999,41.02179672405295,6.378203275947051,6.378203275947051,0.13456125054740614
UGC05721,0.63,55.5,4.57,8.14,43.48,0.0,4889.285714285715,44.84582204555366,10.65417795444634,10.65417795444634,0.1919671703503845
UGC05721,0.81,56.4,5.45,10.08,44.07,0.0,3927.111111111111,46.217387752864134,10.182612247135864,10.182612247135864,0.1805427703392884
UGC05721,0.99,59.8,4.57,11.72,43.71,0.0,3612.1616161616157,46.73381759266856,13.06618240733144,13.06618240733144,0.21849803356741537
UGC05721,1.17,67.8,4.57,13.25,44.14,0.0,3928.9230769230767,48.214851358958,19.585148641041997,19.585148641041997,0.28886649913041296
UGC05721,1.35,76.4,4.57,15.37,42.83,0.0,4323.674074074074,48.687950000011675,27.71204999998833,27.71204999998833,0.36272316753911427
UGC05721,1.53,81.2,4.57,18.44,40.98,0.0,4309.437908496732,49.49348818358705,31.706511816412956,31.706511816412956,0.3904742834533615
UGC05721,1.71,82.2,19.2,21.32,38.82,0.0,3951.3684210526317,50.356509121230246,31.843490878769757,31.843490878769757,0.3873903999850335
UGC05721,1.89,82.6,4.57,22.09,36.95,0.0,3609.9259259259256,50.745494623777944,31.85450537622205,31.85450537622205,0.3856477648453033
UGC05721,2.07,82.3,4.57,20.36,35.17,0.0,3272.12077294686,50.23218141888468,32.06781858111532,32.06781858111532,0.3896454262589954
UGC05721,2.25,82.1,4.57,17.96,33.75,0.0,2995.7377777777774,49.85422867679776,32.245771323202234,32.245771323202234,0.39276213548358385
UGC05721,2.67,81.4,4.57,18.44,30.81,0.0,2481.6329588014987,51.62663983977465,29.77336016022536,29.77336016022536,0.36576609533446386
UGC05721,3.15,79.3,4.57,20.36,27.99,0.0,1996.3460317460317,54.34838973418577,24.951610265814224,24.951610265814224,0.3146483009560432
UGC05721,3.61,78.5,4.57,20.55,25.88,0.0,1706.994459833795,56.45966562866015,22.040334371339853,22.040334371339853,0.28076859071770516
UGC05721,4.04,78.2,4.57,20.74,24.31,0.0,1513.673267326733,58.500192758497526,19.699807241502477,19.699807241502477,0.2519156936253514
UGC05721,4.49,78.1,4.57,21.71,22.96,0.0,1358.4877505567924,60.89635990287943,17.203640097120562,17.203640097120562,0.22027708190935422
UGC05721,4.93,78.2,4.57,23.34,21.83,0.0,1240.4137931034486,63.41780563234484,14.782194367655165,14.782194367655165,0.1890306185122144
UGC05721,5.38,78.3,4.57,24.59,20.85,0.0,1139.5706319702601,65.77224330966709,12.527756690332907,12.527756690332907,0.1599968925968443
UGC05721,5.86,78.6,4.57,24.78,19.94,0.0,1054.2593856655287,67.77896595339446,10.821034046605533,10.821034046605533,0.1376721888881111
UGC05721,6.28,78.9,4.57,24.59,19.24,0.0,991.2754777070065,69.35809115412445,9.541908845875554,9.541908845875554,0.120936740758879
UGC05721,6.74,79.5,4.57,24.59,18.55,0.0,937.7225519287833,71.11739235334183,8.382607646658172,8.382607646658172,0.10544160561834179
