galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0055,1.23,28.7,3.4,13.65,27.5,0.0,669.6666666666666,30.701343618806,-2.0013436188060005,2.0013436188060005,-0.06973322713609759
NGC0055,1.84,37.6,2.6,18.65,32.63,0.0,768.3478260869566,37.5845938281612,0.015406171838797889,0.015406171838797889,0.00040973861273398637
NGC0055,2.46,43.1,1.2,21.85,36.38,0.0,755.1260162601627,42.47149935610536,0.6285006438946397,0.6285006438946397,0.01458238152887795
NGC0055,3.07,50.1,2.8,25.04,38.7,0.0,817.5928338762216,46.345311231689124,3.754688768310878,3.754688768310878,0.07494388759103549
NGC0055,3.68,58.1,4.5,28.73,39.68,0.0,917.2853260869565,49.82774907002992,8.272250929970085,8.272250929970085,0.14237953407865894
NGC0055,4.3,64.6,4.1,32.28,39.98,0.0,970.5023255813951,53.19632672699949,11.403673273000507,11.403673273000507,0.1765274500464475
NGC0055,4.91,68.5,2.7,34.59,39.99,0.0,955.6517311608961,55.87053016990932,12.629469830090677,12.629469830090677,0.18437182233709018
NGC0055,5.52,72.3,0.8,36.37,39.87,0.0,946.9728260869566,58.28744312806497,14.012556871935026,14.012556871935026,0.1938112983670128
NGC0055,6.14,74.2,2.4,37.73,39.71,0.0,896.684039087948,60.51289677956401,13.687103220435993,13.687103220435993,0.18446230755304574
NGC0055,6.75,78.9,2.6,38.68,39.75,0.0,922.2533333333334,62.697506229479394,16.20249377052061,16.20249377052061,0.20535480064031192
NGC0055,7.37,82.4,2.3,39.3,40.35,0.0,921.2700135685212,65.2059633689341,17.1940366310659,17.1940366310659,0.20866549309545993
NGC0055,7.98,84.3,4.8,39.72,41.04,0.0,890.5375939849623,67.62936500481271,16.670634995187285,16.670634995187285,0.19775367728573293
NGC0055,8.59,85.4,7.3,40.39,41.57,0.0,849.0291036088475,70.02110218877324,15.378897811226764,15.378897811226764,0.18008077062326422
NGC0055,9.21,85.3,4.6,40.44,42.03,0.0,790.0206297502713,71.91436541128549,13.38563458871451,13.38563458871451,0.15692420385362849
NGC0055,9.82,86.8,4.0,39.94,42.44,0.0,767.234215885947,73.37962516715125,13.42037483284875,13.42037483284875,0.15461261328166764
NGC0055,10.43,85.4,5.7,39.15,42.87,0.0,699.2483221476512,74.63056984531411,10.769430154685892,10.769430154685892,0.12610573951622825
NGC0055,11.05,85.4,7.0,37.71,43.32,0.0,660.0144796380091,75.4964080262322,9.903591973767803,9.903591973767803,0.11596711913077051
NGC0055,11.66,86.2,4.1,36.23,43.95,0.0,637.2590051457977,76.43485011533353,9.76514988466647,9.76514988466647,0.11328480144624675
NGC0055,12.28,86.1,6.2,35.41,44.71,0.0,603.6815960912052,77.76522396030667,8.334776039693324,8.334776039693324,0.09680343832396428
NGC0055,12.89,87.4,2.5,34.67,45.88,0.0,592.6113266097751,79.31421227533099,8.085787724669018,8.085787724669018,0.09251473369186519
NGC0055,13.5,86.5,5.5,33.61,48.0,0.0,554.2407407407408,81.22456450925681,5.275435490743192,5.275435490743192,0.06098769353460337
