galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F568-1,0.44,15.7,9.1,-2.08,12.26,0.0,560.2045454545454,12.435191996909417,3.2648080030905824,3.2648080030905824,0.20794955433697979
F568-1,1.32,44.5,9.1,-5.39,28.49,0.0,1500.1893939393938,30.603967544286824,13.896032455713176,13.896032455713176,0.31227039226321746
F568-1,2.2,69.4,9.1,-6.26,35.84,0.0,2189.2545454545457,41.908817983978494,27.49118201602151,27.49118201602151,0.396126542017601
F568-1,3.08,90.0,11.4,-3.53,40.15,0.0,2629.87012987013,52.26119607240056,37.73880392759944,37.73880392759944,0.4193200436399938
F568-1,3.96,105.0,9.88,1.83,41.23,0.0,2784.090909090909,61.660933387443656,43.339066612556344,43.339066612556344,0.41275301535767944
F568-1,4.84,113.0,16.2,8.4,42.44,0.0,2638.223140495868,71.77400986206175,41.225990137938254,41.225990137938254,0.36483177113219695
F568-1,5.53,117.0,24.8,13.64,43.19,0.0,2475.406871609403,79.36462539479369,37.63537460520631,37.63537460520631,0.3216698684205667
F568-1,7.48,124.0,9.1,27.27,47.2,0.0,2055.614973262032,99.22906137952144,24.77093862047856,24.77093862047856,0.1997656340361174
F568-1,8.37,127.0,9.1,32.13,48.6,0.0,1927.0011947431303,106.73315187049593,20.26684812950407,20.26684812950407,0.1595814813346777
F568-1,9.24,130.0,9.1,36.26,48.96,0.0,1829.004329004329,113.00591133243375,16.994088667566245,16.994088667566245,0.1307237589812788
F568-1,10.13,133.0,9.1,39.77,48.92,0.0,1746.1994076999013,118.70707597496947,14.29292402503053,14.29292402503053,0.10746559417316189
F568-1,13.23,142.0,23.8,47.41,49.96,0.0,1524.1118669690097,135.50068845386102,6.499311546138983,6.499311546138983,0.04576979962069706
