galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
UGC02885,1.7,305.0,10.0,0.14902255250827326,46583.55394117646,171.16831718433994,46754.7222583608,281.41080594035475,17.058315837543223,281.92734496535337,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,3.41,257.0,10.0,0.0,23234.61407624633,0.0,23234.61407624633,281.4783011175106,0.0,281.4783011175106,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,6.82,256.0,10.0,0.0,11669.979252199413,0.0,11669.979252199413,282.1156828324154,0.0,282.1156828324154,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,13.67,271.0,10.0,0.0,5510.403803950257,0.0,5510.403803950257,274.45804779601565,0.0,274.45804779601565,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,19.49,282.0,10.0,0.1373884981531993,3520.6815443817345,13.764449333312127,3534.445993715047,261.95053597960055,16.378922965392242,262.4620971064322,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,23.36,287.0,10.0,0.18895154879226017,2862.2189640410957,15.794210510518596,2878.013174551614,258.5757819286253,19.20814300044943,259.2882329715826,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,27.24,283.0,10.0,0.20686236555775028,2334.604765051395,14.828413495281566,2349.4331785466766,252.17976485039398,20.09790993141998,252.9793663198868,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,31.22,280.0,10.0,0.2517475576215257,1883.3448654708523,15.745362787382762,1899.0902282582351,242.48304414948277,22.171383047119317,243.49455214895897,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,35.1,280.0,10.0,0.30658792553172415,1556.174928774929,17.055648415329177,1573.2305771902581,233.71294358678554,24.467391756745428,234.99019821979397,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,38.97,281.0,10.0,0.3493100712346529,1328.7440595329742,17.502537064363583,1346.2465965973379,227.55473187784955,26.116543978831672,229.04853169011642,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,42.85,282.0,10.0,0.3928287026526822,1140.8804060676778,17.90081032819182,1158.7812163958695,221.10342692957067,27.695662522550702,222.83127052225637,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,46.73,287.0,10.0,0.47458020816485585,951.6509265996149,19.830521984212226,971.4814485838272,210.88064823496725,30.44142395359056,213.0664874923371,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,50.71,292.0,10.0,0.5127733572856763,851.060451587458,19.744773036482798,870.8052246239408,207.7432923104859,31.64265223839561,210.13931793141435,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,54.58,298.0,10.0,0.5426327281713985,781.6794485159398,19.413004592159304,801.0924531080991,206.55281237494685,32.550910749778645,209.10195142714485,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,58.46,298.0,10.0,0.563496711709039,703.041809784468,18.821441385010736,721.8632511694788,202.7309157479441,33.17079232348434,205.42669170136514,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,62.34,298.0,10.0,0.5982540711332348,618.5071254411291,18.73868752533843,637.2458129664675,196.36123395415908,34.17849880157989,199.31358202673894,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,66.21,298.0,10.0,0.6268830668185305,551.6965307355385,18.487715765629595,570.1842465011681,191.1225452425747,34.98673549850479,194.29847904922553,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,70.19,298.0,10.0,0.6434717611599432,504.0545789998575,17.900887148544697,521.9554661484021,188.09463283145533,35.44662563568431,191.40547058262558,82444.41107301015,1952.6315602279276,False,True,structural
UGC02885,74.07,298.0,10.0,0.6687058034945167,454.6245632509789,17.628406323895884,472.2529695748748,183.50488113399055,36.13496999322081,187.02881450838257,82444.41107301015,1952.6315602279276,False,True,structural
