galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
IC4202,0.77,35.1,3.96,0.0,23814.060259740258,0.0,23814.060259740258,135.41353846643253,0.0,135.41353846643253,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,1.59,77.9,3.95,0.0,20683.948490566036,0.0,20683.948490566036,181.3490504524355,0.0,181.3490504524355,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,2.36,115.0,6.7,0.0,14707.095084745763,0.0,14707.095084745763,186.30282982284513,0.0,186.30282982284513,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,3.13,156.0,3.16,0.0,11292.176773162942,0.0,11292.176773162942,188.001365154618,0.0,188.001365154618,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,3.95,192.0,3.14,0.0,9737.185468354432,0.0,9737.185468354432,196.11701252058683,0.0,196.11701252058683,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,4.73,204.0,2.9,0.0,8843.101247357294,0.0,8843.101247357294,204.51862726900941,0.0,204.51862726900941,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,5.5,209.0,3.36,0.02333438667805818,7756.686909090909,8.2048782473419,7764.891787338251,206.54727788087646,6.717650657810396,206.6564899304166,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,6.27,220.0,3.25,0.11269972866284347,6850.367862838917,34.76112069856936,6885.128983537486,207.24817610777666,14.763205166224232,207.7733349753525,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,7.08,231.0,3.49,0.14968684659829373,6411.148757062147,40.88733661575245,6452.036093677899,213.0514801638327,17.01418065143095,213.7297722434559,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,7.86,235.0,4.65,0.10239053719529291,6307.374452926209,25.19275803916117,6332.567210965371,222.65660376463126,14.07178304934406,223.10082536420123,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,8.66,245.0,6.0,0.10421350469904515,6209.685565819862,23.27258094426744,6232.958146764129,231.89626344553292,14.196497841980465,232.3304059975305,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,9.45,246.0,5.57,0.05843932633556809,6029.68817989418,11.959467211319906,6041.6476471055,238.70599762050387,10.630943756175794,238.94260872675466,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,10.24,239.0,6.95,0.0,5765.781494140624,0.0,5765.781494140624,242.98477832983693,0.0,242.98477832983693,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,11.02,240.0,7.16,0.0,5443.603711433757,0.0,5443.603711433757,244.92552521123642,0.0,244.92552521123642,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,11.79,240.0,4.85,0.0,5097.251340118746,0.0,5097.251340118746,245.14606523458625,0.0,245.14606523458625,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,12.47,246.0,7.68,0.015901558315012384,4775.759574979952,2.466105619435996,4778.225680599388,244.03631266678326,5.545478976099979,244.0993122421167,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,13.34,241.0,6.21,0.0,4378.963823088456,0.0,4378.963823088456,241.6927334447604,0.0,241.6927334447604,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,14.11,250.0,5.62,0.08518195122836544,4052.4193479801556,11.675057021508302,4064.0944050016637,239.12264008244807,12.834915448630042,239.46684959420475,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,14.59,242.0,5.1,0.036811258077375564,3866.239760109664,4.8793706383444535,3871.1191307480085,237.50460648164278,8.437417710025121,237.65443003994991,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,14.98,244.0,7.41,0.06304117401214417,3723.9055607476635,8.13862276899774,3732.044183516661,236.18659000883179,11.041583630964634,236.44454290399597,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,15.75,248.0,5.08,0.11436260950750962,3458.9747492063493,14.042419353902853,3473.0171685602522,233.40705280689355,14.871721649626513,233.88035489288959,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,16.52,249.0,5.22,0.14331904393252284,3216.263765133172,16.777695166046566,3233.0414602992187,230.50526544962048,16.648348991509316,231.10570076080575,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,17.1,246.0,6.35,0.14040972448482897,3042.986625730994,15.879598474570539,3058.866224205565,228.11197097039866,16.478505208760783,228.7063891410014,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,17.88,241.0,16.2,0.13078677198599442,2824.2249776286353,14.146035592369437,2838.371013221005,224.71569282095098,15.903808235500248,225.27777013365426,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,18.65,247.0,14.6,0.19798350985569102,2626.195651474531,20.529984575285784,2646.725636049817,221.31097781176604,19.567427330364097,222.17433045320305,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,19.62,234.0,20.9,0.1391125740493927,2403.3081498470947,13.712158466811667,2417.0203083139063,217.1471986924998,16.40221171424284,217.7657880593709,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,20.78,249.0,10.0,0.2713829184163855,2180.5356833493747,25.25663019162482,2205.7923135409997,212.86505467079374,22.909229043814715,214.09428828294784,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,22.13,236.0,16.1,0.22063737702731748,1964.2972661545411,19.281291125245403,1983.5785572797865,208.49436083501155,20.656596346002427,209.515139005757,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,23.0,245.0,22.1,0.2995128512874907,1836.075104347826,25.184078567570197,1861.2591829153962,205.49872846321944,24.067276685452274,206.90326533685763,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,23.58,243.0,4.2,0.3014816571967554,1757.0300975402884,24.72609497925477,1781.7561925195432,203.54549786227156,24.146248561853817,204.97270798721186,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,25.03,238.0,7.76,0.3135158678863089,1561.572345185777,24.223512460239068,1585.7958576460162,197.70218966920928,24.623454608965492,199.2296923575394,58532.423682554225,1933.9197118394447,False,True,structural
IC4202,25.9,247.0,6.14,0.38902158257343095,1456.4487606177606,29.04774157798202,1485.4965021957426,194.22158196245852,27.42875328682903,196.14881953983237,58532.423682554225,1933.9197118394447,False,True,structural
