galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
F583-4,0.22,10.7,4.9,0.8232325672012547,143.04090909090908,4357.810132654828,4500.851041745736,5.6097237008608545,30.963175373079263,31.467240571490567,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,0.76,24.7,4.9,0.5024489263603215,413.57078947368416,769.9220764572744,1183.4928659309585,17.728897314836022,24.18968329903326,29.990908257462436,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,1.31,38.9,4.9,0.5477713462692712,549.9103053435115,486.9635529108192,1036.8738582543306,26.83994225031045,25.257122843134237,36.855186260730974,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,1.94,42.7,7.89,0.4258205370046455,549.0050515463918,255.6191084060574,804.6241599524492,32.63540715235525,22.268836303402818,39.50912388686633,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,3.92,55.0,4.9,0.5109002017281485,391.85653061224485,151.78136334603263,543.6378939582775,39.19282587413161,24.39227222536777,46.16341131585108,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,4.35,57.2,4.9,0.5465633255424618,358.83995402298854,146.3253840005426,505.16533802353115,39.508907856330325,25.229257230492543,46.877171633987906,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,5.0,59.8,4.9,0.5705123210438284,326.82362,132.88117694816935,459.70479694816936,40.42422664690074,25.77607194164477,47.942924240609756,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,5.05,62.5,3.43,0.6181096141864045,323.5333861386139,142.54190641931459,466.0752925579285,40.42083126309997,26.82977128895322,48.514742371958846,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,5.83,61.8,3.98,0.6108864506051025,277.77605488850776,122.02824917977192,399.8043040682797,40.24219675912338,26.67254567374607,48.27897153749312,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,6.09,64.4,4.9,0.6549793422318769,265.30300492610843,125.25029356241737,390.5532984885258,40.195712457922674,27.618368666435057,48.769555952408695,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,6.74,67.2,4.9,0.6605703802225652,258.1699258160237,114.13731239585947,372.30723821188315,41.714089945724574,27.735996206159477,50.09342058143058,2787.9972178996486,1164.5776265186132,False,True,structural
F583-4,7.29,69.9,4.9,0.7406572513178911,219.62283950617285,118.32000875220707,337.9428482583799,40.0131290953357,29.369250310547418,49.63469919122699,2787.9972178996486,1164.5776265186132,False,True,structural
