galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
ESO116-G012,0.25,20.9,3.4,0.31597993945883335,1201.5091999999997,2107.0836773220767,3308.5928773220767,17.33139636613276,22.951490568817512,28.760184619200885,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,0.83,40.0,3.29,0.23548498247868796,1476.4356626506026,472.9850389948979,1949.4207016455005,35.00630800298712,19.81357066168956,40.22460916361731,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,1.38,51.5,2.96,0.0052981178413136374,1911.7377536231888,6.400365966843366,1918.1381195900321,51.36339260601854,2.9719530673016767,51.449301307542015,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,1.85,67.9,3.45,0.1685101133317027,2073.3475675675672,151.85060348272899,2225.1981710502964,61.93297183245771,16.760776128898346,64.1608651472457,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,2.68,80.2,2.93,0.4158678937111979,1423.9894402985074,258.69192866819486,1682.6813689667022,61.77614183485401,26.330483642173427,67.15345165239656,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,3.19,83.3,3.08,0.3923590621055078,1338.141473354232,205.04788054829226,1543.189353902524,65.33506944972203,25.575432331615673,70.16248312986829,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,3.68,91.4,2.83,0.45587472166176435,1263.819483695652,206.51898049407382,1470.3384641897258,68.19718249312064,27.567913381650627,73.55844987639551,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,4.13,102.0,5.4,0.5542350267038193,1185.491162227603,223.72071429411173,1409.2118765217147,69.97198367918405,30.396818090627207,76.28921974980922,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,5.23,105.0,4.21,0.594589072560459,921.5539770554492,189.5298044418626,1111.0837814973117,69.42425584765024,31.48397810364728,76.2297066584343,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,6.05,109.0,2.1,0.6857457133222462,719.8357851239671,188.96005503271655,908.7958401566837,65.99247305564477,33.8113639616614,74.14994830037264,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,6.81,108.0,2.1,0.7279740893861297,576.176798825257,178.20959773190287,754.38639655716,62.639955300111765,34.83686783501437,71.67545856535736,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,7.56,109.0,2.1,0.7501944524512706,504.83096560846565,165.43002399785232,670.2609896063179,61.778006604292436,35.36454412860094,71.18407884789802,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,8.32,110.0,2.1,0.7655034690574836,452.3871754807692,153.38613941573374,605.7733148965029,61.35031621760397,35.72355917232919,70.99319671587486,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,9.09,111.0,2.33,0.7861371822283754,403.5628712871287,144.17724894852913,547.7401202356579,60.56720647347044,36.20181201186109,70.56172966234692,10015.70737837934,1667.1024123642135,False,True,structural
ESO116-G012,9.86,112.0,4.74,0.8452714434529511,333.2437322515214,142.9162335175452,476.1599657690666,57.32175154337139,37.53870086301597,68.51961224702747,10015.70737837934,1667.1024123642135,False,True,structural
