r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.7,305.0,10.0,262.2684302639085,46583.55394117646,-13654.350798204754,65.50072646485722,2.332575117292612,0.562933168936083,-6121.948345238443,40461.60559593802
3.41,257.0,10.0,250.56213502165753,23234.61407624633,-6819.05755644083,104.73074195803216,2.5001976031359012,0.6874260306107459,-4823.651171081717,18410.96290516461
6.82,256.0,10.0,253.21676682915958,11669.979252199413,-1727.5058744927946,105.18959602885839,2.5023796021992473,0.6887871307482685,-2268.405791288419,9401.573460910993
13.67,271.0,10.0,242.99039590198822,5510.403803950257,-643.1963463155233,126.60303517887951,2.6147351495741833,0.7514196706266507,-1191.1402706214367,4319.26353332882
19.49,282.0,10.0,236.6977978014472,3520.6815443817345,-273.2904891547122,124.40619128995291,2.6020530682105716,0.745033997417754,-646.0870095405447,2874.5945348411897
23.36,287.0,10.0,240.37386026963833,2862.2189640410957,-153.0421650748825,115.83555583693456,2.555368538869134,0.7200812809986985,-388.7774956794687,2473.441468361627
27.24,283.0,10.0,234.48880678181754,2334.604765051395,-124.53868938552716,122.68829211963453,2.5923539368151896,0.7400398172928119,-316.0658331145168,2018.5389319368783
31.22,280.0,10.0,225.76406925854837,1883.3448654708523,-99.03687484433408,127.74520467962135,2.6214592259139287,0.7547402390492566,-250.75630146769288,1632.5885640031593
35.1,280.0,10.0,219.83985929673435,1556.174928774929,-71.56139431456491,127.06735354607542,2.6174575639985207,0.7527694699274537,-179.26428103681076,1376.9106477381183
38.97,281.0,10.0,216.14305903119748,1328.7440595329742,-53.58639002674209,125.98557283194297,2.6111378837478547,0.7496248027037536,-129.9290231623374,1198.8150363706368
42.85,282.0,10.0,209.6880460920286,1140.8804060676778,-48.594475893474154,131.7878503390152,2.6460359905458026,0.7665041349486191,-114.76426431989,1026.1161417477879
46.73,287.0,10.0,201.31248313834323,951.6509265996149,-36.87276774557503,131.49373052232647,2.6442047854364654,0.7656474094239011,-84.39828659692428,867.2526400026906
50.71,292.0,10.0,202.28170984208336,851.060451587458,-21.65241759027707,117.35432745132145,2.5633470327243466,0.7245124921423087,-44.16062637277062,806.8998252146874
54.58,298.0,10.0,201.58046859990912,781.6794485159398,-19.099179587482585,118.87849376631252,2.5714741412633177,0.7289541304313422,-37.18173285161314,744.4977156643267
58.46,298.0,10.0,196.66964833595344,703.041809784468,-21.027361220980747,130.18870008690305,2.6361634736930624,0.7618479340751859,-41.4107701575848,661.6310396268832
62.34,298.0,10.0,190.30527673379956,618.5071254411291,-19.52842310308769,134.47522125450988,2.663105786760293,0.7743410528699045,-37.562333129161985,580.9447923119671
66.21,298.0,10.0,186.51313739569252,551.6965307355385,-14.579942221818053,130.21631641049595,2.636332246346967,0.7619283076219642,-26.29024133538018,525.4062894001584
70.19,298.0,10.0,184.1024008089761,504.0545789998575,-12.350123089638632,129.55734006497238,2.6323210988014867,0.7600107449100102,-21.16963835832896,482.88494064152854
74.07,298.0,10.0,179.06836918823916,454.6245632509789,-12.739694780638827,136.26969192977407,2.674862619597472,0.7795852254292645,-21.716761931476768,432.90780131950214
