r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.32,284.0,34.7,322.5234175250686,114945.6753125,79248.28701036867,28.266670835342797,2.1807450116570197,0.4078580857513754,210121.05860015552,325066.7339126555
0.63,282.0,18.8,295.34821098192026,139512.64428571428,-2021.3999112363722,0.597803389125562,2.009045507381887,0.1652391015189817,-1051.4288409192613,138461.21544479503
0.95,281.0,12.6,0.0,113672.19336842108,-76682.57596371883,79.8131805925896,2.3905650707449273,0.6107949957577383,-199645.70145065236,-85973.50808223127
1.26,280.0,10.6,0.0,91202.62142857142,-61973.86932098183,96.28323577906602,2.4612630114704492,0.6621134032731973,-180262.98983675934,-89060.36840818792
1.58,280.0,10.8,0.0,74628.65569620252,-45768.88418577307,103.01983434845218,2.492126841958045,0.6823396705351822,-151766.62010443144,-77137.96440822892
1.89,279.0,7.67,0.0,62368.22439153439,-34364.39624262557,106.80741624909109,2.510134097799655,0.6935764933102377,-129355.0685335,-66986.84414196562
2.21,279.0,11.2,0.0,52979.08606334842,-26045.307235239776,108.98347647503589,2.5207213472808068,0.699996645901286,-110527.22882550077,-57548.142762152354
2.52,279.0,4.45,0.0,45959.68083333333,-20147.52102610636,109.82644879236703,2.524873363096493,0.7024775681584058,-95280.20324235776,-49320.52240902443
2.84,279.0,5.03,0.0,40286.147816901415,-15509.055492567399,109.30271497151485,2.522290327407402,0.7009365690103239,-81496.37982097153,-41210.232004070116
3.15,279.0,4.26,0.0,36188.97587301587,-11264.301873037783,103.64661813402067,2.49507178788598,0.6842051563747691,-66264.5890370883,-30075.613164072427
3.47,279.0,4.14,0.0,33189.63763688761,-8544.719722431619,98.62519785879967,2.471837439401299,0.6691842841350311,-54157.68717771134,-20968.049540823733
3.79,279.0,5.73,0.0,30720.355250659635,-7353.7289242118395,99.46785434105685,2.4756812205142094,0.6717177001625757,-48265.48573375469,-17545.130483095058
4.1,280.0,4.52,0.0,28556.788414634153,-6752.502588492275,103.04652821996746,2.4922519910201846,0.6824191703700604,-45214.56655206451,-16657.77813743036
4.42,280.0,4.86,0.0,26466.278619909503,-6391.039397704464,108.0763874090172,2.5162855357449923,0.697323288246791,-43335.34529906899,-16869.06667915949
4.73,280.0,1.59,0.0,24530.433594080336,-6077.092073092251,112.75900535427678,2.539551437396752,0.7110847262567901,-41652.9988142656,-17122.565220185264
5.05,281.0,1.85,0.0,22637.710613861385,-5671.88455468805,116.44445953796401,2.558553248623879,0.7218585347028476,-39477.841247205615,-16840.13063334423
5.36,282.0,4.81,0.0,20957.146324626865,-5101.430300338886,117.87545438008894,2.56611193190788,0.7260316782457682,-36422.29107369372,-15465.144749066854
5.68,282.0,20.3,0.0,19423.809524647888,-4481.62704627155,118.07987011350927,2.5672003772768344,0.7266274286708198,-32950.49674158487,-13526.687216936985
5.99,283.0,12.8,0.0,18133.72128547579,-3861.5590271245314,116.82417222921605,2.560548681652466,0.7229663479982095,-29251.72228170245,-11118.00099622666
6.31,284.0,8.08,0.0,16991.027337559433,-3266.253946638308,114.43725880700761,2.5481240715451503,0.7159960329941631,-25402.665644878623,-8411.63830731919
6.62,284.0,7.81,0.0,16075.981299093655,-2737.2900651073714,110.83881655626612,2.5298986520453504,0.7054528637702604,-21657.027155903146,-5581.045856809491
6.94,285.0,10.4,0.0,15266.534596541787,-2330.5796334754896,107.69596852780164,2.514434895007109,0.696200920722691,-18543.486009344488,-3276.9514128027004
7.57,286.0,6.82,0.0,13861.93064729194,-2220.4796033239545,114.42166549336837,2.5480438145772704,0.71595044274081,-17614.10998231923,-3752.179335027291
7.89,287.0,13.4,0.0,13157.078973384032,-2211.6534858292544,118.62778162841474,2.570128786334086,0.7282238425822424,-17484.33425228342,-4327.255278899389
8.2,287.0,10.5,0.0,12468.588951219512,-2181.022081491405,122.12503123693486,2.5892135450590135,0.7384019254256051,-17192.34843456485,-4723.759483345339
8.31,288.0,2.93,0.0,12241.04969915764,-1964.1744661055707,118.87249818485598,2.571441928427072,0.7289366675563966,-15601.319242885924,-3360.2695437282837
8.52,288.0,5.58,0.0,11840.053122065729,-1780.999138331297,117.04441857236304,2.5617094668698837,0.723608755148896,-14173.343815170223,-2333.2906931044945
8.83,288.0,5.74,0.0,11314.930147225366,-1645.3071848211307,117.13098983241217,2.562166412880692,0.7238612315167686,-13061.8324431012,-1746.9022958758342
9.15,288.0,7.0,0.0,10803.509595628415,-1562.8289570405864,118.53644282515376,2.569639493455235,0.7279577561323397,-12365.708106547665,-1562.19851091925
9.78,289.0,12.7,0.0,9830.24263803681,-1532.677906810525,124.73589013081256,2.60393598096838,0.745992349270396,-12029.671472547092,-2199.4288345102814
10.1,289.0,3.89,0.0,9347.465584158417,-1383.128524264319,123.88923369108291,2.5991148065317677,0.7435312726741854,-10847.680514415035,-1500.2149302566177
11.04,288.0,5.02,0.0,8087.500697463769,-1292.2571425804565,130.52262752640374,2.638208212227216,0.7628198627929239,-10005.554384793468,-1918.0536873296987
11.36,288.0,3.39,0.0,7719.221584507042,-1104.7349926418542,127.35664799819403,2.6191614111772212,0.7536105221713815,-8538.645247326758,-819.4236628197159
11.67,288.0,10.7,108.0822347657299,7391.5176520994,-843.5561043211691,118.81882350346963,2.5711536340254733,0.7287803304071585,-6390.509128367236,1001.0085237321637
13.57,285.0,4.07,22.339660926419267,5854.962593957258,-791.3361459940947,131.9663816267629,2.647150995124787,0.7670242527167955,-5818.185847434975,36.77674652228325
13.88,284.0,8.92,115.4340856695181,5642.66476945245,-649.1213765026905,126.63123828063274,2.614900083637052,0.7515016558311,-4682.648333259536,960.0164361929137
14.2,284.0,5.69,162.54443169147385,5446.016126760564,-516.5330303384297,119.3271688833053,2.5738903314921537,0.7302607675679922,-3585.4039947954784,1860.6121319650852
16.61,278.0,9.14,159.66905636469863,4232.529596628538,-411.7052833879421,127.10698459636363,2.617690628883035,0.7528846845827568,-2697.6585815536846,1534.871015074853
19.35,273.0,6.1,175.77247104532285,3325.733917312661,-290.3589305233496,128.86920831532808,2.6281677910944556,0.7580089438791402,-1729.0433965178881,1596.690520794773
22.19,269.0,2.26,180.71798405507008,2612.3267643082463,-209.8621954306312,130.91616595922443,2.6406292373854163,0.7639655250358387,-1140.53813154896,1471.7886327592862
24.92,265.0,1.32,189.35432754823773,2156.801488764045,-146.94164714102232,129.06162826203476,2.6293255794927557,0.7585686444887181,-717.9948530800444,1438.8066356840009
27.66,262.0,3.15,189.41690241697438,1808.5559544468545,-113.84155360070149,130.027831273747,2.6351815281204534,0.7613797697803149,-511.4206355299494,1297.1353189169051
30.5,257.0,4.71,186.3550308875776,1521.565619672131,-91.74616481434809,132.0655303100449,2.647771357309575,0.7673131321570309,-382.9361922259014,1138.6294274462298
33.23,252.0,4.96,182.24708529864017,1297.5298164309359,-76.11653660462086,134.1401792340228,2.660943372362323,0.7733630031329263,-298.0113060532704,999.5185103776655
35.96,247.0,2.58,177.1461814327316,1105.9693298109012,-63.289853030410974,135.98409509245377,2.672971305728421,0.7787498995216169,-233.3116658454325,872.6576639654687
38.8,242.0,2.52,172.75876216813108,945.0053350515467,-50.98758617744109,136.55142163546446,2.676735989953713,0.7804095172705924,-175.7891003643074,769.2162346872393
