r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.11,56.2,28.5,563.0533169755538,18688.693636363638,66685.99868247693,52.738495424480355,2.281871218500397,0.5162859567010991,2863393.467792486,2882082.1614288497
0.23,64.6,22.7,459.6246204420816,26691.01347826087,32796.47907463378,37.52254625393109,2.22034075221629,0.4529419916058718,891808.0809414244,918499.0944196852
0.34,70.2,17.2,0.0,26231.88382352941,-14199.894139886554,22.720586493512187,2.1554406845074316,0.37711931694483725,-299845.79316515656,-273613.90934162715
0.46,71.6,11.7,0.0,23425.037826086962,-26311.640575223213,67.52605688267215,2.340667106393131,0.5699497180158595,-770790.5339066237,-747365.4960805367
0.57,71.0,11.3,0.0,20180.206491228073,-24605.12917454318,84.47490145652162,2.410023981197922,0.6256510487730645,-767548.6729685373,-747368.4664773092
0.69,69.0,9.37,0.0,17765.858115942032,-17050.092896643797,81.697649664552,2.3983879408556947,0.6168370070265873,-560901.4101501821,-543135.5520342401
0.8,67.7,6.23,0.0,16258.685124999998,-12597.722904851928,77.89676369015392,2.382664334477139,0.604596137004753,-420025.0664621909,-403766.38133719086
0.92,66.9,4.0,0.0,14868.381847826087,-10216.695562473615,79.02738746284197,2.3873191007378773,0.6082600808621749,-343156.24232220656,-328287.8604743805
1.03,66.6,3.1,0.0,13908.845145631067,-8996.777537965472,82.04778990169636,2.3998477040051527,0.6179540300788313,-302200.6333138657,-288291.78816823463
1.14,66.8,3.02,0.0,12889.090789473685,-8908.357085904565,91.63018846930566,2.440689758292566,0.6479205596671928,-303658.57280360814,-290769.48201413447
1.26,67.4,3.09,0.0,11859.923015873017,-8394.5784880322,98.53217934194433,2.4714144300417256,0.668904289423138,-287959.08774244896,-276099.16472657595
1.37,68.3,2.71,0.0,10958.337737226277,-7991.3288405334015,104.63996066118807,2.49976679877734,0.6871565980979419,-275164.2383728592,-264205.9006356329
1.49,69.6,2.75,0.0,10021.917382550335,-7262.741348173669,108.66911265367855,2.5191803436540985,0.6990706070917593,-251376.75536350862,-241354.83798095828
1.61,71.2,2.61,0.0,9215.279813664596,-6351.442382140018,110.05211811128257,2.5259898440695006,0.7031411832374462,-220581.6166941464,-211366.3368804818
1.71,72.9,4.09,0.0,8624.600058479531,-5598.443763055664,110.06773872499257,2.526067204146254,0.7031871097261774,-194425.28577838693,-185800.6857199074
1.83,74.9,6.17,0.0,7983.62218579235,-5155.962154751884,113.17661511206897,2.5416724786996516,0.7123077328325982,-178540.62356110004,-170557.0013753077
1.94,77.0,7.74,0.0,7438.728762886598,-4661.975100743439,114.54945993762321,2.5487018984427765,0.7163240536808174,-160913.27481062227,-153474.54604773567
2.06,79.2,5.36,0.0,6911.367912621359,-4067.5294401620476,114.4122417180986,2.5479953170992955,0.7159228900303006,-139445.299924933,-132533.93201231165
2.18,81.4,6.34,0.0,6462.521697247706,-3386.1786973664534,111.49973875151667,2.5332028994959486,0.7073929594014705,-114227.74141152966,-107765.21971428195
2.29,83.6,2.03,0.0,6132.546812227075,-2774.9069571865375,106.5489680215793,2.508888789579612,0.6928123586987394,-90730.48328255638,-84597.93647032931
2.4,85.7,1.94,0.0,5852.042166666668,-2422.9121235545713,104.35408201229326,2.4984120609047915,0.6863078071184551,-76934.29870897919,-71082.25654231252
2.52,87.8,1.7,0.0,5575.277023809524,-2254.1853171323137,105.6708440279071,2.5046762447222415,0.6902133421613953,-70349.90160683569,-64774.62458302616
2.63,89.7,2.16,0.0,5333.579543726236,-2207.4308545078093,109.07789346935758,2.5211849540003346,0.7002746841226606,-68501.04706554208,-63167.467521815845
2.75,91.4,1.88,0.0,5067.5679272727275,-2186.6190256263867,113.37248938235321,2.542670065891505,0.712881156843772,-67609.75698165793,-62542.189054385206
2.86,92.8,3.36,0.0,4830.657167832167,-2101.6128148128505,115.65344065188256,2.5544196160744956,0.7195495340653045,-64364.738543427884,-59534.08137559572
2.98,94.1,1.4,0.0,4584.196979865772,-2018.7738125811138,118.14252165742866,2.5675344186180658,0.726810003157368,-61200.36749352451,-56616.17051365873
3.09,95.2,5.51,0.0,4366.339190938511,-1925.0656755262364,119.844773468301,2.5766914992932617,0.7317677121271513,-57723.499757284044,-53357.160566345534
3.2,96.1,6.23,0.0,4160.68253125,-1317.6659668051968,105.38966453366763,2.5033333614866753,0.6893802092431451,-36137.49692710171,-31976.81439585171
4.52,97.4,2.3,0.0,2482.0768584070797,-1218.7656260732529,138.42399648393726,2.689386972858275,0.7858958874908406,-31476.382652463344,-28994.305794056265
4.69,96.9,11.7,0.0,2344.7217484008524,-602.2205590364609,114.10173203848564,2.546399694037659,0.7150148819864243,-13419.314299567273,-11074.59255116642
6.03,96.8,2.3,0.0,1572.7238142620233,-430.76085168520376,127.98238403335257,2.6228671567359236,0.7554298851732096,-8579.222306612353,-7006.49849235033
7.53,105.0,1.02,0.0,1121.3609296148738,-260.7516123391453,130.24223733183706,2.636490711865712,0.7620037479751002,-4337.656105382625,-3216.2951757677515
8.58,110.0,7.12,0.0,907.8072027972028,-198.73627936431913,132.82899334626168,2.6525757583637457,0.7695382666644125,-2986.21318460622,-2078.4059818090172
8.7,110.0,5.26,0.0,888.8394827586206,-157.0722924562208,125.07857003427709,2.605900538436385,0.7469884164121611,-2205.397271130444,-1316.5577883718233
8.82,110.0,5.16,0.0,870.1098526077097,-152.57049877859777,125.32402380148987,2.607312457034225,0.7477018721173608,-2118.610282131624,-1248.5004295239141
9.03,111.0,0.82,0.0,838.4912181616834,-151.16736300733731,127.41039678755965,2.619478625419105,0.7537667890988802,-2084.878313832978,-1246.387095671295
9.05,111.0,7.81,0.0,835.3413591160221,-117.97692480167939,116.91882813211556,2.561047251387138,0.7232424515072267,-1497.240976502996,-661.899617386974
10.53,112.0,1.43,0.0,661.5258309591643,-98.41225315160426,125.85223675882108,2.610364495602183,0.7492372286167039,-1158.816742497813,-497.29091153864874
12.07,112.0,1.21,0.0,538.1363545981773,-71.232998972101,126.65593976653241,2.615044585209181,0.7515734622572663,-739.4502675033515,-201.31391290517422
13.58,114.0,1.35,0.0,444.2651840942562,-55.02361967020162,128.69692524651768,2.6271335065970356,0.7575078505890789,-517.1183144885515,-72.8531303942953
15.09,118.0,1.36,12.614143144243917,371.9650231941684,-42.37331157673049,129.54060866740954,2.6322196896308556,0.7599620657510258,-361.42051641726476,10.544506776903631
16.6,122.0,1.44,32.0525414779492,316.29778313253007,-32.761777182969226,129.5494289756479,2.632273146951017,0.7599877279485732,-254.4083002894184,61.889482843111665
18.11,125.0,1.64,40.00763658235624,273.02445610160134,-25.915318283482872,129.54007016984716,2.6322164261458294,0.7599604990255046,-184.6417402039818,88.38271589761953
19.62,128.0,1.97,43.19338775761749,238.03352191641181,-21.52261088695859,130.73462946153555,2.639510911231309,0.7634370071475455,-142.94337176453107,95.09015015188075
21.02,131.0,1.81,45.82331287399735,210.39365842055184,-17.801740376809217,130.83001134343482,2.6400981692455256,0.7637146910703538,-110.49946228600135,99.8941961345505
24.04,127.0,1.93,43.489074619423796,159.3498294509151,-14.164516654553122,137.22022292161742,2.681214147668716,0.7823674578445623,-80.67680069659684,78.67302875431827
27.06,124.0,1.92,41.97379249226982,124.839977827051,-11.42710318670997,141.6969982234628,2.712388313881811,0.7955221366961409,-59.732836061192664,65.10714176585833
